beta,target,closed_score,axial_score,square_score,cube_score,margin,face_mass,face_occ,inner_r,outer_r,gap,axial_frac,closed_frac,cube_frac,square_frac
2.0,0.77,0.6155713528956748,0.1139371037715653,0.04200342335452406,0.08424446735774549,0.49384236719747854,0.14500998732517895,0.6923743530511559,6.303265837514744,8.344690930207989,2.0414250926932453,0.08823529411764706,0.9117647058823529,0.0,0.0
2.0,0.78,0.5170652200406387,0.15023947387334596,0.06073859414252648,0.10364225406098157,0.384622957263539,0.18716252980223222,0.6094394590545873,6.832314851168197,8.620966231053863,1.788651379885667,0.06451612903225806,0.9354838709677419,0.0,0.0
2.0,0.79,0.5001349283722208,0.15970121069910345,0.06535285292035858,0.11439735851192703,0.38385223068211904,0.2023881845065004,0.6214688448989063,6.476498408314609,8.497022794485058,2.020524386170449,0.1935483870967742,0.8064516129032258,0.0,0.0
2.0,0.8,0.5104873594701147,0.1660400131310474,0.04700681703259423,0.10470024166466009,0.4397886280595673,0.19969055423934232,0.6596796001335815,6.497232044031328,8.464243485635523,1.967011441604196,0.25806451612903225,0.7419354838709677,0.0,0.0
2.0,0.81,0.4564261158499552,0.17671493026686108,0.06679079498673524,0.10891199803388005,0.40721698870332224,0.21477987379041097,0.6055007165944246,6.05868143061695,7.979090567958483,1.9204091373415333,0.2647058823529412,0.7352941176470589,0.0,0.0
2.0,0.82,0.5427961883890139,0.12457847064618731,0.05098066557123806,0.08718272789646439,0.4356974255630657,0.1569800993411335,0.6499023670091101,6.0211700119692795,7.824340054509948,1.803170042540669,0.08823529411764706,0.9117647058823529,0.0,0.0
2.0,0.83,0.4965003684430204,0.2281655768217521,0.05588157598612494,0.12723483817708278,0.5063300086353589,0.26423000047486384,0.6696531119694208,5.560012973640669,8.092726948902142,2.5327139752614727,0.29411764705882354,0.7058823529411765,0.0,0.0
2.0,0.84,0.49833529829589457,0.1697121747209623,0.0338483316776822,0.09470202772590462,0.4086809756523402,0.19418215237862305,0.6449065747932526,5.843422995018904,7.9573725869218705,2.113949591902967,0.38235294117647056,0.6176470588235294,0.0,0.0
2.0,0.85,0.48093131701082203,0.19073762982867615,0.04266807335517835,0.10476722508250334,0.3696964784024138,0.21839657251407252,0.6138507922203045,5.85871719555468,7.722998549587369,1.8642813540326886,0.4166666666666667,0.5555555555555556,0.027777777777777776,0.0
2.0,0.86,0.5414437396347146,0.10856647408339001,0.048302202342590084,0.08284284216663763,0.4248755294193476,0.1402854362478997,0.666484180478075,5.8630172790958595,7.5864059524377225,1.7233886733418629,0.08571428571428572,0.8857142857142857,0.02857142857142857,0.0
5.0,0.75,0.6655979021609494,0.07962098965294635,0.05599999385028755,0.07929964483767302,0.5727350644759257,0.11724449398089368,0.7536772598341706,5.291637000504781,7.151480429128689,1.859843428623908,0.0625,0.9375,0.0,0.0
5.0,0.76,0.6187198475599416,0.07751986927840943,0.07568129929567563,0.08740891169876294,0.5268243214767503,0.12591962133314974,0.7891502792085042,5.211827827840889,7.344463988276394,2.132636160435506,0.027777777777777776,0.9166666666666666,0.0,0.05555555555555555
