geometry,beta,criterion,metric,real,fft_phase_mean,fft_phase_sd,z_vs_fft_phase,exceed_vs_fft_phase
tet_1.20,2.0,q_only,deficit_fill_outer,-0.07551535647099143,-0.01428257439754272,0.016771445287631397,-3.651014031268709,0.0
tet_1.20,2.0,q_only,completion_gain_outer,2.8707201748279102e-05,0.006416014341532509,0.003726220437804632,-1.7141517107434665,0.0
tet_1.20,2.0,q_only,outer_radius,10.034595600409897,9.814070438155326,0.28626645926695243,0.7703492851328211,0.75
tet_1.20,2.0,q_only,outer_gap,3.534695063765131,3.6586697644045607,0.3829242622859267,-0.3237577579937593,0.375
tet_1.20,2.0,xyz_only,n_valid_bands,8.0,7.0,0.7071067811865476,1.414213562371095,0.75
tet_1.20,2.0,xyz_only,same_sector_mean,0.8534394777216949,0.807895993091804,0.03723880616222464,1.2230114045618241,0.75
tet_1.20,2.0,xyz_only,same_shell_mean,0.9523050797365689,0.9785704746013677,0.0056334728458892714,-4.662380662631975,0.0
tet_1.20,2.0,xyz_only,deficit_fill_mean,-0.0026680066829770283,-0.0001987612487831282,0.004566640391902976,-0.5407137899518777,0.375
tet_1.20,2.0,xyz_only,completion_gain_mean,-0.00154658049552369,0.005052302260292239,0.001493514945826598,-4.41835735881797,0.0
tet_1.20,2.0,xyz_only,same_sector_outer,0.7459817146266595,0.7769308255881953,0.14422028188170236,-0.21459610643881114,0.25
tet_1.20,2.0,xyz_only,same_shell_outer,0.9888077391510305,0.9631590146766693,0.01974553357542619,1.298963351640327,1.0
tet_1.20,2.0,xyz_only,deficit_fill_outer,0.015802196728901412,0.000610955327827054,0.014614344644029432,1.0394746921642593,0.875
tet_1.20,2.0,xyz_only,completion_gain_outer,0.006356391673508648,0.004404429307082457,0.001996485786983382,0.977699104183374,0.875
tet_1.20,2.0,xyz_only,outer_radius,10.935294153917404,9.643697147439248,0.3314438144161056,3.8968807088755786,1.0
tet_1.20,2.0,xyz_only,outer_gap,1.8845428432693279,3.5100085909878986,0.33817442716120555,-4.806589786692875,0.0
tet_1.20,5.0,score_q,n_valid_bands,7.0,7.875,0.7806247497997998,-1.1208970766341741,0.125
tet_1.20,5.0,score_q,same_sector_mean,0.8373062375797616,0.759587232242884,0.03555074077042676,2.1861430634194488,1.0
tet_1.20,5.0,score_q,same_shell_mean,0.9657570857303792,0.9718374888854997,0.009953306951798165,-0.610892759959654,0.375
tet_1.20,5.0,score_q,deficit_fill_mean,-0.01760039525113246,-0.0021158209643447356,0.004986957394926168,-3.105014351924688,0.0
tet_1.20,5.0,score_q,completion_gain_mean,0.0005713330230151332,0.004488873764407491,0.001885864448414588,-2.0773183049335517,0.0
tet_1.20,5.0,score_q,same_sector_outer,0.7871205811947147,0.5921107921171933,0.1638812990999923,1.1899453454865896,0.75
tet_1.20,5.0,score_q,same_shell_outer,0.9338325640642923,0.93345310010783,0.04137403549439669,0.009171548095773413,0.5
tet_1.20,5.0,score_q,deficit_fill_outer,-0.034086530702541126,0.0012671005725290244,0.022437592198161577,-1.575642830178151,0.0
tet_1.20,5.0,score_q,completion_gain_outer,0.0029460166796266077,0.003325458619238611,0.0029015246288588677,-0.13077329611724145,0.625
tet_1.20,5.0,score_q,outer_radius,10.37105615575468,10.188745195974294,0.38049223450794606,0.47914502122670677,0.75
tet_1.20,5.0,score_q,outer_gap,4.131981648221898,3.681490709290644,0.7407691689510667,0.6081394283303441,0.75
tet_1.20,5.0,score_iso,n_valid_bands,6.0,8.25,0.6614378277661477,-3.4016802570779023,0.0
tet_1.20,5.0,score_iso,same_sector_mean,0.9039908706516409,0.7703977407992215,0.05389957238005504,2.478556395734514,1.0
tet_1.20,5.0,score_iso,same_shell_mean,0.9579073609515275,0.974568286973019,0.007929444687860523,-2.101146634504831,0.0
tet_1.20,5.0,score_iso,deficit_fill_mean,-0.002621588466626655,0.006697252532425087,0.0055073944102119144,-1.6920598568500036,0.0
tet_1.20,5.0,score_iso,completion_gain_mean,0.005239227315956091,0.007216251393288668,0.002467638212801825,-0.8011806861616996,0.25
tet_1.20,5.0,score_iso,same_sector_outer,0.7806759477075187,0.7567735636128367,0.10155218606464556,0.23537045356395395,0.625
tet_1.20,5.0,score_iso,same_shell_outer,0.8367230740160776,0.9678402757470665,0.014686333235225163,-8.92783784910835,0.0
tet_1.20,5.0,score_iso,deficit_fill_outer,0.029429164187426575,0.003789619421379295,0.02171893312771621,1.1805158482737508,1.0
tet_1.20,5.0,score_iso,completion_gain_outer,0.009938430420490262,0.006314455098475627,0.005768869397094309,0.6281950711541122,0.625
tet_1.20,5.0,score_iso,outer_radius,9.921039974775947,9.662582433811442,0.2323347182692607,1.1124361562866267,0.875
tet_1.20,5.0,score_iso,outer_gap,4.02612691350015,3.458275943514058,0.27983823766776467,2.0292114998888695,1.0
tet_1.20,5.0,q_only,n_valid_bands,8.0,7.25,0.6614378277661477,1.1338934190259673,0.625
tet_1.20,5.0,q_only,same_sector_mean,0.7093188630043807,0.7395290283659364,0.08704143948599971,-0.3470779612516374,0.25
tet_1.20,5.0,q_only,same_shell_mean,0.9651772195411759,0.9728482610931415,0.008989301597428726,-0.8533523397753703,0.125
tet_1.20,5.0,q_only,deficit_fill_mean,-0.012202772661587646,-0.006707292176654753,0.016258404005806065,-0.3380086066647369,0.375
tet_1.20,5.0,q_only,completion_gain_mean,0.007653857137404439,0.005669480842805326,0.0020370081749834248,0.9741621648823764,0.75
tet_1.20,5.0,q_only,same_sector_outer,0.7781304879165634,0.7588953444918749,0.06790181449751019,0.2832787837372224,0.75
tet_1.20,5.0,q_only,same_shell_outer,0.9994517075920093,0.963307851425715,0.016656918271692973,2.1699005527059514,1.0
tet_1.20,5.0,q_only,deficit_fill_outer,-0.032004802670696574,-0.007268749213571917,0.017005250011471563,-1.4546127483561468,0.25
tet_1.20,5.0,q_only,completion_gain_outer,0.006894062535505126,0.0034788098224563823,0.0032798653506723972,1.041278329095831,0.875
tet_1.20,5.0,q_only,outer_radius,9.756239964271176,9.730529193800383,0.28907600865181016,0.08894121165783962,0.625
tet_1.20,5.0,q_only,outer_gap,4.194376216375419,3.6141980724738145,0.5814978920516032,0.9977304334735588,0.75
tet_1.20,5.0,xyz_only,n_valid_bands,6.0,7.5,0.7071067811865476,-2.1213203435566426,0.0
tet_1.20,5.0,xyz_only,same_sector_mean,0.9039908706516409,0.7479759529497058,0.05745458153349351,2.715447811734035,1.0
tet_1.20,5.0,xyz_only,same_shell_mean,0.9579073609515275,0.9647866982952987,0.018266787555799364,-0.37660356657569793,0.25
tet_1.20,5.0,xyz_only,deficit_fill_mean,-0.002621588466626655,0.007049353470895112,0.005266210620177305,-1.836413815017476,0.125
tet_1.20,5.0,xyz_only,completion_gain_mean,0.005239227315956091,0.0053683944340032685,0.0011537219518772351,-0.11195688677419297,0.625
tet_1.20,5.0,xyz_only,same_sector_outer,0.7806759477075187,0.5970673136553156,0.1972183081938167,0.9309918320099893,0.75
tet_1.20,5.0,xyz_only,same_shell_outer,0.8367230740160776,0.9112276624206619,0.0840758594753838,-0.8861591052246334,0.125
tet_1.20,5.0,xyz_only,deficit_fill_outer,0.029429164187426575,0.014152984258115505,0.022621001526549653,0.6753096192804074,0.75
tet_1.20,5.0,xyz_only,completion_gain_outer,0.009938430420490262,0.0044578603218001734,0.0030768446059138413,1.781230708361073,0.875
tet_1.20,5.0,xyz_only,outer_radius,9.921039974775947,10.109054019268278,0.4602626739557174,-0.40849292182665947,0.375
tet_1.20,5.0,xyz_only,outer_gap,4.02612691350015,4.347993835504147,0.8888025183992428,-0.36213547479965114,0.375
tet_1.20,10.0,score_q,n_valid_bands,8.0,7.5,0.5,0.999999999998,0.5
tet_1.20,10.0,score_q,same_sector_mean,0.6878370672282332,0.7488005760760997,0.07187812933719219,-0.8481510218640839,0.25
tet_1.20,10.0,score_q,same_shell_mean,0.9359680665283012,0.9791719160676072,0.003546767051633577,-12.181191743964662,0.0
tet_1.20,10.0,score_q,deficit_fill_mean,-0.005651431259423327,-0.005597594229058287,0.011797828179125702,-0.004563300087361165,0.5
tet_1.20,10.0,score_q,completion_gain_mean,0.0007139357810085772,0.005757619517262946,0.0029468611711597234,-1.7115443998191155,0.0
tet_1.20,10.0,score_q,same_sector_outer,0.49185287997909605,0.7553855720650496,0.09801712790686773,-2.688639197158113,0.0
tet_1.20,10.0,score_q,same_shell_outer,0.8634282298292926,0.9773187886140967,0.013314247819609635,-8.554036271467666,0.0
tet_1.20,10.0,score_q,deficit_fill_outer,0.054291622041739984,-0.011278113770871167,0.02914139716299594,2.2500546368319725,1.0
tet_1.20,10.0,score_q,completion_gain_outer,-0.0060236728253398285,0.004237695769612109,0.0025485942184729988,-4.026285752572175,0.0
tet_1.20,10.0,score_q,outer_radius,9.184307420048908,9.742724693028656,0.21187823251950386,-2.635557538576826,0.0
tet_1.20,10.0,score_q,outer_gap,2.5169339416050756,3.461037695729558,0.47328403620338866,-1.9947931514782162,0.0
tet_1.20,10.0,score_iso,n_valid_bands,6.0,8.25,0.6614378277661477,-3.4016802570779023,0.0
tet_1.20,10.0,score_iso,same_sector_mean,0.8526895948653562,0.7200546398999195,0.07902325683701178,1.6784293671586143,1.0
tet_1.20,10.0,score_iso,same_shell_mean,0.9352670495175167,0.9659254814152524,0.020618867397650013,-1.4869115410162133,0.125
tet_1.20,10.0,score_iso,deficit_fill_mean,-0.015941493996666018,0.01928496997513727,0.007460149527389983,-4.721951461930778,0.0
tet_1.20,10.0,score_iso,completion_gain_mean,0.004654686058152053,0.004722719483823383,0.002634456758395617,-0.025824460936279367,0.625
tet_1.20,10.0,score_iso,same_sector_outer,0.7543251190485315,0.557647357787967,0.18553513654014905,1.060056682131172,0.75
tet_1.20,10.0,score_iso,same_shell_outer,0.8162309483978554,0.9126746117330897,0.08357427148408703,-1.153987484682337,0.125
tet_1.20,10.0,score_iso,deficit_fill_outer,0.023816835562406474,0.03690942781182953,0.0210150522038812,-0.6230102177134739,0.5
tet_1.20,10.0,score_iso,completion_gain_outer,0.010033033208310081,0.004020131302971941,0.005417715378447488,1.10985931969563,0.75
tet_1.20,10.0,score_iso,outer_radius,10.286161684337598,10.078606993757845,0.45734296632640004,0.45382722783839724,0.625
tet_1.20,10.0,score_iso,outer_gap,4.447970117815113,3.9908948571719174,0.6537504911703395,0.6991585732107728,0.625
tet_1.20,10.0,q_only,n_valid_bands,8.0,6.875,0.33071891388307384,3.4016802570727593,1.0
tet_1.20,10.0,q_only,same_sector_mean,0.6878370718950817,0.7593821112709369,0.039142970860520654,-1.8277876666277084,0.0
tet_1.20,10.0,q_only,same_shell_mean,0.9359680690092136,0.9716610094171847,0.005609993946614911,-6.362384833435686,0.0
tet_1.20,10.0,q_only,deficit_fill_mean,-0.005651431763185038,-0.004467653923416432,0.007174940046842173,-0.16498783709344317,0.625
tet_1.20,10.0,q_only,completion_gain_mean,0.0007139354553412267,0.004427574210747,0.002728059926489897,-1.3612746252325596,0.0
tet_1.20,10.0,q_only,same_sector_outer,0.49185287578633297,0.7093002035642503,0.17472939813404784,-1.2444804944034256,0.125
tet_1.20,10.0,q_only,same_shell_outer,0.8634282360861432,0.9603242505447069,0.024628590916623654,-3.934289817174527,0.0
tet_1.20,10.0,q_only,deficit_fill_outer,0.05429162221588352,-0.003668200895322621,0.01122070861781017,5.1654334035591525,1.0
tet_1.20,10.0,q_only,completion_gain_outer,-0.0060236720282670075,0.0006425976776456186,0.0038926837346800473,-1.7125125385373843,0.0
tet_1.20,10.0,q_only,outer_radius,9.184307420048908,9.77595565045172,0.2583111972982993,-2.2904474780366693,0.0
tet_1.20,10.0,q_only,outer_gap,2.5169339416050738,3.3208020493141497,0.35210730377600113,-2.283020258557848,0.0
tet_1.20,10.0,xyz_only,n_valid_bands,6.0,8.375,0.8569568250501305,-2.771434838456763,0.0
tet_1.20,10.0,xyz_only,same_sector_mean,0.8526895948653562,0.6858203321648136,0.06030241320082095,2.7672070459611997,1.0
tet_1.20,10.0,xyz_only,same_shell_mean,0.9352670495175167,0.9618200795242418,0.02331059014964608,-1.1390972873326888,0.125
tet_1.20,10.0,xyz_only,deficit_fill_mean,-0.015941493996666018,0.02297817875222899,0.006510262448289503,-5.978203344650491,0.0
tet_1.20,10.0,xyz_only,completion_gain_mean,0.004654686058152053,0.005370069818092815,0.002279921506778045,-0.3137756091603156,0.375
tet_1.20,10.0,xyz_only,same_sector_outer,0.7543251190485315,0.6737163001958273,0.1564110893121517,0.5153651138591379,0.625
tet_1.20,10.0,xyz_only,same_shell_outer,0.8162309483978554,0.9137131757887732,0.0692808065612975,-1.4070596493887746,0.125
tet_1.20,10.0,xyz_only,deficit_fill_outer,0.023816835562406474,0.025065902604606904,0.01466171848814437,-0.08519240381850514,0.5
tet_1.20,10.0,xyz_only,completion_gain_outer,0.010033033208310081,0.0022215085540479985,0.004016233354034113,1.9449877444174886,1.0
tet_1.20,10.0,xyz_only,outer_radius,10.286161684337598,9.937763944490897,0.3659157115034029,0.9521256641709123,0.875
tet_1.20,10.0,xyz_only,outer_gap,4.447970117815113,3.8822500970824216,0.48739657751030563,1.1606975650533142,0.875
ortho_1.10_1.30,0.0,score_q,n_valid_bands,2.0,6.0,0.7071067811865476,-5.65685424948438,0.0
ortho_1.10_1.30,0.0,score_q,same_sector_mean,0.9646449962018411,0.8269054555289341,0.02466013873524879,5.585513615559625,1.0
ortho_1.10_1.30,0.0,score_q,same_shell_mean,0.9741392724233428,0.9778301202951261,0.006111461697855864,-0.603922278114625,0.25
ortho_1.10_1.30,0.0,score_q,deficit_fill_mean,-0.0029993736198277356,0.0028697014380519425,0.0037421859134581354,-1.5683547509502915,0.125
ortho_1.10_1.30,0.0,score_q,completion_gain_mean,4.1826140073156215e-06,0.005129565078560473,0.0019212906174529663,-2.6676768289641384,0.0
ortho_1.10_1.30,0.0,score_q,same_sector_outer,0.9930456169504908,0.733703876677741,0.15766204177093493,1.6449218680543223,1.0
ortho_1.10_1.30,0.0,score_q,same_shell_outer,0.9948610927448306,0.9664038462177946,0.010286217304407794,2.7665414488254174,1.0
ortho_1.10_1.30,0.0,score_q,deficit_fill_outer,-0.021366183720781685,0.012487014524641897,0.012470901104129364,-2.7145751505879185,0.0
ortho_1.10_1.30,0.0,score_q,completion_gain_outer,0.0028632064338552123,0.004951422105430146,0.0032060062903008987,-0.65134484521788,0.25
ortho_1.10_1.30,0.0,score_q,outer_radius,9.420721840708387,9.776162497201607,0.32967837590662036,-1.0781436771965263,0.125
ortho_1.10_1.30,0.0,score_q,outer_gap,1.1440036658708426,3.5905372963714406,0.5281875739878839,-4.631940906947742,0.0
ortho_1.10_1.30,0.0,score_iso,n_valid_bands,2.0,5.75,0.6614378277661477,-5.6694670951298365,0.0
ortho_1.10_1.30,0.0,score_iso,same_sector_mean,0.9646449962018411,0.8295307833237171,0.052444018710156005,2.576351244596406,1.0
ortho_1.10_1.30,0.0,score_iso,same_shell_mean,0.9741392724233428,0.9787543423197463,0.0033681579776710996,-1.3702058886871027,0.125
ortho_1.10_1.30,0.0,score_iso,deficit_fill_mean,-0.0029993736198277356,0.001071517853104567,0.006098162603132779,-0.6675603353333713,0.375
ortho_1.10_1.30,0.0,score_iso,completion_gain_mean,4.1826140073156215e-06,0.005586580706365954,0.00098959787346911,-5.641077286421447,0.0
ortho_1.10_1.30,0.0,score_iso,same_sector_outer,0.9930456169504908,0.7988491111127918,0.08418064387089436,2.3069021203167104,1.0
ortho_1.10_1.30,0.0,score_iso,same_shell_outer,0.9948610927448306,0.9688703572487867,0.02305919438186418,1.1271311158796697,1.0
ortho_1.10_1.30,0.0,score_iso,deficit_fill_outer,-0.021366183720781685,0.003270644857619209,0.007707302437225403,-3.196556613142781,0.0
ortho_1.10_1.30,0.0,score_iso,completion_gain_outer,0.0028632064338552123,0.0036977899834636533,0.004218778435149828,-0.19782587832939258,0.375
ortho_1.10_1.30,0.0,score_iso,outer_radius,9.420721840708387,9.62819303572671,0.17258982191437203,-1.2021056208056984,0.25
ortho_1.10_1.30,0.0,score_iso,outer_gap,1.1440036658708426,3.615059505903468,0.36801695854837874,-6.714516227113135,0.0
ortho_1.10_1.30,0.0,q_only,n_valid_bands,2.0,6.25,0.4330127018922193,-9.814954576200972,0.0
ortho_1.10_1.30,0.0,q_only,same_sector_mean,0.9646449962018411,0.8260509911123878,0.03488039120171656,3.973407416332513,1.0
ortho_1.10_1.30,0.0,q_only,same_shell_mean,0.9741392724233428,0.9795648093314709,0.00364327771088738,-1.4891911452222297,0.125
ortho_1.10_1.30,0.0,q_only,deficit_fill_mean,-0.0029993736198277356,0.00016532061596593933,0.006452091882309739,-0.490491191543645,0.375
ortho_1.10_1.30,0.0,q_only,completion_gain_mean,4.1826140073156215e-06,0.0059971499427051225,0.0013644216414828868,-4.39231330118173,0.0
ortho_1.10_1.30,0.0,q_only,same_sector_outer,0.9930456169504908,0.7600026911750312,0.07057693139657528,3.3019702211573616,1.0
ortho_1.10_1.30,0.0,q_only,same_shell_outer,0.9948610927448306,0.9684911677613437,0.01385896809587695,1.9027336522572142,1.0
ortho_1.10_1.30,0.0,q_only,deficit_fill_outer,-0.021366183720781685,0.004246776096063805,0.02089042201910445,-1.2260623453272599,0.125
ortho_1.10_1.30,0.0,q_only,completion_gain_outer,0.0028632064338552123,0.006190295687423164,0.005083149991805946,-0.6545329683909971,0.375
ortho_1.10_1.30,0.0,q_only,outer_radius,9.420721840708387,9.749762880516666,0.19795192706727677,-1.6622270097668106,0.0
ortho_1.10_1.30,0.0,q_only,outer_gap,1.1440036658708426,3.61883360174679,0.4047494623074414,-6.114473683945232,0.0
ortho_1.10_1.30,0.0,xyz_only,n_valid_bands,2.0,6.125,0.9270248108869579,-4.4497190922525975,0.0
ortho_1.10_1.30,0.0,xyz_only,same_sector_mean,0.9646449962018411,0.816040959691902,0.03426957093736122,4.336326147100729,1.0
ortho_1.10_1.30,0.0,xyz_only,same_shell_mean,0.9741392724233428,0.9795759491531504,0.003492383904335016,-1.5567236813520091,0.0
ortho_1.10_1.30,0.0,xyz_only,deficit_fill_mean,-0.0029993736198277356,0.0002897476612503118,0.004090350216703137,-0.8041172774992833,0.125
ortho_1.10_1.30,0.0,xyz_only,completion_gain_mean,4.1826140073156215e-06,0.004873865068967708,0.002304747807323054,-2.1128916740368213,0.0
ortho_1.10_1.30,0.0,xyz_only,same_sector_outer,0.9930456169504908,0.8221020169699911,0.10120343926114304,1.6891086036879794,1.0
ortho_1.10_1.30,0.0,xyz_only,same_shell_outer,0.9948610927448306,0.9702075110849281,0.01282107820872945,1.9228945691317751,1.0
ortho_1.10_1.30,0.0,xyz_only,deficit_fill_outer,-0.021366183720781685,-0.0038277689973795904,0.011682747904740902,-1.5012234163491378,0.125
ortho_1.10_1.30,0.0,xyz_only,completion_gain_outer,0.0028632064338552123,0.0036478132368506977,0.004331358929975326,-0.1811456440112686,0.5
ortho_1.10_1.30,0.0,xyz_only,outer_radius,9.420721840708387,9.798962323838015,0.37220882407523664,-1.016205040459107,0.25
ortho_1.10_1.30,0.0,xyz_only,outer_gap,1.1440036658708426,3.5744260468961455,0.3110110320953397,-7.814585754863025,0.0
ortho_1.10_1.30,1.0,score_q,n_valid_bands,7.0,6.625,0.4841229182759271,0.7745966692398834,0.375
ortho_1.10_1.30,1.0,score_q,same_sector_mean,0.9209866806244232,0.7901073313877063,0.0356012487849271,3.6762572578199157,1.0
ortho_1.10_1.30,1.0,score_q,same_shell_mean,0.9697081086303108,0.9754999432865733,0.01689169707093474,-0.3428805662093936,0.125
ortho_1.10_1.30,1.0,score_q,deficit_fill_mean,-0.0311155167622399,0.002293450451981395,0.006060111037889662,-5.512929878648314,0.0
ortho_1.10_1.30,1.0,score_q,completion_gain_mean,-0.0029866895119722557,0.005131060463077068,0.0016643930513743862,-4.877303449127429,0.0
ortho_1.10_1.30,1.0,score_q,same_sector_outer,0.918703909973818,0.7962006422859517,0.11875544438359732,1.0315591703832243,0.875
ortho_1.10_1.30,1.0,score_q,same_shell_outer,0.9938983455650431,0.9506384806284531,0.05147459071757202,0.8404120233438166,1.0
ortho_1.10_1.30,1.0,score_q,deficit_fill_outer,-0.04091199448193013,-0.004886481820581201,0.010213119417222402,-3.5273760333274535,0.0
ortho_1.10_1.30,1.0,score_q,completion_gain_outer,-0.004373267707458604,0.003235140318820266,0.003244458869660585,-2.3450468412717984,0.0
ortho_1.10_1.30,1.0,score_q,outer_radius,11.252284776569207,9.752187677194378,0.5223524386801555,2.871810272700746,1.0
ortho_1.10_1.30,1.0,score_q,outer_gap,2.9090744864593443,3.6959933080157104,0.24506843193319458,-3.211016675406273,0.0
ortho_1.10_1.30,1.0,score_iso,n_valid_bands,7.0,6.125,0.5994789404140899,1.4596008983970887,0.75
ortho_1.10_1.30,1.0,score_iso,same_sector_mean,0.9209866806244232,0.8190812448864617,0.01741514453036947,5.851541200499471,1.0
ortho_1.10_1.30,1.0,score_iso,same_shell_mean,0.9697081086303108,0.9742786923799126,0.00892112377233022,-0.5123327358449664,0.25
ortho_1.10_1.30,1.0,score_iso,deficit_fill_mean,-0.0311155167622399,0.00035995834143121415,0.0045105846518348255,-6.978136433796739,0.0
ortho_1.10_1.30,1.0,score_iso,completion_gain_mean,-0.0029866895119722557,0.005777752779178731,0.002137514730553944,-4.100295619847896,0.0
ortho_1.10_1.30,1.0,score_iso,same_sector_outer,0.918703909973818,0.7538872507137401,0.18040441768464074,0.9135954727410008,0.875
ortho_1.10_1.30,1.0,score_iso,same_shell_outer,0.9938983455650431,0.9610409263627023,0.03242687192751551,1.0132774840192535,1.0
ortho_1.10_1.30,1.0,score_iso,deficit_fill_outer,-0.04091199448193013,0.007807286231901215,0.019033949737169206,-2.5595991049683966,0.0
ortho_1.10_1.30,1.0,score_iso,completion_gain_outer,-0.004373267707458604,0.00511243459327993,0.0047295331136717805,-2.005631860640185,0.0
ortho_1.10_1.30,1.0,score_iso,outer_radius,11.252284776569207,9.893059544943519,0.5329340012833694,2.5504569578033283,1.0
ortho_1.10_1.30,1.0,score_iso,outer_gap,2.9090744864593443,3.8803242652643606,0.6247856531673226,-1.5545327807701008,0.0
ortho_1.10_1.30,1.0,q_only,n_valid_bands,10.0,7.125,0.5994789404140899,4.79583152330472,1.0
ortho_1.10_1.30,1.0,q_only,same_sector_mean,0.8940914305384536,0.749608207097263,0.038903285064371074,3.7139080465417904,1.0
ortho_1.10_1.30,1.0,q_only,same_shell_mean,0.9642697784201939,0.9761924911680682,0.006087176323975647,-1.9586606517303344,0.0
ortho_1.10_1.30,1.0,q_only,deficit_fill_mean,-0.03883640259264234,-0.002586685277543499,0.004718999894478259,-7.681652493748364,0.0
ortho_1.10_1.30,1.0,q_only,completion_gain_mean,-4.0762086772365525e-05,0.0051761473028517834,0.0014970583340169774,-3.4847736174322073,0.0
ortho_1.10_1.30,1.0,q_only,same_sector_outer,0.7268052012314064,0.6688084782966492,0.12857592169200632,0.45106985951251977,0.75
ortho_1.10_1.30,1.0,q_only,same_shell_outer,0.8799790145292398,0.9493854439272273,0.018283975705547788,-3.796025028250941,0.0
ortho_1.10_1.30,1.0,q_only,deficit_fill_outer,-0.0341463287801969,-0.002445952169275056,0.021161618686013985,-1.4980128448479728,0.0
ortho_1.10_1.30,1.0,q_only,completion_gain_outer,0.004091915624912673,0.004397539391127302,0.003895471164469936,-0.07845617467887488,0.5
ortho_1.10_1.30,1.0,q_only,outer_radius,12.079767504305458,9.828211466376919,0.19893256305123566,11.318187446955712,1.0
ortho_1.10_1.30,1.0,q_only,outer_gap,5.035376787533288,3.8561633254524517,0.45689062714062817,2.5809534974664743,1.0
ortho_1.10_1.30,1.0,xyz_only,n_valid_bands,7.0,6.5,0.5,0.999999999998,0.5
ortho_1.10_1.30,1.0,xyz_only,same_sector_mean,0.9209866806244232,0.8357563428416019,0.01798404745932688,4.739218908915854,1.0
ortho_1.10_1.30,1.0,xyz_only,same_shell_mean,0.9697081086303108,0.9778247567119327,0.007916986002195876,-1.0252194557809575,0.125
ortho_1.10_1.30,1.0,xyz_only,deficit_fill_mean,-0.0311155167622399,-0.0007249576258230873,0.0034953919718335898,-8.694463846290827,0.0
ortho_1.10_1.30,1.0,xyz_only,completion_gain_mean,-0.0029866895119722557,0.005511589829368649,0.0021350303199958757,-3.9804021787273345,0.0
ortho_1.10_1.30,1.0,xyz_only,same_sector_outer,0.918703909973818,0.8665041700024181,0.03964117356011736,1.3168061205584698,1.0
ortho_1.10_1.30,1.0,xyz_only,same_shell_outer,0.9938983455650431,0.9689222896410851,0.01918392198878305,1.3019264745373618,1.0
ortho_1.10_1.30,1.0,xyz_only,deficit_fill_outer,-0.04091199448193013,-0.0062487516744567425,0.010544193465179761,-3.287424772568416,0.0
ortho_1.10_1.30,1.0,xyz_only,completion_gain_outer,-0.004373267707458604,0.0026462528343276616,0.0038568392972676926,-1.8200189323260365,0.125
ortho_1.10_1.30,1.0,xyz_only,outer_radius,11.252284776569207,9.802243819431425,0.33339866218770736,4.34927047282824,1.0
ortho_1.10_1.30,1.0,xyz_only,outer_gap,2.9090744864593443,3.455206450014161,0.17684266367183943,-3.08823647083922,0.0
ortho_1.10_1.30,1.5,score_q,n_valid_bands,9.0,8.625,0.8569568250501305,0.43759497449317303,0.375
ortho_1.10_1.30,1.5,score_q,same_sector_mean,0.6940540035121472,0.7204421031792241,0.05000674912908832,-0.5276907642692487,0.25
ortho_1.10_1.30,1.5,score_q,same_shell_mean,0.9713546980292475,0.9755698605534797,0.0050212370224092555,-0.8394669489970233,0.25
ortho_1.10_1.30,1.5,score_q,deficit_fill_mean,0.009174339660734481,-0.01715197720266774,0.01623305860480126,1.6217718116285185,1.0
ortho_1.10_1.30,1.5,score_q,completion_gain_mean,0.004923907990407572,0.0034230682083242958,0.001508065448516534,0.9952086512985399,0.75
ortho_1.10_1.30,1.5,score_q,same_sector_outer,0.8371606096406045,0.6996232653333664,0.13290095849894454,1.0348860223404293,0.875
ortho_1.10_1.30,1.5,score_q,same_shell_outer,0.9461485040255992,0.9516346225374013,0.03461598135447853,-0.15848513596838312,0.375
ortho_1.10_1.30,1.5,score_q,deficit_fill_outer,-0.03868186635715347,-0.012245089822274433,0.03117838300564662,-0.8479200646564395,0.25
ortho_1.10_1.30,1.5,score_q,completion_gain_outer,0.0012116147632844308,0.005689772561367596,0.004557818929019762,-0.9825220937558719,0.375
ortho_1.10_1.30,1.5,score_q,outer_radius,10.926991184814227,10.095671748918042,0.28252216495731597,2.942492798817539,1.0
ortho_1.10_1.30,1.5,score_q,outer_gap,2.8821739532691257,3.6865218275685856,0.6093851850330226,-1.3199334247919932,0.125
ortho_1.10_1.30,1.5,score_iso,n_valid_bands,7.0,6.875,0.33071891388307384,0.3779644730080844,0.125
ortho_1.10_1.30,1.5,score_iso,same_sector_mean,0.8509704571376139,0.7672553670229583,0.05275135211230405,1.5869752482333512,1.0
ortho_1.10_1.30,1.5,score_iso,same_shell_mean,0.9569043290825743,0.965381855203814,0.021495141811567982,-0.3943926583579474,0.25
ortho_1.10_1.30,1.5,score_iso,deficit_fill_mean,-0.018208190974476197,0.00644470461506145,0.006552758109999184,-3.7622166379308783,0.0
ortho_1.10_1.30,1.5,score_iso,completion_gain_mean,0.0006854969583643076,0.005038922431481363,0.00190113455814395,-2.2899091766956947,0.0
ortho_1.10_1.30,1.5,score_iso,same_sector_outer,0.9617346611419044,0.7221676975131887,0.17990969747491484,1.331595611519426,1.0
ortho_1.10_1.30,1.5,score_iso,same_shell_outer,0.9908616635502466,0.9291659415373783,0.09365625525598083,0.6587464109426874,1.0
ortho_1.10_1.30,1.5,score_iso,deficit_fill_outer,-0.05364724580890237,0.0028017602443407862,0.014110816435226756,-4.0004068019991665,0.0
