geometry,beta,criterion,metric,real,fft_phase_mean,fft_phase_sd,z_vs_fft_phase,exceed_vs_fft_phase,n_sur_valid
cubic,5.0,score_q,inner_r,4.324155791161315,5.553079466294045,1.189541016374835,-1.0331074407815555,0.09090909090909091,11
cubic,5.0,score_q,outer_r,7.868073563416586,8.722736895921688,1.0163249775750862,-0.8409350860818713,0.2727272727272727,11
cubic,5.0,score_q,gap,3.543917772255271,3.169657429627644,1.176016674900177,0.31824407817948375,0.7272727272727273,11
cubic,5.0,score_q,bw_selected,0.01,0.01818181818181818,0.008331955809010617,-0.9819805059441085,0.0,11
cubic,5.0,score_iso,same_sector,0.999344628339934,0.449180410175255,0.11481507419940314,4.791742042550953,1.0,12
cubic,5.0,score_iso,same_shell,0.9993988526426714,0.9512974039060559,0.03688865633451609,1.3039631560205085,1.0,12
cubic,5.0,score_iso,deficit_fill,-0.04969848197942775,0.019339450505551994,0.0197644176144143,-3.493041577462771,0.0,12
cubic,5.0,score_iso,completion_gain,-0.0009116894148471257,0.0029130312340201435,0.003636411099457325,-1.0517844498896898,0.16666666666666666,12
cubic,5.0,score_iso,carrier_vs_space_sector,0.034262435498213506,-0.29452789935136986,0.12265649292882438,2.6805783126189215,1.0,12
cubic,5.0,score_iso,n_band,104.0,26.166666666666668,7.289642576209679,10.677249607180721,1.0,12
cubic,5.0,score_iso,inner_r,5.998389283731147,6.102538952346973,0.5326616043600468,-0.195526893177814,0.4166666666666667,12
cubic,5.0,score_iso,outer_r,8.778590651369198,9.544517168048353,0.530737595522368,-1.4431359736704987,0.08333333333333333,12
cubic,5.0,score_iso,gap,2.7802013676380506,3.4419782157013814,0.6075645302083588,-1.089228905175375,0.16666666666666666,12
cubic,5.0,score_iso,bw_selected,0.03,0.010833333333333334,0.004487637339278754,4.270992777120468,1.0,12
cubic,5.0,q_only,same_sector,0.8690724003936268,0.5626540894021469,0.24251054432012809,1.2635257235896773,0.9166666666666666,12
cubic,5.0,q_only,same_shell,0.9964328725645591,0.9444950005257639,0.09294463508266429,0.5588044107338022,0.5,12
cubic,5.0,q_only,deficit_fill,-0.07849118223101512,-0.039561300781637124,0.040137914582136336,-0.9699029422354223,0.16666666666666666,12
cubic,5.0,q_only,completion_gain,0.0009320506930897759,0.0005886311561413882,0.0007667657801736605,0.4478806245405578,0.75,12
cubic,5.0,q_only,carrier_vs_space_sector,0.0390595006909501,-0.12467020416331594,0.2463883536148112,0.6645188477924842,0.75,12
cubic,5.0,q_only,n_band,34.0,26.75,9.283722313813572,0.7809367573620436,0.8333333333333334,12
cubic,5.0,q_only,inner_r,3.6835255590451927,6.074936440878868,1.0800402306297219,-2.2141868552777324,0.0,12
cubic,5.0,q_only,outer_r,6.324171551773688,9.02376242576933,1.020454903166222,-2.6454778801266245,0.0,12
cubic,5.0,q_only,gap,2.640645992728495,2.948825984890463,0.9981383572788479,-0.3087547832565298,0.6666666666666666,12
cubic,5.0,q_only,bw_selected,0.01,0.012083333333333333,0.004768967975941499,-0.4368520282389157,0.08333333333333333,12
cubic,5.0,xyz_only,same_sector,0.999344628339934,0.4531380019553117,0.18117954675678244,3.0147256473427535,1.0,12
cubic,5.0,xyz_only,same_shell,0.9993988526426714,0.9853517329745145,0.01185031361882721,1.1853795704321353,1.0,12
cubic,5.0,xyz_only,deficit_fill,-0.04969848197942775,0.02025704882734085,0.036004623521909106,-1.9429596524528894,0.08333333333333333,12
cubic,5.0,xyz_only,completion_gain,-0.0009116894148471257,0.00456970878195206,0.00409203242687515,-1.3395295109245957,0.08333333333333333,12
cubic,5.0,xyz_only,carrier_vs_space_sector,0.034262435498213506,-0.30022767902327024,0.1866104038669107,1.792451586773519,0.9166666666666666,12
cubic,5.0,xyz_only,n_band,104.0,24.166666666666668,4.431578600102777,18.01464907594414,1.0,12
cubic,5.0,xyz_only,inner_r,5.998389283731147,5.783920643799852,0.6063378697840951,0.35371143815792,0.6666666666666666,12
