geometry,beta,criterion,kind,valid,target,bw,n_band,inner_count,outer_count,inner_r,outer_r,gap,same_sector,same_shell,deficit_fill,completion_gain,carrier_vs_space_sector,bw_selected
ortho_1.10_1.30,1.0,q_only,fft_phase_7,True,0.75,0.02,30.0,13.0,17.0,6.307653125350853,9.606449232816123,3.29879610746527,0.2153273865781986,0.9987476991459795,0.044173257993883774,0.00010367352256749729,-0.4314256976889661,0.02
ortho_1.10_1.30,1.0,q_only,fft_phase_8,True,0.75,0.03,46.0,12.0,34.0,3.8224456933934334,8.2679669910244,4.445521297630966,0.10607313618714234,0.9907485882520172,0.0548373126466679,0.0013051124181798907,-0.5154144618000857,0.03
ortho_1.10_1.30,1.0,q_only,fft_phase_9,True,0.75,0.02,40.0,21.0,19.0,6.5880063061547185,8.385071422981028,1.7970651168263094,0.7316105323858012,0.9950826538450949,-0.022014568046756867,0.001633312297415848,-0.03670658426302009,0.02
ortho_1.10_1.30,1.0,q_only,fft_phase_10,True,0.75,0.02,33.0,14.0,19.0,5.832735937060633,9.537722829537392,3.704986892476759,0.6356017393199835,0.9626881545127027,-0.07438668351893309,5.279277424063428e-06,0.00442544518056065,0.02
ortho_1.10_1.30,1.0,q_only,fft_phase_11,True,0.75,0.02,58.0,19.0,39.0,4.659972397784458,8.251090138217197,3.5911177404327397,0.21914081586427306,0.9947418007768305,0.007200167485239217,0.003097959878790302,-0.5252445569936919,0.02
ortho_1.10_1.30,1.0,xyz_only,real,True,0.75,0.005,40.0,16.0,24.0,8.645808232895291,10.865738554336453,2.2199303214411614,0.9823111592915709,0.9977934004572584,-0.050726812542895,0.001197292167329977,0.04057092967095499,0.005
ortho_1.10_1.30,1.0,xyz_only,fft_phase_0,False,,,,,,,,,,,,,,
ortho_1.10_1.30,1.0,xyz_only,fft_phase_1,True,0.75,0.03,40.0,13.0,27.0,4.374610691575675,8.200026715442366,3.8254160238666914,0.492298630406357,0.9749838683241094,-0.0034492940095785275,0.00048270327067138495,-0.28423497850536517,0.03
ortho_1.10_1.30,1.0,xyz_only,fft_phase_2,False,,,,,,,,,,,,,,
ortho_1.10_1.30,1.0,xyz_only,fft_phase_3,False,,,,,,,,,,,,,,
ortho_1.10_1.30,1.0,xyz_only,fft_phase_4,True,0.75,0.02,25.0,16.0,9.0,4.803426361577415,8.525535021177463,3.722108659600048,0.31007874793222373,0.9973580117389447,0.02919904453275946,0.0022105878099087893,-0.3907424474112848,0.02
ortho_1.10_1.30,1.0,xyz_only,fft_phase_5,False,,,,,,,,,,,,,,
ortho_1.10_1.30,1.0,xyz_only,fft_phase_6,True,0.75,0.03,19.0,10.0,9.0,4.079198072141476,7.563092425006137,3.4838943528646613,0.08813851597394506,0.9455913270293417,0.058710555627689134,0.00023274607578240358,-0.5231220003143495,0.03
ortho_1.10_1.30,1.0,xyz_only,fft_phase_7,True,0.75,0.03,18.0,9.0,9.0,5.816678854802722,9.708116682226432,3.89143782742371,0.25530117507339106,0.8719593356852734,-0.001894306851364342,0.00035285428544474027,-0.3547473744682181,0.03
ortho_1.10_1.30,1.0,xyz_only,fft_phase_8,True,0.75,0.03,18.0,9.0,9.0,8.13380161524775,10.723655812949845,2.5898541977020955,0.6007185359219638,0.9544869553812069,-0.11753930077364061,-3.0938581083462258e-06,0.07084358537676083,0.03
ortho_1.10_1.30,1.0,xyz_only,fft_phase_9,True,0.75,0.02,27.0,8.0,19.0,4.406560254542073,8.529734180777773,4.1231739262357,0.4654175309790686,0.9510705228310453,-0.021317116596357384,0.003185215804217908,-0.301755298766022,0.02
ortho_1.10_1.30,1.0,xyz_only,fft_phase_10,True,0.75,0.02,22.0,10.0,12.0,4.23365642344455,7.612764748345743,3.3791083249011926,0.4785491282215847,0.989383754221371,-0.018664790744830264,0.002395984782975298,-0.26148261918950333,0.02
ortho_1.10_1.30,1.0,xyz_only,fft_phase_11,True,0.75,0.02,25.0,13.0,12.0,5.067332764972672,8.758854190498555,3.691521425525883,0.46909625422171863,0.991757399688687,-0.009226643588531959,0.002435925873562697,-0.23967926785985183,0.02
ortho_1.10_1.30,1.5,score_q,real,True,0.75,0.005,32.0,16.0,16.0,3.214004201131214,7.474825167970685,4.260820966839471,0.682374485588836,0.9586414813983568,-0.002240913277759514,0.0006576395340180008,-0.07959266210412463,0.005
ortho_1.10_1.30,1.5,score_q,fft_phase_0,True,0.75,0.005,44.0,20.0,24.0,5.94331776661028,8.274474188410418,2.331156421800138,0.8221410979680019,0.9917864682184705,-0.03283852495645563,-4.671787907832841e-05,-0.01972699677813128,0.005
ortho_1.10_1.30,1.5,score_q,fft_phase_1,True,0.75,0.005,28.0,16.0,12.0,5.1138752946732,7.278007651297713,2.1641323566245134,0.722713637103595,0.9980995211184696,-0.046789278469179275,0.0006524356557829207,0.05658592840066623,0.005
ortho_1.10_1.30,1.5,score_q,fft_phase_2,True,0.75,0.005,29.0,9.0,20.0,4.292179842037704,8.054718534647797,3.762538692610093,0.27032935117111767,0.9915969780469202,-0.006685332208647084,9.899401571580818e-05,-0.41727094017659494,0.005
ortho_1.10_1.30,1.5,score_q,fft_phase_3,True,0.75,0.005,17.0,9.0,8.0,7.0835996898526625,9.896707643714198,2.813107953861535,0.7500788656116825,0.9998249508900643,-0.0850211567596889,8.072382934989396e-06,0.16935199791591993,0.005
ortho_1.10_1.30,1.5,score_q,fft_phase_4,True,0.75,0.005,23.0,13.0,10.0,5.911228017478981,9.515201824660723,3.6039738071817418,0.7322308958946174,0.9975978291695369,-0.07318633073295303,9.474080832899104e-05,0.09256502160768765,0.005
ortho_1.10_1.30,1.5,score_q,fft_phase_5,True,0.75,0.005,25.0,12.0,13.0,4.277673855495222,6.8186651767041635,2.5409913212089412,0.5039163100714181,0.9830584361938508,-0.02307859505320312,-5.717304428647275e-07,-0.09358903921422812,0.005
ortho_1.10_1.30,1.5,score_q,fft_phase_6,True,0.75,0.01,33.0,15.0,18.0,7.5245943292662725,9.054190790824908,1.5295964615586355,0.7801319258520426,0.9381145393310725,-0.08148342550758594,6.329128697936458e-05,0.07876796636444305,0.01
ortho_1.10_1.30,1.5,score_q,fft_phase_7,True,0.75,0.005,34.0,18.0,16.0,7.568424904447241,10.354674641053784,2.7862497366065426,0.7325810877327653,0.9468157999575894,-0.02912906314386691,0.004209158100017815,-0.033873289069514145,0.005
ortho_1.10_1.30,1.5,score_q,fft_phase_8,True,0.75,0.005,22.0,9.0,13.0,5.138378669055539,8.277524964181994,3.139146295126455,0.5993098833709296,0.9974466783596978,-0.0604261803810365,4.347159743694203e-06,-0.07957842729110398,0.005
ortho_1.10_1.30,1.5,score_q,fft_phase_9,True,0.75,0.005,18.0,10.0,8.0,8.461022795764503,11.811568491265973,3.35054569550147,0.46694042351723425,0.9048379408682186,0.001181833478804118,0.0020616383495852845,-0.3161975592780996,0.005
ortho_1.10_1.30,1.5,score_q,fft_phase_10,True,0.75,0.005,35.0,19.0,16.0,4.598341480961426,7.566847845315387,2.968506364353961,0.47729201971663343,0.9917061415381433,0.008499014601959981,0.0008682681863718602,-0.2425890339272097,0.005
ortho_1.10_1.30,1.5,score_q,fft_phase_11,True,0.75,0.005,28.0,13.0,15.0,3.361890082889876,7.515102690582824,4.153212607692948,0.6862224143652574,0.9640007989744708,-0.04646828244581705,6.883644876418224e-06,-0.03416829131394572,0.005
ortho_1.10_1.30,1.5,score_iso,real,True,0.75,0.005,16.0,8.0,8.0,8.170067319184096,10.331989159885913,2.161921840701817,0.9670773658420706,0.9933994266018589,-0.045391246855646245,1.7745703150368226e-05,0.045943071231619004,0.005
ortho_1.10_1.30,1.5,score_iso,fft_phase_0,True,0.75,0.02,24.0,11.0,13.0,5.576997163913751,10.143740932280748,4.5667437683669965,0.3356619233137713,0.8577618760352088,-0.02057014949258153,0.003829478965138394,-0.31691149121773043,0.02
ortho_1.10_1.30,1.5,score_iso,fft_phase_1,True,0.75,0.02,20.0,9.0,11.0,7.241683028831847,9.75046918178255,2.5087861529507034,0.3777960175139184,0.9221794467949981,-0.030899342974817126,0.00015014198432770144,-0.3012175468180532,0.02
ortho_1.10_1.30,1.5,score_iso,fft_phase_2,False,,,,,,,,,,,,,,
ortho_1.10_1.30,1.5,score_iso,fft_phase_3,True,0.75,0.02,24.0,15.0,9.0,7.479969552263481,10.926100655444806,3.446131103181325,0.11028802954911596,0.9893747752649522,0.050973132357886315,0.007805165750436117,-0.49418251649041023,0.02
ortho_1.10_1.30,1.5,score_iso,fft_phase_4,True,0.75,0.02,29.0,14.0,15.0,6.347101092223388,9.45325621815951,3.1061551259361213,0.5138923027694592,0.9860881323528103,-0.02918241114970657,6.60874211440066e-05,-0.23321564914326942,0.02
ortho_1.10_1.30,1.5,score_iso,fft_phase_5,False,,,,,,,,,,,,,,
ortho_1.10_1.30,1.5,score_iso,fft_phase_6,True,0.75,0.03,30.0,17.0,13.0,5.733952499447636,8.307320738012539,2.5733682385649033,0.596111354563152,0.993237314176208,-0.02854763500679234,0.0001766861991712124,-0.14272638900115875,0.03
ortho_1.10_1.30,1.5,score_iso,fft_phase_7,False,,,,,,,,,,,,,,
ortho_1.10_1.30,1.5,score_iso,fft_phase_8,True,0.75,0.03,22.0,10.0,12.0,6.486641333925779,9.52591008846203,3.039268754536251,0.270065008153169,0.9903534213174642,0.007853040696008791,0.0008565791041970448,-0.39159616567636474,0.03
ortho_1.10_1.30,1.5,score_iso,fft_phase_9,True,0.75,0.02,27.0,13.0,14.0,5.8154169931753765,9.067202396795874,3.251785403620498,0.6937974322196178,0.9994698689826987,-0.03341681050168853,0.00630950560634513,-0.03793167808156661,0.02
ortho_1.10_1.30,1.5,score_iso,fft_phase_10,True,0.75,0.02,37.0,11.0,26.0,3.9408964985236605,8.805343320529577,4.864446822005917,0.4357143274534999,0.9453656327338814,-0.00737404606142595,0.0017054426269613088,-0.34975797256489605,0.02
ortho_1.10_1.30,1.5,score_iso,fft_phase_11,True,0.75,0.03,22.0,12.0,10.0,7.071223105775129,10.54246266870592,3.4712395629307906,0.37313998811624055,0.9047752024838237,-0.013187233195055256,-0.00020812523123040275,-0.20228149595152672,0.03
ortho_1.10_1.30,1.5,q_only,real,True,0.75,0.005,32.0,16.0,16.0,3.214004201131214,7.474825167970685,4.260820966839471,0.682374485588836,0.9586414813983568,-0.002240913277759514,0.0006576395340180008,-0.07959266210412463,0.005
ortho_1.10_1.30,1.5,q_only,fft_phase_0,True,0.75,0.005,47.0,23.0,24.0,6.664060208080804,9.640349245437166,2.976289037356362,0.4888423948425654,0.9392420747994481,-0.00337528070353885,0.002428766642162559,-0.315154131297138,0.005
ortho_1.10_1.30,1.5,q_only,fft_phase_1,True,0.75,0.005,33.0,18.0,15.0,5.466826619683408,8.21650777611363,2.7496811564302224,0.760661366628782,0.999599978967034,-0.07836781430668058,-0.0002280451859944334,0.06167290378232382,0.005
ortho_1.10_1.30,1.5,q_only,fft_phase_2,True,0.75,0.005,28.0,9.0,19.0,4.047556058865321,7.836432323345304,3.788876264479983,0.6098901636511163,0.9903436921417914,-0.003036470691773513,0.0033999034230248536,-0.17911360271559196,0.005
ortho_1.10_1.30,1.5,q_only,fft_phase_3,True,0.75,0.01,26.0,14.0,12.0,5.207278994824512,7.992954866761857,2.785675871937345,0.6216029346885001,0.984211945307228,-0.08795835353446874,1.937550424231977e-07,0.12296756062225211,0.01
ortho_1.10_1.30,1.5,q_only,fft_phase_4,True,0.75,0.01,24.0,10.0,14.0,4.90726412603685,7.704605398866297,2.7973412728294473,0.9173422318708699,0.9997274073053325,-0.11325386496197569,1.348547615285899e-05,0.29198430832303224,0.01
ortho_1.10_1.30,1.5,q_only,fft_phase_5,True,0.75,0.01,31.0,18.0,13.0,7.744749173036273,10.223436263700146,2.4786870906638727,0.4910653650111359,0.9947734180644886,-0.07916118017778877,6.836806998000857e-05,-0.02384106345466447,0.01
ortho_1.10_1.30,1.5,q_only,fft_phase_6,True,0.75,0.01,51.0,18.0,33.0,5.027987860548362,8.724993536553194,3.6970056760048324,0.4618531696202261,0.9981901733348226,0.0203122400545576,0.002878938959650999,-0.3783460124432629,0.01
ortho_1.10_1.30,1.5,q_only,fft_phase_7,True,0.75,0.005,28.0,15.0,13.0,7.2133164319616325,10.109926762143118,2.8966103301814856,0.709086047215082,0.9935897537602965,-0.05380040291206389,0.0001671274856663428,-0.12037470451130083,0.005
ortho_1.10_1.30,1.5,q_only,fft_phase_8,True,0.75,0.005,38.0,9.0,29.0,5.937322055124481,9.449322338295595,3.5120002831711137,0.4093411756125278,0.9601262559161649,-0.015690035523547467,0.0008344788470298112,-0.38182685603424604,0.005
ortho_1.10_1.30,1.5,q_only,fft_phase_9,True,0.75,0.005,20.0,8.0,12.0,7.178423450285139,9.979448012147513,2.8010245618623735,0.5187489506535448,0.9131915045406402,-0.04727666057230579,0.000227176766077427,-0.15600593344395908,0.005
ortho_1.10_1.30,1.5,q_only,fft_phase_10,True,0.75,0.005,41.0,16.0,25.0,6.4602746606408346,9.502181585548923,3.041906924908089,0.4301320761047714,0.9172613991090393,0.0032001171056483466,0.0045179634063594425,-0.39768641259118204,0.005
ortho_1.10_1.30,1.5,q_only,fft_phase_11,True,0.75,0.005,19.0,11.0,8.0,4.732033215130297,8.160818922120704,3.428785706990407,0.332742517452574,0.9080580702453072,-0.058230226149162505,8.038944819352415e-07,-0.17663837174849883,0.005
ortho_1.10_1.30,1.5,xyz_only,real,True,0.75,0.005,16.0,8.0,8.0,8.170067319184096,10.331989159885913,2.161921840701817,0.9670773658420706,0.9933994266018589,-0.045391246855646245,1.7745703150368226e-05,0.045943071231619004,0.005
ortho_1.10_1.30,1.5,xyz_only,fft_phase_0,True,0.75,0.02,19.0,9.0,10.0,8.029435903488544,9.95615527603711,1.9267193725485665,0.6559708856841883,0.9637088247884728,-0.04092930457851689,7.614842647575115e-05,-0.05455412350922684,0.02
ortho_1.10_1.30,1.5,xyz_only,fft_phase_1,True,0.75,0.02,20.0,11.0,9.0,6.961196005599646,9.725387826558553,2.7641918209589065,0.44633205964091394,0.99102441718358,-0.008241537421241098,-0.0012476043499041922,-0.1604263988010013,0.02
ortho_1.10_1.30,1.5,xyz_only,fft_phase_2,True,0.75,0.02,19.0,9.0,10.0,6.9193136152856685,10.563239424989751,3.6439258097040828,0.34089963841140636,0.9178635899051828,-0.05627434736409163,8.226764338973082e-05,-0.21011789304610795,0.02
ortho_1.10_1.30,1.5,xyz_only,fft_phase_3,False,,,,,,,,,,,,,,
ortho_1.10_1.30,1.5,xyz_only,fft_phase_4,True,0.75,0.02,30.0,15.0,15.0,6.590620078154465,9.54711442047432,2.956494342319856,0.4951408985165764,0.9664582344170892,-0.019199535111433807,-0.0001412082041887026,-0.21601581974669237,0.02
ortho_1.10_1.30,1.5,xyz_only,fft_phase_5,False,,,,,,,,,,,,,,
ortho_1.10_1.30,1.5,xyz_only,fft_phase_6,True,0.75,0.03,27.0,15.0,12.0,6.02554024557531,8.99131213370308,2.9657718881277697,0.30668317946858037,0.933125310554477,0.001246824672720248,-0.0004969281488129405,-0.23162296609585642,0.03
ortho_1.10_1.30,1.5,xyz_only,fft_phase_7,True,0.75,0.03,63.0,20.0,43.0,5.75953483938253,9.379524536227242,3.619989696844712,0.5489265767914769,0.9488124188275383,0.009541998892252594,0.01379538735933537,-0.3425623923589408,0.03
ortho_1.10_1.30,1.5,xyz_only,fft_phase_8,True,0.75,0.02,27.0,16.0,11.0,7.496744448012469,10.64307641480476,3.1463319667922907,0.3715467551663512,0.9658086096867317,0.03888192514185384,0.005196029432975953,-0.26321623557700785,0.02
ortho_1.10_1.30,1.5,xyz_only,fft_phase_9,True,0.75,0.02,33.0,13.0,20.0,6.773948215105561,9.36508425952142,2.59113604441586,0.6640882249690867,0.9665799516159128,-0.02502197979161149,0.002183691101254114,-0.13469822925977415,0.02
ortho_1.10_1.30,1.5,xyz_only,fft_phase_10,True,0.75,0.03,22.0,12.0,10.0,6.000969096847059,9.177221429619973,3.176252332772914,0.3892547030916165,0.9638149121578486,-0.02671014732053624,-9.218592948053824e-05,-0.2356610723764309,0.03
ortho_1.10_1.30,1.5,xyz_only,fft_phase_11,True,0.75,0.02,28.0,11.0,17.0,6.84202984040438,9.048141833052583,2.2061119926482027,0.42083025241653216,0.9938969037099687,-0.008960322352158483,0.00021128762951514352,-0.3552328037216149,0.02
ortho_1.10_1.30,2.0,score_q,real,True,0.75,0.005,24.0,8.0,16.0,4.330127018922194,7.368141274922683,3.0380142560004897,0.19309198003257871,0.9671154941868351,0.055512540864277767,0.00529774675223638,-0.5454504324645997,0.005
ortho_1.10_1.30,2.0,score_q,fft_phase_0,True,0.75,0.01,27.0,16.0,11.0,7.057398525229166,10.539421972802273,3.4820234475731073,0.7613943640723204,0.98913227533922,-0.08366617506123405,9.858917143749493e-07,0.015123674807566378,0.01
ortho_1.10_1.30,2.0,score_q,fft_phase_1,True,0.75,0.01,34.0,19.0,15.0,8.014952054658872,10.245075843599603,2.2301237889407304,0.7864354636141685,0.9992879512734454,-0.06435244039400723,0.00010510293430695156,-0.04631450464279829,0.01
ortho_1.10_1.30,2.0,score_q,fft_phase_2,True,0.75,0.01,21.0,9.0,12.0,7.729911903710917,10.72656079756244,2.996648893851523,0.8874577465097293,0.983177170073984,-0.10358359321625518,1.0681280892733868e-06,0.24565516723443415,0.01
ortho_1.10_1.30,2.0,score_q,fft_phase_3,True,0.75,0.02,24.0,12.0,12.0,5.629192023230939,8.297358495227213,2.6681664719962743,0.7650866237936622,0.9286800706390546,-0.10175838321853142,-1.018842129018227e-05,0.1611666224091135,0.02
ortho_1.10_1.30,2.0,score_q,fft_phase_4,True,0.75,0.02,91.0,38.0,53.0,5.674698594118067,8.375905959797025,2.7012073656789584,0.8954308670618378,0.9846190994415641,-0.0539051980418774,9.592524552799828e-05,0.16792076441234138,0.02
ortho_1.10_1.30,2.0,score_q,fft_phase_5,True,0.75,0.02,46.0,25.0,21.0,6.51704293833703,9.060544904276291,2.543501965939261,0.9057694056502102,0.975829210501943,-0.12532009279860404,8.852630799074802e-07,0.3620220707292532,0.02
ortho_1.10_1.30,2.0,score_q,fft_phase_6,True,0.75,0.01,33.0,19.0,14.0,7.6427549976003055,10.640945721124996,2.998190723524691,0.7615728829402542,0.979722743102749,-0.09293201917871731,9.577638549760925e-07,0.042615681751146384,0.01
ortho_1.10_1.30,2.0,score_q,fft_phase_7,True,0.75,0.005,25.0,15.0,10.0,7.4922294472821,10.414880969723532,2.9226515224414316,0.7649220774883068,0.9418034066119183,-0.0720612753173308,-1.6167259409862226e-05,0.07296190684145054,0.005
ortho_1.10_1.30,2.0,score_q,fft_phase_8,True,0.75,0.005,25.0,13.0,12.0,5.494472897821904,10.138556060979093,4.644083163157189,0.49786470141574535,0.9466215013767811,-0.06754921774699103,9.976532397912169e-05,-0.11689019282092417,0.005
ortho_1.10_1.30,2.0,score_q,fft_phase_9,True,0.75,0.02,42.0,23.0,19.0,6.375801403839615,8.288760348540757,1.912958944701142,0.9077554748398369,0.9965808234774878,-0.08250513042546292,8.898335445761449e-05,0.1793737539291893,0.02
ortho_1.10_1.30,2.0,score_q,fft_phase_10,True,0.75,0.005,18.0,10.0,8.0,6.765794180840966,9.96160921281878,3.1958150319778147,0.14059493000184406,0.7430270462826764,-0.016244810722682138,0.00022921419692712846,-0.466411902060901,0.005
ortho_1.10_1.30,2.0,score_q,fft_phase_11,True,0.75,0.01,34.0,17.0,17.0,5.687700971553136,8.782509215792883,3.094808244239747,0.8337169058642172,0.9927274513616405,-0.070609371359837,0.0003271086748032977,0.1027399220242653,0.01
ortho_1.10_1.30,2.0,score_iso,real,True,0.75,0.005,32.0,16.0,16.0,7.741602699241982,9.720360532495171,1.978757833253189,0.9452123047933156,0.9987143616944176,-0.04445187646704297,9.898860053383918e-06,-0.0036685655074358836,0.005
ortho_1.10_1.30,2.0,score_iso,fft_phase_0,True,0.75,0.02,27.0,14.0,13.0,6.124176370855565,7.87785633432108,1.7536799634655145,0.6812497897666656,0.9885063782354991,-0.03809165117441085,-0.0013996187559515718,-0.04464990494670007,0.02
ortho_1.10_1.30,2.0,score_iso,fft_phase_1,True,0.75,0.02,37.0,16.0,21.0,4.346943283795122,8.135294556333276,3.7883512725381543,0.7436106109945421,0.9852176486038073,-0.0370959058348032,0.0006784018699083737,-0.021278773130564033,0.02
ortho_1.10_1.30,2.0,score_iso,fft_phase_2,True,0.75,0.01,24.0,12.0,12.0,5.66232107698955,8.596046161525114,2.9337250845355642,0.5892007189470713,0.9360585092146065,-0.031237570633399013,-0.0010637350556751397,-0.12464468101403625,0.01
ortho_1.10_1.30,2.0,score_iso,fft_phase_3,True,0.75,0.02,19.0,8.0,11.0,5.948108108121211,9.278585251480347,3.3304771433591362,0.5804039926326587,0.9796499730192711,-0.026925683556399155,0.003225800738724716,-0.16122944698400365,0.02
ortho_1.10_1.30,2.0,score_iso,fft_phase_4,True,0.75,0.01,23.0,10.0,13.0,5.066776360844801,8.659740393849393,3.592964033004592,0.6308019252490644,0.9447859640039001,-0.034864948273702526,0.001431571387260598,-0.1366380872420423,0.01
ortho_1.10_1.30,2.0,score_iso,fft_phase_5,False,,,,,,,,,,,,,,
ortho_1.10_1.30,2.0,score_iso,fft_phase_6,True,0.75,0.01,20.0,9.0,11.0,2.8799586437555496,10.139167925571316,7.2592092818157665,0.598478502844563,0.9962333275048498,-0.023190994632610273,0.0017004456797636278,-0.22442634032092323,0.01
ortho_1.10_1.30,2.0,score_iso,fft_phase_7,True,0.75,0.02,31.0,13.0,18.0,5.209993134680801,8.237117956670694,3.0271248219898936,0.38413043335360114,0.9932828236261562,0.0053875690674823964,0.005981347451333678,-0.34873860442337173,0.02
ortho_1.10_1.30,2.0,score_iso,fft_phase_8,True,0.75,0.02,38.0,22.0,16.0,6.806276053990354,9.4581322448487,2.6518561908583465,0.5789870697091436,0.9723423082704171,-0.00790900089129902,-0.000515683829142509,-0.13124915762320544,0.02
ortho_1.10_1.30,2.0,score_iso,fft_phase_9,True,0.75,0.02,17.0,9.0,8.0,5.09920778191193,8.928274389840333,3.829066607928403,0.1722180518324002,0.9914703740947165,0.03260772714100419,0.006853842376775236,-0.5948489507590109,0.02
ortho_1.10_1.30,2.0,score_iso,fft_phase_10,True,0.75,0.02,40.0,25.0,15.0,5.738510629701855,10.488334646816362,4.749824017114507,0.5632429494570137,0.9480136503580632,-0.0003565452383456208,0.0036635374304092253,-0.11417189503563874,0.02
ortho_1.10_1.30,2.0,score_iso,fft_phase_11,True,0.75,0.02,18.0,10.0,8.0,6.403673238018328,8.329524581131489,1.9258513431131608,0.4548712894383855,0.9823935480823387,-0.011719872606031353,-2.3386965246920176e-05,-0.29476832358951255,0.02
ortho_1.10_1.30,2.0,q_only,real,True,0.75,0.005,24.0,8.0,16.0,4.330127018922194,7.368141274922683,3.0380142560004897,0.19309198003257871,0.9671154941868351,0.055512540864277767,0.00529774675223638,-0.5454504324645997,0.005
ortho_1.10_1.30,2.0,q_only,fft_phase_0,True,0.75,0.005,16.0,8.0,8.0,5.995379791179533,8.278930305483879,2.2835505143043457,0.4302404371619077,0.9610965229351823,-0.0436240356767241,3.573624946400228e-05,-0.18863931630124103,0.005
ortho_1.10_1.30,2.0,q_only,fft_phase_1,True,0.75,0.005,23.0,14.0,9.0,7.926419329137838,10.460052767970875,2.5336334388330375,0.48533554409739343,0.9335048420777269,-0.07821965272358432,-9.443796388709045e-05,0.024826511805691454,0.005
ortho_1.10_1.30,2.0,q_only,fft_phase_2,True,0.75,0.005,23.0,8.0,15.0,4.786939994886344,7.385141583055256,2.5982015881689113,0.6295070493524328,0.955691529525407,-0.04950565161431948,5.4248396256154964e-05,0.0014220773385561492,0.005
ortho_1.10_1.30,2.0,q_only,fft_phase_3,True,0.75,0.01,49.0,28.0,21.0,7.953092737909183,10.207487765647755,2.254395027738572,0.8011170787580426,0.994935740864377,-0.06552307609259812,0.00035605447884794417,0.024126009700604634,0.01
ortho_1.10_1.30,2.0,q_only,fft_phase_4,True,0.75,0.01,19.0,8.0,11.0,6.660927732771171,9.624038120507002,2.9631103877358314,0.8618779929264607,0.991971644752515,-0.10589449405132943,4.097287959434684e-07,0.23661655878371413,0.01
ortho_1.10_1.30,2.0,q_only,fft_phase_5,True,0.75,0.01,43.0,21.0,22.0,7.160721787429928,10.478342345267365,3.3176205578374365,0.7813261287071914,0.9754898850134034,-0.05624459741925542,6.961799952645754e-06,0.02749196795503195,0.01
ortho_1.10_1.30,2.0,q_only,fft_phase_6,True,0.75,0.01,28.0,15.0,13.0,8.945480094261544,10.098900192325239,1.1534200980636946,0.8875410950122643,0.9984525118628188,-0.09873992653730394,1.2426145405509786e-06,0.10789937943689298,0.01
ortho_1.10_1.30,2.0,q_only,fft_phase_7,True,0.75,0.01,24.0,14.0,10.0,5.626544705448618,7.790163860036249,2.1636191545876313,0.7810526799550094,0.991662886442643,-0.07520752364734773,0.00023782397012646206,0.1057884091660174,0.01
ortho_1.10_1.30,2.0,q_only,fft_phase_8,True,0.75,0.01,20.0,8.0,12.0,3.8314434450046573,7.78923991699233,3.957796471987673,0.9271830993712403,0.9832493824921245,-0.1185210508401155,7.871403753544372e-07,0.3475303538986362,0.01
ortho_1.10_1.30,2.0,q_only,fft_phase_9,True,0.75,0.005,18.0,10.0,8.0,5.525354295319066,9.103951566156763,3.5785972708376965,0.7126410884910601,0.9836578382145263,-0.048815134017643855,1.0714940878552904e-05,0.0287600889740377,0.005
ortho_1.10_1.30,2.0,q_only,fft_phase_10,True,0.75,0.02,24.0,16.0,8.0,9.983083047496507,11.892699356851395,1.9096163093548881,0.5436784502206886,0.9944121931602207,-0.08817413158313951,4.2535600962291414e-07,-0.10707560078744349,0.02
ortho_1.10_1.30,2.0,q_only,fft_phase_11,True,0.75,0.005,30.0,16.0,14.0,5.833945646673521,8.683526425056094,2.849580778382573,0.43697192613904184,0.9997593405627936,-0.006700143300902774,0.0009621099077596562,-0.26650537290268933,0.005
ortho_1.10_1.30,2.0,xyz_only,real,True,0.75,0.005,32.0,16.0,16.0,7.741602699241982,9.720360532495171,1.978757833253189,0.9452123047933156,0.9987143616944176,-0.04445187646704297,9.898860053383918e-06,-0.0036685655074358836,0.005
ortho_1.10_1.30,2.0,xyz_only,fft_phase_0,True,0.75,0.02,28.0,13.0,15.0,6.24543719168271,9.33424362665235,3.0888064349696407,0.3045279101917477,0.9939059613587197,-0.003997610703838646,-0.0024742386575925877,-0.2651693150498577,0.02
ortho_1.10_1.30,2.0,xyz_only,fft_phase_1,True,0.75,0.03,24.0,16.0,8.0,5.582772459455169,9.705943197781192,4.1231707383260225,0.3217587583803079,0.9521679331637329,0.024901272809390217,0.002010116438363181,-0.3475436913969593,0.03
ortho_1.10_1.30,2.0,xyz_only,fft_phase_2,True,0.75,0.02,25.0,14.0,11.0,5.646190811014924,9.15822513808443,3.5120343270695065,0.27995325459812204,0.957941092959825,0.021021150190530077,0.008001299637760284,-0.475451180227372,0.02
ortho_1.10_1.30,2.0,xyz_only,fft_phase_3,True,0.75,0.03,22.0,11.0,11.0,6.677158823716795,10.458432225740994,3.7812734020241994,0.5451095657234987,0.8858537323700008,-0.06380507164782637,0.0034777519368366285,-0.08305867392191357,0.03
ortho_1.10_1.30,2.0,xyz_only,fft_phase_4,True,0.75,0.01,19.0,9.0,10.0,7.087837505486787,8.925271734279262,1.8374342287924748,0.57053619930953,0.9413796300654884,-0.03390485927773398,0.003382454397208799,-0.2010695498351992,0.01
ortho_1.10_1.30,2.0,xyz_only,fft_phase_5,True,0.75,0.01,27.0,11.0,16.0,5.296297937578425,9.274001704885327,3.9777037673069024,0.3488347026769919,0.9813619108005053,0.04257799775948238,0.0037566545605301816,-0.41717835103307266,0.01
