geometry,beta,criterion,winner_mode_index,winner_q,winner_exact_family,winner_support_family,real_exact,sur_exact_mean,sur_exact_std,z_exact,exact_exceed,sur_exact_p95,triads_exact,eligible_exact,real_support,sur_support_mean,sur_support_std,z_support,support_exceed,sur_support_p95,triads_support,eligible_support
ortho_1.05_1.20,5.0,score_iso,8,X1+Y1+Z1,"3-axis:(1, 1, 1)",3-axis,0.999922445206818,0.999922445206818,0.0,0.0,0.0,0.999922445206818,1,1,0.40667117908473516,0.21377417377714256,0.16640953829195507,1.1591703653910015,0.875,0.5775055096057581,8,8
ortho_1.05_1.20,5.0,q_only,2,X1+Y2+Z2,"3-axis:(1, 2, 2)",3-axis,0.38636577268452316,0.5460324720176815,0.2337888706208952,-0.6829525242516181,0.2916666666666667,0.8922476969338332,3,3,0.5000415109994921,0.3223220155476681,0.21696069054284076,0.8191322354586286,0.7916666666666666,0.6977042978141803,8,8
ortho_1.05_1.20,5.0,xyz_only,5,X1+Y2+Z2,"3-axis:(1, 2, 2)",3-axis,0.38719113451933956,0.5050891936391256,0.24078836994285183,-0.4896335281777857,0.3125,0.9118735634792502,3,3,0.4051952570681061,0.29330770561355474,0.2205717570984899,0.5072614596078318,0.7083333333333334,0.703585233876103,8,8
ortho_1.05_1.20,10.0,score_q,10,X1+Y1+Z1,"3-axis:(1, 1, 1)",3-axis,0.9999969846618145,0.9999969846618145,0.0,0.0,0.0,0.9999969846618145,1,1,0.3154434072325587,0.26565237492986765,0.1926539383839166,0.2584480375543121,0.6666666666666666,0.6415551955997592,8,8
ortho_1.05_1.20,10.0,score_iso,10,X1+Y1+Z1,"3-axis:(1, 1, 1)",3-axis,0.9999969846618145,0.9999969846618145,0.0,0.0,0.0,0.9999969846618145,1,1,0.3154434072325587,0.24641784482563167,0.18025972357182415,0.3829228240164309,0.6458333333333334,0.5066367167570156,8,8
ortho_1.05_1.20,10.0,q_only,2,X1+Y1+Z1,"3-axis:(1, 1, 1)",3-axis,0.9998557581085238,0.9998557581085238,0.0,0.0,0.0,0.9998557581085238,1,1,0.49147769917484563,0.2535691554236949,0.2207118709395457,1.0779145803862873,0.875,0.7912638204639356,8,8
ortho_1.05_1.20,10.0,xyz_only,10,X1+Y1+Z1,"3-axis:(1, 1, 1)",3-axis,0.9999969846618145,0.9999969846618145,0.0,0.0,0.0,0.9999969846618145,1,1,0.3154434072325587,0.2552974542691298,0.1748294966997845,0.344026346231305,0.6666666666666666,0.560077834646812,8,8
tet_1.20,0.0,score_q,8,Y1,"1-axis:(1,)",1-axis,0.998905158711791,0.5250863014350576,0.24798576588318022,1.91066957245452,1.0,0.9406485165350467,3,3,0.7392349511505194,0.2833604810361762,0.22889483685708784,1.991632823054808,0.9375,0.7404455627250125,6,6
tet_1.20,0.0,score_iso,8,Y1,"1-axis:(1,)",1-axis,0.998905158711791,0.4976726780390252,0.24381186877497799,2.0558165736111635,1.0,0.8777313805111596,3,3,0.7392349511505194,0.3248215968765324,0.23362662118886893,1.7738276235959953,0.8958333333333334,0.806768703533113,6,6
tet_1.20,0.0,q_only,8,Y1,"1-axis:(1,)",1-axis,0.998905158711791,0.47479107899078804,0.24416612157392165,2.1465470981000943,1.0,0.9097270717004811,3,3,0.7392349511505194,0.3235988617430575,0.24525565959082227,1.6947053947672517,0.9375,0.7759098232487164,6,6
tet_1.20,0.0,xyz_only,8,Y1,"1-axis:(1,)",1-axis,0.998905158711791,0.572274702773521,0.2718901725611333,1.5691279016006912,1.0,0.9734685617180961,3,3,0.7392349511505194,0.34947721488902417,0.2637002073414817,1.4780334842713865,0.875,0.8186595851739056,6,6
tet_1.20,1.0,score_q,9,Z1,"1-axis:(1,)",1-axis,0.9997113933103344,0.5251270406502361,0.2546858987840233,1.8634104005133327,1.0,0.9286544830675505,3,3,0.7199941879536528,0.3862645313107853,0.2558335074024382,1.3044798550042567,0.8541666666666666,0.7734984592878061,6,6
tet_1.20,1.0,score_iso,9,Z1,"1-axis:(1,)",1-axis,0.9997113933103344,0.5689624316687968,0.22578132512188825,1.9078148354700708,1.0,0.9606520372612826,3,3,0.7199941879536528,0.33435201575911555,0.2203692108998906,1.7499820896848286,0.9375,0.7209140859030032,6,6
tet_1.20,1.0,q_only,7,Z1,"1-axis:(1,)",1-axis,0.9960060809613706,0.9960060809613706,0.0,0.0,0.0,0.9960060809613706,1,3,0.8570722956942388,0.6119955028613459,0.30668986887266236,0.799102995260172,0.6875,0.9946068362342095,2,6
tet_1.20,1.0,xyz_only,9,Z1,"1-axis:(1,)",1-axis,0.9997113933103344,0.4650787150055433,0.22831693218275478,2.3416251838672495,1.0,0.8104202827352496,3,3,0.7199941879536528,0.2924855490987639,0.19291075245169106,2.2160954400907746,1.0,0.6819143430699703,6,6
tet_1.20,1.5,score_q,8,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.9458163508661257,0.5326526759294853,0.22633623451565704,1.8254420279587797,0.9791666666666666,0.9031027337313489,3,3,0.46632778608929787,0.32956367336366027,0.22011383728315387,0.6213335536424421,0.7708333333333334,0.7517217692340832,8,8
tet_1.20,1.5,score_iso,9,Z1,"1-axis:(1,)",1-axis,0.9996937115466817,0.53957502851275,0.23417317920330502,1.9648649969111107,1.0,0.942110643213642,3,3,0.712966504508624,0.278778082336645,0.23275399852881729,1.8654391542766844,0.9375,0.7518293463952558,6,6
tet_1.20,1.5,q_only,10,X1+Y2+Z2,"3-axis:(1, 2, 2)",3-axis,0.394620312646833,0.6423575061172228,0.30490326704099546,-0.8125107870237022,0.22916666666666666,0.956177990572726,3,3,0.31610769994007476,0.4000710959466572,0.2872324284849677,-0.29231865095860626,0.4583333333333333,0.8685382630956258,8,8
tet_1.20,1.5,xyz_only,9,Z1,"1-axis:(1,)",1-axis,0.9996937115466817,0.5121407322137516,0.21828759868732375,2.233534943178655,1.0,0.9138914705170248,3,3,0.712966504508624,0.33578909654052097,0.22437639513552193,1.681003065133519,0.9166666666666666,0.765267986519176,6,6
tet_1.20,2.0,score_q,5,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.9758386158404898,0.9684352916498623,0.015848694971976558,0.46712516098333856,0.6666666666666666,0.9958255279090704,3,3,0.6851248343104186,0.3794595580944566,0.2864321820975936,1.0671471130668837,0.8125,0.8646797102580245,8,8
tet_1.20,2.0,score_iso,10,X1+Y2+Z1,"3-axis:(1, 1, 2)",3-axis,0.9998661885093499,0.5573625260389777,0.24474407665496087,1.8080260348543753,1.0,0.9595740975285267,3,3,0.35476098731945194,0.27039035478302403,0.22275114008464802,0.3787663331554097,0.7083333333333334,0.7336591358361296,8,8
tet_1.20,2.0,q_only,4,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.973752818868262,0.9656439472623407,0.013902783523350896,0.5832552590435248,0.6666666666666666,0.9881235384256654,3,3,0.8302397828882903,0.40405680977917346,0.29168910500441153,1.4610863614573815,0.875,0.8695355957638439,8,8
tet_1.20,2.0,xyz_only,10,X1+Y2+Z1,"3-axis:(1, 1, 2)",3-axis,0.9998661885093499,0.6007609681482291,0.2355966342293389,1.6940191937161644,1.0,0.9154933579991593,3,3,0.35476098731945194,0.30396474709090565,0.22175332766098582,0.22906641701437727,0.6666666666666666,0.7645026923872585,8,8
tet_1.20,5.0,score_q,6,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.9413894474715254,0.9368593212069548,0.03335551045400456,0.13581342940866084,0.625,0.9961167142796181,3,3,0.6576774231713082,0.4767699016937938,0.26025239280302936,0.6951233743842584,0.7916666666666666,0.9114739356669098,8,8
tet_1.20,5.0,score_iso,10,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.9999881564569009,0.5727608924754898,0.2546074502409573,1.6779841421584898,1.0,0.9637355126828451,3,3,0.3290500710005141,0.2539293279925496,0.19399644406522842,0.38722742248986297,0.7291666666666666,0.641631073668238,8,8
tet_1.20,5.0,q_only,5,X1+Y2+Z2,"3-axis:(1, 2, 2)",3-axis,0.05882110441816839,0.6308381573990539,0.2865336372980407,-1.9963347353312668,0.041666666666666664,0.977878671681877,3,3,0.05084284906093398,0.42920614198694756,0.27340403556947324,-1.38389798137594,0.08333333333333333,0.906232921260867,8,8
tet_1.20,5.0,xyz_only,10,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.9999881564569009,0.5315532608453268,0.2392527486660366,1.9579081043849813,1.0,0.9244080462930896,3,3,0.3290500710005141,0.2535998689839794,0.17698659758360455,0.42630460750265214,0.6875,0.6002464076587859,8,8
tet_1.20,10.0,score_q,5,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.9349655141759418,0.9322968348167784,0.03818684473724584,0.06988478303080566,0.5208333333333334,0.9899859033690942,3,3,0.6452661502768615,0.34261910410554525,0.24912929402272443,1.214819185986596,0.875,0.721011184874903,8,8
tet_1.20,10.0,score_iso,10,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.9999960058753249,0.5042349169651592,0.22334579018158404,2.2197019630631205,1.0,0.9059247377621157,3,3,0.31569099478593643,0.2786042204176233,0.2012168021713587,0.18431251251346933,0.6875,0.7149260724682759,8,8
tet_1.20,10.0,q_only,6,X1+Y2+Z1,"3-axis:(1, 1, 2)",3-axis,0.059580139931640914,0.6518658494657517,0.31723655781035437,-1.867015937949734,0.0,0.9891760951246672,3,3,0.05347050482498992,0.41627567002968147,0.2731643939473893,-1.3281568653974671,0.0625,0.8690183365139765,8,8
tet_1.20,10.0,xyz_only,10,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.9999960058753249,0.4270559131196822,0.20290964760764207,2.82362174252399,1.0,0.814449435312916,3,3,0.31569099478593643,0.2345435240586533,0.16595363633882337,0.4889767559001683,0.7291666666666666,0.5078059112740609,8,8
ortho_1.10_1.30,0.0,score_q,9,Y1,"1-axis:(1,)",1-axis,0.9989051587117925,0.47353833108852106,0.20916938433030247,2.5116812831037705,1.0,0.8910790244912193,3,3,0.7392349511505758,0.29137568799259733,0.19777007553801,2.264545138779798,0.9583333333333334,0.6857497476257081,6,6
ortho_1.10_1.30,0.0,score_iso,9,Y1,"1-axis:(1,)",1-axis,0.9989051587117925,0.531872289915574,0.22611046273848587,2.065507553864557,1.0,0.8936727685084961,3,3,0.7392349511505758,0.36004221773881717,0.2366066229991799,1.6026294133426278,0.9375,0.773813249742845,6,6
ortho_1.10_1.30,0.0,q_only,9,Y1,"1-axis:(1,)",1-axis,0.9989051587117925,0.5648097145045767,0.258994149442802,1.6760820471792481,1.0,0.9473454894851865,3,3,0.7392349511505758,0.3696829007668583,0.26211322091210926,1.409894735932547,0.8125,0.8360629447089982,6,6
ortho_1.10_1.30,0.0,xyz_only,9,Y1,"1-axis:(1,)",1-axis,0.9989051587117925,0.5467795463515391,0.26350095248003197,1.7158405239267571,1.0,0.9335891013151937,3,3,0.7392349511505758,0.3179622526217663,0.26321815536605825,1.600469762206729,0.8958333333333334,0.8022695117914667,6,6
ortho_1.10_1.30,1.0,score_q,9,Z1,"1-axis:(1,)",1-axis,0.9997146108016559,0.46138986227241324,0.22842869110047004,2.356642442477219,1.0,0.7991041480148041,3,3,0.7188908430978157,0.2951519425534934,0.23230234801777436,1.8240835882987987,0.9375,0.7563403910037406,6,6
ortho_1.10_1.30,1.0,score_iso,9,Z1,"1-axis:(1,)",1-axis,0.9997146108016559,0.5233584999647848,0.2279927600996618,2.0893475329065434,1.0,0.9258015929009762,3,3,0.7188908430978157,0.33992786301033123,0.21333502298088586,1.7763748998665914,0.9375,0.7301270456013158,6,6
ortho_1.10_1.30,1.0,q_only,7,Z1,"1-axis:(1,)",1-axis,0.9963492514492596,0.9963492514492597,1.1102230246251565e-16,-0.0001110099778791752,0.0,0.9963492514492596,1,3,0.8568460445745564,0.6982085993082906,0.2728359988022282,0.5814388349122381,0.6666666666666666,0.9948008764140647,2,6
ortho_1.10_1.30,1.0,xyz_only,9,Z1,"1-axis:(1,)",1-axis,0.9997146108016559,0.5823854964888414,0.23837676597745044,1.750712208045232,1.0,0.9597241592536699,3,3,0.7188908430978157,0.38259663968912094,0.26642051444470716,1.2622684259444552,0.8333333333333334,0.8604649208056416,6,6
ortho_1.10_1.30,1.5,score_q,9,X1+Y1+Z1,"3-axis:(1, 1, 1)",3-axis,0.9952794812805343,0.9952794812805345,1.1102230246251565e-16,-0.0001110099778791752,0.0,0.9952794812805343,1,1,0.47579106209639,0.3085352260168355,0.2116530843427668,0.7902357605519119,0.7916666666666666,0.7076786324024098,8,8
ortho_1.10_1.30,1.5,score_iso,10,Z1,"1-axis:(1,)",1-axis,0.9996855039838951,0.5727308904487299,0.23728017334792234,1.7993691066102058,1.0,0.9011116308243255,3,3,0.7116354227626274,0.3510016466735637,0.24085695352180592,1.4972944347854025,0.8958333333333334,0.7869256338181565,6,6
ortho_1.10_1.30,1.5,q_only,9,X1+Y1+Z1,"3-axis:(1, 1, 1)",3-axis,0.9952794812805343,0.9952794812805345,1.1102230246251565e-16,-0.0001110099778791752,0.0,0.9952794812805343,1,1,0.47579106209639,0.28148811176128025,0.1947886136701327,0.9975067159888364,0.8541666666666666,0.6119498330527564,8,8
ortho_1.10_1.30,1.5,xyz_only,10,Z1,"1-axis:(1,)",1-axis,0.9996855039838951,0.5262173409068666,0.24271320058970428,1.9507309941310296,1.0,0.9252245486635488,3,3,0.7116354227626274,0.3304615576352463,0.2389650482144397,1.5951029992626056,0.8958333333333334,0.7742710794465688,6,6
ortho_1.10_1.30,2.0,score_q,9,X1+Y2+Z1,"3-axis:(1, 1, 2)",3-axis,0.9336730446447707,0.48580530052481147,0.25605259951794457,1.7491239884359109,0.8958333333333334,0.9699781276067895,3,3,0.43685540305337534,0.2546432649237093,0.16905997261424405,1.077795857357403,0.8541666666666666,0.49530091395922077,8,8
ortho_1.10_1.30,2.0,score_iso,10,X1+Y2+Z2,"3-axis:(1, 2, 2)",3-axis,0.9998868716002308,0.5362587033756087,0.24151902910060247,1.9196341172338127,1.0,0.916422886189575,3,3,0.3530106976356889,0.2903176896768374,0.20332993326287238,0.3083314244612047,0.6666666666666666,0.6461997627906978,8,8
ortho_1.10_1.30,2.0,q_only,9,X1+Y2+Z1,"3-axis:(1, 1, 2)",3-axis,0.9336730446447707,0.5041176144300046,0.23408105668251575,1.8350713052168819,0.9166666666666666,0.9565682590889836,3,3,0.43685540305337534,0.264883623086358,0.17995162258804404,0.9556556228434223,0.8125,0.5297562067350923,8,8
ortho_1.10_1.30,2.0,xyz_only,10,X1+Y2+Z2,"3-axis:(1, 2, 2)",3-axis,0.9998868716002308,0.4883391083177055,0.2061724589802248,2.481164389318894,1.0,0.8789557523266415,3,3,0.3530106976356889,0.25555000291153823,0.16619964604068266,0.586407354319561,0.7291666666666666,0.5252097719788755,8,8
ortho_1.10_1.30,5.0,score_q,10,X1+Y2+Z1,"3-axis:(1, 1, 2)",3-axis,0.999984809834908,0.5135328343805727,0.23651434422244177,2.056754642309434,1.0,0.9689609844578089,3,3,0.32770201378934855,0.25675852544706196,0.16860726807472734,0.42076174504187697,0.6458333333333334,0.5073519829666067,8,8
ortho_1.10_1.30,5.0,score_iso,10,X1+Y2+Z1,"3-axis:(1, 1, 2)",3-axis,0.999984809834908,0.48097813152135593,0.24328045377322283,2.133367766549868,1.0,0.9084595690391437,3,3,0.32770201378934855,0.2210483596281394,0.16642353903970988,0.6408567848994001,0.75,0.49210825070537423,8,8
ortho_1.10_1.30,5.0,q_only,2,X1+Y2+Z2,"3-axis:(1, 2, 2)",3-axis,0.3855153553946526,0.5453290185743752,0.2353519905764622,-0.679041051607858,0.2916666666666667,0.9151367425936838,3,3,0.49906092927903056,0.2938439772012817,0.19178615749943548,1.0700300519722488,0.8541666666666666,0.5830529909937876,8,8
ortho_1.10_1.30,5.0,xyz_only,10,X1+Y2+Z1,"3-axis:(1, 1, 2)",3-axis,0.999984809834908,0.5595244188776999,0.24571619119106486,1.79255745753002,1.0,0.9589731355071432,3,3,0.32770201378934855,0.2986700987553527,0.21934044018325236,0.13236006552010277,0.5416666666666666,0.6534096732366416,8,8
ortho_1.10_1.30,10.0,score_q,5,X1+Y2+Z2,"3-axis:(1, 2, 2)",3-axis,0.37938928557184626,0.49433323269283996,0.23200502262514322,-0.4954373220885666,0.3541666666666667,0.9254944200609606,3,3,0.3929005193652469,0.281879873664906,0.22103916583646857,0.502266850671953,0.75,0.7312315424143307,8,8
ortho_1.10_1.30,10.0,score_iso,8,X1+Y2+Z1,"3-axis:(1, 1, 2)",3-axis,0.37975098933034657,0.5774530688607601,0.24591822322935838,-0.8039342385180643,0.22916666666666666,0.9455832259437736,3,3,0.39418747496719936,0.26695662960428423,0.21399873204818592,0.594540183227217,0.7291666666666666,0.6916461146455299,8,8
ortho_1.10_1.30,10.0,q_only,2,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.3788060067624093,0.5525982675274416,0.24486505850966,-0.7097470820136078,0.3333333333333333,0.9443152525444021,3,3,0.4908822051156904,0.27922556361183964,0.22951015559394466,0.9222103525449087,0.8541666666666666,0.7631102808956185,8,8
ortho_1.10_1.30,10.0,xyz_only,5,X1+Y2+Z2,"3-axis:(1, 2, 2)",3-axis,0.37938928557184626,0.5076725811593946,0.23159808986882433,-0.553904808367173,0.375,0.918247441631278,3,3,0.3929005193652469,0.2826494412806673,0.20713260731318214,0.5322729217488626,0.7083333333333334,0.6739770258347189,8,8
tet_1.35,0.0,score_q,9,Z1,"1-axis:(1,)",1-axis,0.9989051587117912,0.4783460517481495,0.24143827165609788,2.1560753537159365,1.0,0.8756831826354479,3,3,0.7392349511505009,0.31760305934205807,0.22959315892873147,1.8364305529568765,0.9166666666666666,0.78729700440957,6,6
tet_1.35,0.0,score_iso,9,Z1,"1-axis:(1,)",1-axis,0.9989051587117912,0.6164125144713215,0.21457670762676653,1.7825450323526848,1.0,0.9568753913615425,3,3,0.7392349511505009,0.39291401813876764,0.2478287457561385,1.3974203515160941,0.875,0.8586577195139382,6,6
tet_1.35,0.0,q_only,9,Z1,"1-axis:(1,)",1-axis,0.9989051587117912,0.48352072774840177,0.23200110255163692,2.2214740589280515,1.0,0.8765071151488903,3,3,0.7392349511505009,0.30553887161750254,0.20008237647545674,2.1675876065178104,0.9791666666666666,0.6398635510008261,6,6
tet_1.35,0.0,xyz_only,9,Z1,"1-axis:(1,)",1-axis,0.9989051587117912,0.5125835477885293,0.2339893387471545,2.0783921760071964,1.0,0.893936532614849,3,3,0.7392349511505009,0.3608387691815716,0.2341786891980986,1.6158437954497944,0.9166666666666666,0.8503714958965591,6,6
tet_1.35,1.0,score_q,10,Y1+Z1,"2-axis:(1, 1)",2-axis,0.9978040384710869,0.995782473484427,0.0021642518664104476,0.9340710372488515,0.75,0.998570052194313,2,3,0.5679955650037193,0.35013279756960664,0.29791846453199605,0.7312831978226821,0.7291666666666666,0.8671437523407015,16,12
tet_1.35,1.0,score_iso,9,Z1,"1-axis:(1,)",1-axis,0.9997168982793375,0.5506552901079549,0.2455288924247605,1.8289562736783143,1.0,0.9385785087917806,3,3,0.7187950578362735,0.31914338298127704,0.2465007036522748,1.6213003408588325,0.9375,0.7482809379552017,6,6
tet_1.35,1.0,q_only,8,Z1,"1-axis:(1,)",1-axis,0.996817244262259,0.996817244262259,0.0,0.0,0.0,0.996817244262259,1,3,0.8568691492558425,0.6112992281210067,0.28035242001275146,0.8759329458357822,0.75,0.976922137048677,2,6
tet_1.35,1.0,xyz_only,9,Z1,"1-axis:(1,)",1-axis,0.9997168982793375,0.5406516980077394,0.2281347628948374,2.012254486972684,1.0,0.8624370811210073,3,3,0.7187950578362735,0.2990309584567963,0.18076674112905053,2.322131254650892,1.0,0.5998358960373229,6,6
tet_1.35,1.5,score_q,10,X1+Y2+Z2,"3-axis:(1, 2, 2)",3-axis,0.061877012730574284,0.6916319969125763,0.2892046536908129,-2.1775409771002234,0.020833333333333332,0.9917261633565168,3,3,0.050237723666142195,0.5170572221561004,0.27326507260491983,-1.7083028359177335,0.08333333333333333,0.9087765703660546,8,8
tet_1.35,1.5,score_iso,9,Z1,"1-axis:(1,)",1-axis,0.9996928458167694,0.6346222035764838,0.22631764732077408,1.6130895957982243,1.0,0.9628672428904932,3,3,0.7114784770214725,0.37697842664300457,0.2200540078403081,1.5200816093278908,0.9375,0.7031157414980774,6,6
tet_1.35,1.5,q_only,10,X1+Y2+Z2,"3-axis:(1, 2, 2)",3-axis,0.061877012730574284,0.6856385024536608,0.250546810501755,-2.4896005998696507,0.0,0.9761351542957509,3,3,0.050237723666142195,0.4285389183988005,0.25848712022073367,-1.4635204818257348,0.041666666666666664,0.8162005257257327,8,8
tet_1.35,1.5,xyz_only,9,Z1,"1-axis:(1,)",1-axis,0.9996928458167694,0.5725033790447829,0.22850764977657664,1.869475561049276,1.0,0.9300981405462171,3,3,0.7114784770214725,0.3458956079984013,0.24106253572467246,1.5165478448260497,0.9375,0.7100833954034264,6,6
tet_1.35,2.0,score_q,10,X1+Y2+Z1,"3-axis:(1, 1, 2)",3-axis,0.06285713602455786,0.624711667935781,0.32624805805943125,-1.7221697356652168,0.041666666666666664,0.9813291165884735,3,3,0.050022840357893866,0.3734957389772362,0.28236438959339055,-1.1455867331004563,0.1875,0.8265596082204555,8,8
tet_1.35,2.0,score_iso,9,X1+Y2+Z2,"3-axis:(1, 2, 2)",3-axis,0.999864668569325,0.5826491306311031,0.20580431469539945,2.0272438823923307,1.0,0.8789297318269531,3,3,0.35356977185103156,0.3015696859159046,0.20536483643424389,0.2532083234781225,0.6666666666666666,0.690511837562031,8,8
tet_1.35,2.0,q_only,10,X1+Y2+Z1,"3-axis:(1, 1, 2)",3-axis,0.06285713602455786,0.5992208045611681,0.2769587902079447,-1.9366190476639644,0.041666666666666664,0.9714986928742335,3,3,0.050022840357893866,0.3522641760956416,0.2518149648623658,-1.2002516844133673,0.10416666666666667,0.787703216231605,8,8
tet_1.35,2.0,xyz_only,9,X1+Y2+Z2,"3-axis:(1, 2, 2)",3-axis,0.999864668569325,0.5672045852551347,0.23679428332763178,1.8271559483289077,1.0,0.924049051457039,3,3,0.35356977185103156,0.3031816313892169,0.19934229748607027,0.2527719460295823,0.625,0.6476756451422433,8,8
tet_1.35,5.0,score_q,7,X1+Y1+Z1,"3-axis:(1, 1, 1)",3-axis,0.9999741044923558,0.9999741044923559,1.1102230246251565e-16,-0.0001110099778791752,0.0,0.9999741044923558,1,1,0.6631733156022737,0.41802152660750375,0.2885449235631862,0.8496139386775122,0.6875,0.8664871814002332,8,8
tet_1.35,5.0,score_iso,10,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.9999767744964184,0.49886936165189083,0.23005262286849845,2.1782295137264747,1.0,0.8897660996466529,3,3,0.3281966123401721,0.25996152009374224,0.19507109971426795,0.34979600948591566,0.7083333333333334,0.643421112459333,8,8
tet_1.35,5.0,q_only,4,X1+Y2+Z1,"3-axis:(1, 1, 2)",3-axis,0.01318156695176069,0.7027695140731121,0.29737831584453284,-2.3188911577518785,0.0,0.9955636311977719,3,3,0.011398773235130182,0.41207797162185744,0.28600287961222504,-1.4009621124395124,0.041666666666666664,0.9200303733151708,8,8
tet_1.35,5.0,xyz_only,10,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.9999767744964184,0.5242496960880261,0.2145547482716091,2.217275927186392,1.0,0.8847800634403379,3,3,0.3281966123401721,0.2708909605813296,0.19167690056655848,0.29897004589055604,0.625,0.5819930506010207,8,8
tet_1.35,10.0,score_q,10,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.9999917002422641,0.5269821791009839,0.22527555563701956,2.0996930616889835,1.0,0.9253140197670964,3,3,0.3151880717500824,0.22401446551131501,0.20814710401959313,0.4380248606761643,0.7291666666666666,0.5796027993039539,8,8
tet_1.35,10.0,score_iso,10,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.9999917002422641,0.5280109607999416,0.23857045112781994,1.9783704864080967,1.0,0.9543586394854258,3,3,0.3151880717500824,0.29979517177389786,0.2071476511125937,0.07430883185705794,0.4583333333333333,0.6436430559802292,8,8
tet_1.35,10.0,q_only,9,X1+Y1+Z1,"3-axis:(1, 1, 1)",3-axis,0.9999726903487345,0.9999726903487344,1.1102230246251565e-16,0.0001110099778791752,0.0,0.9999726903487345,1,1,0.1278747780328167,0.3867675822191019,0.26751244585912376,-0.9677785396259825,0.2708333333333333,0.8074403333682347,8,8
tet_1.35,10.0,xyz_only,10,X1+Y1+Z2,"3-axis:(1, 1, 2)",3-axis,0.9999917002422641,0.5071502974989219,0.21776387194432964,2.263191769785723,1.0,0.8519698335285857,3,3,0.3151880717500824,0.32279695552270077,0.21949153507503064,-0.034665955431869816,0.4791666666666667,0.7304886406889368,8,8
ortho_1.20_1.50,0.0,score_q,9,X1,"1-axis:(1,)",1-axis,0.9989051587117913,0.5205104003258406,0.23512302304276947,2.0346572283433715,1.0,0.8990412527388171,3,3,0.7392349511503532,0.3466509191164439,0.24061833831887067,1.631563224877815,0.9375,0.76114433780813,6,6
ortho_1.20_1.50,0.0,score_iso,9,X1,"1-axis:(1,)",1-axis,0.9989051587117913,0.5259578604995995,0.23643792111824516,2.00030221875308,1.0,0.9345451633467494,3,3,0.7392349511503532,0.33595568097102274,0.23947850267589094,1.6839894423569313,0.9375,0.8223842892943259,6,6
ortho_1.20_1.50,0.0,q_only,9,X1,"1-axis:(1,)",1-axis,0.9989051587117913,0.567069380689186,0.2384718134201148,1.8108462036980075,1.0,0.9252096486536799,3,3,0.7392349511503532,0.3823489628546726,0.2522318802320746,1.4149122940601342,0.8541666666666666,0.874029753811282,6,6
ortho_1.20_1.50,0.0,xyz_only,9,X1,"1-axis:(1,)",1-axis,0.9989051587117913,0.46136497420303096,0.24802137226373805,2.1673139681486395,1.0,0.9102499466945027,3,3,0.7392349511503532,0.2762879061779018,0.22630511651774865,2.0456764393751468,0.9166666666666666,0.7588525818600209,6,6
ortho_1.20_1.50,1.0,score_q,10,X1+Z2,"2-axis:(1, 2)",2-axis,0.9431741733635417,0.6040300678314586,0.29188856496730015,1.1618958268163573,0.8125,0.9777620469014185,6,6,0.5591365474305178,0.3581430837791726,0.2658058687802704,0.7561663877961294,0.75,0.8249146543264492,16,12
ortho_1.20_1.50,1.0,score_iso,8,Z1,"1-axis:(1,)",1-axis,0.9970069334525633,0.9970069334525632,1.1102230246251565e-16,0.0001110099778791752,0.0,0.9970069334525633,1,3,0.856447354558309,0.6345566984344178,0.3169962021417135,0.6999789102331101,0.625,0.9932160717990892,2,6
ortho_1.20_1.50,1.0,q_only,4,Y1+Z2,"2-axis:(1, 2)",2-axis,0.9780733075419669,0.5509642481462976,0.3034875972430047,1.4073361260040969,1.0,0.9758936245862774,2,6,0.7284485589911486,0.4935883755679223,0.2663546707008926,0.8817573305710291,0.75,0.8955716649168907,4,12
ortho_1.20_1.50,1.0,xyz_only,10,X1+Z2,"2-axis:(1, 2)",2-axis,0.9431741733635417,0.6602872762568722,0.2996677429256192,0.9440018279709909,0.7083333333333334,0.9853397534416637,6,6,0.5591365474305178,0.43252954337215826,0.27923100005356283,0.45341313834645874,0.6666666666666666,0.8458559567565904,16,12
ortho_1.20_1.50,1.5,score_q,10,X1+Y1+Z1,"3-axis:(1, 1, 1)",3-axis,0.9988313632498768,0.9988313632498768,0.0,0.0,0.0,0.9988313632498768,1,1,0.36102582416509543,0.24301421963324676,0.1947753102242751,0.6058858507033447,0.7708333333333334,0.6849649836434244,8,8
