geometry,beta,null_type,draw,real_consensus_family,real_consensus_q,surrogate_consensus_family,surrogate_consensus_q,family_match_real,q_match_real,surrogate_consensus_strength,surrogate_q_consensus_strength,real_mean_winner_q_contrast,real_mean_winner_xyz,surrogate_mean_winner_q_contrast,surrogate_mean_winner_xyz
ortho_1.10_1.30,1.5,shell_shuffle,23,"1-axis:(1,)",X1+Y1+Z1,"1-axis:(1,)",Y1,1.0,0.0,1.0,0.5,0.08601344338641581,5.992281590487216e-05,0.13225224633143937,5.754240143710735e-05
ortho_1.10_1.30,1.5,fft_phase,0,"1-axis:(1,)",X1+Y1+Z1,"1-axis:(1,)",Z1,1.0,0.0,0.75,0.75,0.08601344338641581,5.992281590487216e-05,0.06826127718520318,0.00013440130833670315
ortho_1.10_1.30,1.5,fft_phase,1,"1-axis:(1,)",X1+Y1+Z1,"1-axis:(1,)",Z1,1.0,0.0,0.75,0.75,0.08601344338641581,5.992281590487216e-05,0.0682612771852032,0.00013024222776949758
ortho_1.10_1.30,1.5,fft_phase,2,"1-axis:(1,)",X1+Y1+Z1,"1-axis:(1,)",Z1,1.0,0.0,0.75,0.75,0.08601344338641581,5.992281590487216e-05,0.06826127718520317,0.00012802353114854293
ortho_1.10_1.30,1.5,fft_phase,3,"1-axis:(1,)",X1+Y1+Z1,"1-axis:(1,)",Z1,1.0,0.0,0.75,0.75,0.08601344338641581,5.992281590487216e-05,0.0682612771852032,0.00013620702001643128
ortho_1.10_1.30,1.5,fft_phase,4,"1-axis:(1,)",X1+Y1+Z1,"1-axis:(1,)",Z1,1.0,0.0,0.75,0.75,0.08601344338641581,5.992281590487216e-05,0.06826127718520315,0.00012999492270568183
ortho_1.10_1.30,1.5,fft_phase,5,"1-axis:(1,)",X1+Y1+Z1,"1-axis:(1,)",Z1,1.0,0.0,0.75,0.75,0.08601344338641581,5.992281590487216e-05,0.06826127718520318,0.00013001371270379835
ortho_1.10_1.30,1.5,fft_phase,6,"1-axis:(1,)",X1+Y1+Z1,"1-axis:(1,)",Z1,1.0,0.0,0.75,0.75,0.08601344338641581,5.992281590487216e-05,0.0682612771852032,0.00012999704790641928
ortho_1.10_1.30,1.5,fft_phase,7,"1-axis:(1,)",X1+Y1+Z1,"1-axis:(1,)",Z1,1.0,0.0,0.75,0.75,0.08601344338641581,5.992281590487216e-05,0.06826127718520315,0.00013212205587620983
ortho_1.10_1.30,1.5,fft_phase,8,"1-axis:(1,)",X1+Y1+Z1,"1-axis:(1,)",Z1,1.0,0.0,0.75,0.75,0.08601344338641581,5.992281590487216e-05,0.06826127718520317,0.00013502248775435025
ortho_1.10_1.30,1.5,fft_phase,9,"1-axis:(1,)",X1+Y1+Z1,"1-axis:(1,)",Z1,1.0,0.0,0.75,0.75,0.08601344338641581,5.992281590487216e-05,0.06826127718520318,0.00013036075917559437
ortho_1.10_1.30,1.5,fft_phase,10,"1-axis:(1,)",X1+Y1+Z1,"1-axis:(1,)",Z1,1.0,0.0,0.75,0.75,0.08601344338641581,5.992281590487216e-05,0.06826127718520321,0.00012882490255522688
ortho_1.10_1.30,1.5,fft_phase,11,"1-axis:(1,)",X1+Y1+Z1,"1-axis:(1,)",Z1,1.0,0.0,0.75,0.75,0.08601344338641581,5.992281590487216e-05,0.0682612771852032,0.00013705246618530184
ortho_1.10_1.30,1.5,fft_phase,12,"1-axis:(1,)",X1+Y1+Z1,"1-axis:(1,)",Z1,1.0,0.0,0.75,0.75,0.08601344338641581,5.992281590487216e-05,0.0682612771852032,0.0001243878621922062
ortho_1.10_1.30,1.5,fft_phase,13,"1-axis:(1,)",X1+Y1+Z1,"1-axis:(1,)",Z1,1.0,0.0,0.75,0.75,0.08601344338641581,5.992281590487216e-05,0.0682612771852032,0.00012679246259789394
ortho_1.10_1.30,1.5,fft_phase,14,"1-axis:(1,)",X1+Y1+Z1,"1-axis:(1,)",Z1,1.0,0.0,0.75,0.75,0.08601344338641581,5.992281590487216e-05,0.06826127718520321,0.0001259399674800526
ortho_1.10_1.30,1.5,fft_phase,15,"1-axis:(1,)",X1+Y1+Z1,"1-axis:(1,)",Z1,1.0,0.0,0.75,0.75,0.08601344338641581,5.992281590487216e-05,0.06826127718520315,0.0001250513175613814
ortho_1.10_1.30,1.5,fft_phase,16,"1-axis:(1,)",X1+Y1+Z1,"1-axis:(1,)",Z1,1.0,0.0,0.75,0.75,0.08601344338641581,5.992281590487216e-05,0.06826127718520318,0.0001311217978777932
ortho_1.10_1.30,1.5,fft_phase,17,"1-axis:(1,)",X1+Y1+Z1,"1-axis:(1,)",Z1,1.0,0.0,0.75,0.75,0.08601344338641581,5.992281590487216e-05,0.06826127718520322,0.0001280550007786827
ortho_1.10_1.30,1.5,fft_phase,18,"1-axis:(1,)",X1+Y1+Z1,"1-axis:(1,)",Z1,1.0,0.0,0.75,0.75,0.08601344338641581,5.992281590487216e-05,0.06826127718520322,0.00014328388097620425
ortho_1.10_1.30,1.5,fft_phase,19,"1-axis:(1,)",X1+Y1+Z1,"1-axis:(1,)",Z1,1.0,0.0,0.75,0.75,0.08601344338641581,5.992281590487216e-05,0.0682612771852032,0.00013198720364937316
ortho_1.10_1.30,1.5,fft_phase,20,"1-axis:(1,)",X1+Y1+Z1,"1-axis:(1,)",Z1,1.0,0.0,0.75,0.75,0.08601344338641581,5.992281590487216e-05,0.06826127718520317,0.00013651168557518516
ortho_1.10_1.30,1.5,fft_phase,21,"1-axis:(1,)",X1+Y1+Z1,"1-axis:(1,)",Z1,1.0,0.0,0.75,0.75,0.08601344338641581,5.992281590487216e-05,0.0682612771852032,0.00012980248938020513
ortho_1.10_1.30,1.5,fft_phase,22,"1-axis:(1,)",X1+Y1+Z1,"1-axis:(1,)",Z1,1.0,0.0,0.75,0.75,0.08601344338641581,5.992281590487216e-05,0.06826127718520318,0.00011545095460715476
ortho_1.10_1.30,1.5,fft_phase,23,"1-axis:(1,)",X1+Y1+Z1,"1-axis:(1,)",Z1,1.0,0.0,0.75,0.75,0.08601344338641581,5.992281590487216e-05,0.0682612771852032,0.00012249217087682273
ortho_1.10_1.30,2.0,cell_shuffle,0,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Y2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.1163254388471492,7.428372734776727e-05
ortho_1.10_1.30,2.0,cell_shuffle,1,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y2+Z1,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.09143975899413212,8.18520183561503e-05
ortho_1.10_1.30,2.0,cell_shuffle,2,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.09309765300276904,8.167231521215298e-05
ortho_1.10_1.30,2.0,cell_shuffle,3,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y2+Z1,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.09560930885641311,8.141053382545446e-05
ortho_1.10_1.30,2.0,cell_shuffle,4,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Y2,0.0,0.0,0.5,0.5,0.08888101502516428,7.574634788398532e-05,0.13123077332010039,7.282110681154924e-05
ortho_1.10_1.30,2.0,cell_shuffle,5,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1,0.0,0.0,1.0,1.0,0.08888101502516428,7.574634788398532e-05,0.09431422688855096,8.141053382545446e-05
ortho_1.10_1.30,2.0,cell_shuffle,6,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Y2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.09356517502149071,8.544896669457069e-05
ortho_1.10_1.30,2.0,cell_shuffle,7,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1,0.0,0.0,1.0,1.0,0.08888101502516428,7.574634788398532e-05,0.11256888456761852,8.544896669457069e-05
ortho_1.10_1.30,2.0,cell_shuffle,8,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Y2,0.0,0.0,1.0,0.75,0.08888101502516428,7.574634788398532e-05,0.11020749297061572,8.544896669457069e-05
ortho_1.10_1.30,2.0,cell_shuffle,9,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",Z1,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.0769345854514782,8.691158723078873e-05
ortho_1.10_1.30,2.0,cell_shuffle,10,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Z2,0.0,0.0,1.0,0.75,0.08888101502516428,7.574634788398532e-05,0.09923437840238891,8.167231521215298e-05
ortho_1.10_1.30,2.0,cell_shuffle,11,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Y1,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.08912615274923492,8.141053382545446e-05
ortho_1.10_1.30,2.0,cell_shuffle,12,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Y1+Z2,0.0,0.0,0.5,0.5,0.08888101502516428,7.574634788398532e-05,0.11009628672056956,7.574634788398532e-05
ortho_1.10_1.30,2.0,cell_shuffle,13,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Y1,0.0,0.0,1.0,0.75,0.08888101502516428,7.574634788398532e-05,0.0865824172772497,8.691158723078873e-05
ortho_1.10_1.30,2.0,cell_shuffle,14,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 2, 2)",X1+Y2+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.08325749693261456,8.167231521215298e-05
ortho_1.10_1.30,2.0,cell_shuffle,15,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Y1,0.0,0.0,0.5,0.5,0.08888101502516428,7.574634788398532e-05,0.12937571398893288,7.282110681154924e-05
ortho_1.10_1.30,2.0,cell_shuffle,16,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Y2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.09457743646772326,8.167231521215298e-05
ortho_1.10_1.30,2.0,cell_shuffle,17,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Y2,0.0,0.0,1.0,0.75,0.08888101502516428,7.574634788398532e-05,0.08868793642759829,8.18520183561503e-05
ortho_1.10_1.30,2.0,cell_shuffle,18,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",Z1,0.0,0.0,1.0,0.75,0.08888101502516428,7.574634788398532e-05,0.09399296917213469,8.167231521215298e-05
ortho_1.10_1.30,2.0,cell_shuffle,19,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.09419988584027356,8.185201835615029e-05
ortho_1.10_1.30,2.0,cell_shuffle,20,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",Y1+Z1,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.08566871404148212,8.167231521215298e-05
ortho_1.10_1.30,2.0,cell_shuffle,21,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Z2,0.0,0.0,1.0,1.0,0.08888101502516428,7.574634788398532e-05,0.08897035000739995,8.141053382545446e-05
ortho_1.10_1.30,2.0,cell_shuffle,22,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Y2+Z1,0.0,0.0,0.5,0.5,0.08888101502516428,7.574634788398532e-05,0.12667147090126205,7.574634788398532e-05
ortho_1.10_1.30,2.0,cell_shuffle,23,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1,0.0,0.0,0.5,0.5,0.08888101502516428,7.574634788398532e-05,0.12177976460547188,7.574634788398532e-05
ortho_1.10_1.30,2.0,shell_shuffle,0,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.09128670832939649,8.141053382545444e-05
ortho_1.10_1.30,2.0,shell_shuffle,1,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",Y1+Z1,0.0,0.0,1.0,0.75,0.08888101502516428,7.574634788398532e-05,0.0917082647953554,8.185201835615029e-05
ortho_1.10_1.30,2.0,shell_shuffle,2,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.09129690772937116,8.544896669457068e-05
ortho_1.10_1.30,2.0,shell_shuffle,3,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",Y1+Z2,0.0,0.0,1.0,1.0,0.08888101502516428,7.574634788398532e-05,0.10128294483408312,7.574634788398532e-05
ortho_1.10_1.30,2.0,shell_shuffle,4,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Z1,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.08976273953715858,8.544896669457068e-05
ortho_1.10_1.30,2.0,shell_shuffle,5,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.09030050085003763,8.544896669457068e-05
ortho_1.10_1.30,2.0,shell_shuffle,6,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",Y1+Z1,0.0,0.0,1.0,0.75,0.08888101502516428,7.574634788398532e-05,0.08355117561446322,8.728262328010107e-05
ortho_1.10_1.30,2.0,shell_shuffle,7,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Y2,0.0,0.0,0.5,0.5,0.08888101502516428,7.574634788398532e-05,0.10954765388586071,7.574634788398533e-05
ortho_1.10_1.30,2.0,shell_shuffle,8,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.09366085696293511,8.167231521215298e-05
ortho_1.10_1.30,2.0,shell_shuffle,9,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1,0.0,0.0,0.5,0.5,0.08888101502516428,7.574634788398532e-05,0.11962216137368606,7.282110681154924e-05
ortho_1.10_1.30,2.0,shell_shuffle,10,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 2, 2)",X1+Y2+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.08448519941262586,8.167231521215298e-05
ortho_1.10_1.30,2.0,shell_shuffle,11,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1+Y2,0.0,0.0,0.5,0.5,0.08888101502516428,7.574634788398532e-05,0.12101363553001815,7.282110681154926e-05
ortho_1.10_1.30,2.0,shell_shuffle,12,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",Y1+Z1,0.0,0.0,1.0,1.0,0.08888101502516428,7.574634788398532e-05,0.09501705115696958,8.141053382545446e-05
ortho_1.10_1.30,2.0,shell_shuffle,13,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y2+Z1,0.0,0.0,1.0,0.75,0.08888101502516428,7.574634788398532e-05,0.08846855253990824,8.18520183561503e-05
ortho_1.10_1.30,2.0,shell_shuffle,14,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",Y1,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.08515212897922524,8.167231521215298e-05
ortho_1.10_1.30,2.0,shell_shuffle,15,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Y1,0.0,0.0,0.5,0.5,0.08888101502516428,7.574634788398532e-05,0.12358906257563326,7.574634788398532e-05
ortho_1.10_1.30,2.0,shell_shuffle,16,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Y1,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.09633933769775241,8.167231521215301e-05
ortho_1.10_1.30,2.0,shell_shuffle,17,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 2, 2)",X1+Y2+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.08822857359036954,8.544896669457069e-05
ortho_1.10_1.30,2.0,shell_shuffle,18,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Z2,0.0,0.0,1.0,1.0,0.08888101502516428,7.574634788398532e-05,0.09530853781095257,8.141053382545444e-05
ortho_1.10_1.30,2.0,shell_shuffle,19,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Y1,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.08688247652822566,8.691158723078872e-05
ortho_1.10_1.30,2.0,shell_shuffle,20,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1,0.0,0.0,0.5,0.5,0.08888101502516428,7.574634788398532e-05,0.1478150894074562,7.282110681154924e-05
ortho_1.10_1.30,2.0,shell_shuffle,21,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Y1+Z2,0.0,0.0,0.5,0.5,0.08888101502516428,7.574634788398532e-05,0.10072014326412382,7.574634788398532e-05
ortho_1.10_1.30,2.0,shell_shuffle,22,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1,0.0,0.0,0.5,0.5,0.08888101502516428,7.574634788398532e-05,0.14945630910083835,7.282110681154926e-05
ortho_1.10_1.30,2.0,shell_shuffle,23,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 2, 2)",X1+Y2+Z2,0.0,0.0,1.0,1.0,0.08888101502516428,7.574634788398532e-05,0.1192337708229533,7.574634788398532e-05
ortho_1.10_1.30,2.0,fft_phase,0,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.07278269097986567,0.00016100366347887788
ortho_1.10_1.30,2.0,fft_phase,1,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.07278269097986567,0.00015699359960116323
ortho_1.10_1.30,2.0,fft_phase,2,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.07278269097986569,0.00016007183472963634
ortho_1.10_1.30,2.0,fft_phase,3,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.07278269097986569,0.00015760466265680762
ortho_1.10_1.30,2.0,fft_phase,4,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.07278269097986569,0.00016298870941599964
ortho_1.10_1.30,2.0,fft_phase,5,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.07278269097986569,0.00014718818783425916
ortho_1.10_1.30,2.0,fft_phase,6,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.07278269097986569,0.0001729476347781722
ortho_1.10_1.30,2.0,fft_phase,7,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.0727826909798657,0.000149968937263796
ortho_1.10_1.30,2.0,fft_phase,8,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.07278269097986569,0.00016333761060579588
ortho_1.10_1.30,2.0,fft_phase,9,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.07278269097986566,0.00014110614186872535
ortho_1.10_1.30,2.0,fft_phase,10,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.07278269097986569,0.00016402214447864538
ortho_1.10_1.30,2.0,fft_phase,11,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.0727826909798657,0.0001616420778207638
ortho_1.10_1.30,2.0,fft_phase,12,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.07278269097986567,0.00015995499988329248
ortho_1.10_1.30,2.0,fft_phase,13,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.07278269097986569,0.00014747067682821058
ortho_1.10_1.30,2.0,fft_phase,14,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.07278269097986566,0.00016450492653831688
ortho_1.10_1.30,2.0,fft_phase,15,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.07278269097986567,0.00016538970510355803
ortho_1.10_1.30,2.0,fft_phase,16,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.0727826909798657,0.00015407440545095068
ortho_1.10_1.30,2.0,fft_phase,17,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.07278269097986567,0.00016750025805565395
ortho_1.10_1.30,2.0,fft_phase,18,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.0727826909798657,0.00016166854574264678
ortho_1.10_1.30,2.0,fft_phase,19,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.07278269097986567,0.00015585525125325628
ortho_1.10_1.30,2.0,fft_phase,20,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.07278269097986569,0.00014866952307507656
ortho_1.10_1.30,2.0,fft_phase,21,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.07278269097986567,0.00014997944243616942
ortho_1.10_1.30,2.0,fft_phase,22,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.07278269097986569,0.0001644963888600995
ortho_1.10_1.30,2.0,fft_phase,23,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.08888101502516428,7.574634788398532e-05,0.0727826909798657,0.00017792562895745597
ortho_1.10_1.30,5.0,cell_shuffle,0,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Y2,0.0,0.0,0.75,0.75,0.11116150432610236,0.00023564435339921546,0.11454191966070526,0.00025195475807072434
ortho_1.10_1.30,5.0,cell_shuffle,1,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",Y1,0.0,0.0,1.0,0.75,0.11116150432610236,0.00023564435339921546,0.10242834473186102,0.0002535028357989951
ortho_1.10_1.30,5.0,cell_shuffle,2,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Y2,0.0,0.0,0.75,0.75,0.11116150432610236,0.00023564435339921546,0.12425767171816146,0.00023564435339921546
ortho_1.10_1.30,5.0,cell_shuffle,3,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",X1,0.0,0.0,1.0,0.75,0.11116150432610236,0.00023564435339921546,0.11404541395383135,0.00023478713549753298
ortho_1.10_1.30,5.0,cell_shuffle,4,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 1)",X1+Y1+Z1,1.0,1.0,0.75,0.75,0.11116150432610236,0.00023564435339921546,0.09591612291884594,0.0002535028357989951
ortho_1.10_1.30,5.0,cell_shuffle,5,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 2, 2)",X1+Y2+Z2,0.0,0.0,0.75,0.75,0.11116150432610236,0.00023564435339921546,0.12927370567549756,0.00023511840314961838
ortho_1.10_1.30,5.0,cell_shuffle,6,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.11116150432610236,0.00023564435339921546,0.13051017848043905,0.00023018241149974923
ortho_1.10_1.30,5.0,cell_shuffle,7,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 2)",X1+Y2,0.0,0.0,0.75,0.75,0.11116150432610236,0.00023564435339921546,0.09681061168342855,0.00023206354755833186
ortho_1.10_1.30,5.0,cell_shuffle,8,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",Z1,0.0,0.0,1.0,0.75,0.11116150432610236,0.00023564435339921546,0.11131208113709459,0.00023018241149974923
ortho_1.10_1.30,5.0,cell_shuffle,9,"3-axis:(1, 1, 1)",X1+Y1+Z1,"1-axis:(1,)",Z1,0.0,0.0,0.75,0.75,0.11116150432610236,0.00023564435339921546,0.11018475237653284,0.00023018241149974923
ortho_1.10_1.30,5.0,cell_shuffle,10,"3-axis:(1, 1, 1)",X1+Y1+Z1,"2-axis:(1, 1)",X1+Y1,0.0,0.0,0.75,0.75,0.11116150432610236,0.00023564435339921546,0.09445494045698405,0.00023564435339921546
ortho_1.10_1.30,5.0,cell_shuffle,11,"3-axis:(1, 1, 1)",X1+Y1+Z1,"3-axis:(1, 1, 2)",X1+Y1+Z2,0.0,0.0,0.75,0.75,0.11116150432610236,0.00023564435339921546,0.11495256252870598,0.00023511840314961838
