geometry,beta,branch_id,parent_branch_id,branch_overlap_prev,local_mode_index,eigenvalue,dominant_q,q_contrast,mean_abs_xyz,field_anisotropy,boundary_ratio,score_q,score_iso,score_q_only,score_xyz_only
tet_1.05,3.0,17,17,0.7466955760961728,16,10.215384173846953,X1+Y1+Z2,0.15292822953004712,0.00011682431541622636,0.3910017087577795,0.9816099145271993,1.7865735722663286e-05,4.567850695220231e-05,0.15292822953004712,0.00011682431541622636
tet_1.05,3.0,16,16,0.7466955832043579,17,10.215384173849595,X1+Y2+Z1,0.15134076377297323,0.0001167653173302431,0.39100182906257225,0.9816099715012391,1.7671352306952577e-05,4.565545264719672e-05,0.15134076377297323,0.0001167653173302431
tet_1.05,3.0,18,18,0.9883516109560263,18,11.941217464241847,X1+Y2+Z2,0.08931287766180562,0.00016895806963953,0.8530436182359072,1.161006675995107,1.5090131403690176e-05,0.00014412860305545904,0.08931287766180562,0.00016895806963953
tet_1.05,3.0,19,19,7.896786142092688e-09,19,12.17423162227462,X1+Y1+Z1,0.1111411882130785,0.0001763380195082065,0.39674690632415105,0.9642745580160982,1.959841701528309e-05,6.996156370720872e-05,0.1111411882130785,0.0001763380195082065
tet_1.05,3.0,20,20,0.7029993699981577,20,12.243647007069256,X1+Y2+Z1,0.10013428985512188,0.00017752945413484036,0.8733037335307346,1.183600454194857,1.777678581815967e-05,0.0001550371351076294,0.10013428985512188,0.00017752945413484036
tet_1.05,4.0,1,1,0.9980884313512958,1,2.34705250582027,X1+Y2+Z1,0.12091932415336139,3.703916468611222e-05,0.9183605473055177,0.16276453654534673,4.47875076104974e-06,3.401530755287723e-05,0.12091932415336139,3.703916468611222e-05
tet_1.05,4.0,2,2,0.997099982339581,2,4.5435707345180045,X1+Y2+Z2,0.11257564287627198,6.381649235101586e-05,0.42559329566761156,0.30233572546428594,7.184182652524304e-06,2.7159871297615764e-05,0.11257564287627198,6.381649235101586e-05
tet_1.05,4.0,4,4,0.8538935912385086,3,4.7384028158505185,X1+Y2+Z1,0.17002962927693663,7.142269148235599e-05,0.3681891561358588,0.31947846717777567,1.2143973754706007e-05,2.629706050584044e-05,0.17002962927693663,7.142269148235599e-05
tet_1.05,4.0,3,3,0.8538935912385107,4,4.738402815850525,X1+Y1+Z2,0.1700554988510885,7.369279556056824e-05,0.36818915613585884,0.31947846717777584,1.2531865110783712e-05,2.7132888210737985e-05,0.1700554988510885,7.369279556056824e-05
tet_1.05,4.0,6,6,0.994372951310249,5,6.9349210445482115,X1+Y1+Z2,0.1987803138912333,0.00014317792296233406,0.23676085120448234,0.45904965609671633,2.8460952468747582e-05,3.389892691425201e-05,0.1987803138912333,0.00014317792296233406
tet_1.05,4.0,5,5,0.9943729513102463,6,6.934921044548232,X1+Y2+Z2,0.20123969747234774,0.00012651809268795857,0.23676085120448231,0.45904965609671683,2.5460462697303232e-05,2.995453131756866e-05,0.20123969747234774,0.00012651809268795857
tet_1.05,4.0,7,7,0.9961127186824296,7,7.129753125880785,X1+Y2+Z1,0.10306333632711716,0.00010785403721376128,0.5051044549821024,0.476192397810205,1.1115796911599288e-05,5.447755468447628e-05,0.10306333632711716,0.00010785403721376128
tet_1.05,4.0,9,9,0.9958119004678775,8,8.134956220801248,X1+Y1+Z2,0.11836547949642322,6.858544970769047e-05,0.3890367040092764,0.504262876076272,8.118149641128603e-06,2.6682257297273893e-05,0.11836547949642322,6.858544970769047e-05
tet_1.05,4.0,11,11,0.9630343522266291,9,8.654390854351941,X1+Y2+Z2,0.11918792417648609,7.026789208845398e-05,0.42492230780196744,0.542682704339756,8.37508419428016e-06,2.9858394870605473e-05,0.11918792417648609,7.026789208845398e-05
tet_1.05,4.0,10,10,0.9625136115600119,10,8.654390854351945,X1+Y1+Z2,0.11939545092956684,7.143305079699471e-05,0.42492230780196716,0.542682704339756,8.528781311181838e-06,3.035349679799414e-05,0.11939545092956684,7.143305079699471e-05
tet_1.05,4.0,8,8,0.9951262263021818,11,9.326271354578491,X1+Y2+Z1,0.09600052452558525,0.0001858267161045975,0.9174879324528379,0.6157635867291473,1.7839462216908377e-05,0.00017049376955330763,0.09600052452558525,0.0001858267161045975
tet_1.05,4.0,13,13,0.9713590564772012,12,10.526306530831492,X1+Y1+Z1,0.13356289536405175,0.00012217540607330085,0.3776038506893785,0.6609768066504715,1.6318100977428813e-05,4.6133903792816886e-05,0.13356289536405175,0.00012217540607330085
tet_1.05,4.0,12,12,0.9713590565995054,13,10.526306530831496,X1+Y2+Z1,0.1330728877561559,0.00012415558054885663,0.3776038507047108,0.6609768067088055,1.652174163467837e-05,4.688162530172716e-05,0.1330728877561559,0.00012415558054885663
tet_1.05,4.0,14,14,0.9487834225043723,14,10.850909083049666,X1+Y1+Z2,0.1323837155139596,0.00016440062811383255,0.5461791977597126,0.6822538932512173,2.1763965982537878e-05,8.979220317440591e-05,0.1323837155139596,0.00016440062811383255
tet_1.05,4.0,15,15,0.9506040074945374,15,10.850909083049737,X1+Y2+Z2,0.15777886139368483,8.849312674187147e-05,0.5461791846135216,0.682253904366458,1.3962344778499522e-05,4.833310380777638e-05,0.15777886139368483,8.849312674187147e-05
tet_1.05,4.0,16,16,0.8535712533387753,16,11.045741164382191,X1+Y2+Z1,0.20779788638751112,0.00012920543426012072,0.3197423141262417,0.6993966349726742,2.6848616149033603e-05,4.1312444548016996e-05,0.20779788638751112,0.00012920543426012072
tet_1.05,4.0,17,17,0.8535712558313973,17,11.045741164383848,X1+Y1+Z2,0.20187862637583584,0.00014606036954129258,0.3197422922440455,0.6993966442577986,2.9486466770943117e-05,4.6701677363145255e-05,0.20187862637583584,0.00014606036954129258
tet_1.05,4.0,18,18,0.9938406941841799,18,12.917656840861804,X1+Y1+Z2,0.10090228609391522,0.00019971340357653899,0.8386797556334287,0.8176907373411331,2.0151538984469487e-05,0.00016749558850829205,0.10090228609391522,0.00019971340357653899
tet_1.05,4.0,19,19,0.9945923580527298,19,13.016415374762353,X1+Y2+Z1,0.11306175392035275,0.00021459695727478012,0.379588745188023,0.7310883164774586,2.4262708375457643e-05,8.145858973310156e-05,0.11306175392035275,0.00021459695727478012
tet_1.05,4.0,20,20,0.5708938727808844,20,13.242259393080007,X1+Y1+Z1,0.1858959330668048,0.0002499763133703221,0.33606743159257924,0.838967823891127,4.646958001857602e-05,8.400889759334587e-05,0.1858959330668048,0.0002499763133703221
tet_1.05,5.0,1,1,0.9990932022294852,1,2.483541752339704,X1+Y1+Z2,0.12099795371644761,4.4625635665080286e-05,0.9168836310351309,0.1143864259997149,5.399610598770439e-06,4.0916514865849654e-05,0.12099795371644761,4.4625635665080286e-05
tet_1.05,5.0,2,2,0.9985414135439104,2,4.798696930565595,X1+Y2+Z1,0.11607586827138133,7.999901955724634e-05,0.4238039818819846,0.21501436905805515,9.285955655966586e-06,3.390390303501576e-05,0.11607586827138133,7.999901955724634e-05
tet_1.05,5.0,3,3,0.9562143336238027,3,5.008585266316962,X1+Y1+Z2,0.21516532424225232,9.965741833897124e-05,0.25380867023670994,0.22818837432951736,2.144282073005053e-05,2.52939168278378e-05,0.21516532424225232,9.965741833897124e-05
tet_1.05,5.0,4,4,0.9562143336238036,4,5.00858526631699,X1+Y2+Z1,0.21854663962761728,9.082866947103216e-05,0.2538086702367097,0.22818837432951772,1.985030049474163e-05,2.3053103817812306e-05,0.21854663962761728,9.082866947103216e-05
tet_1.05,5.0,6,6,0.9224029497864612,5,7.323740444542878,X1+Y1+Z1,0.20022448663630482,0.00017578207439308032,0.2731018898080392,0.32881631738785894,3.519587560521925e-05,4.800641671112757e-05,0.20022448663630482,0.00017578207439308032
tet_1.05,5.0,5,5,0.922402949786465,6,7.323740444542914,X1+Y2+Z1,0.2028847496392426,0.00016311527186888193,0.2731018898080385,0.32881631738785866,3.3093601095455105e-05,4.454708900394364e-05,0.2028847496392426,0.00016311527186888193
tet_1.05,5.0,7,7,0.9979624472977163,7,7.533628780294248,X1+Y1+Z2,0.11014031038246214,0.00014111842370895648,0.5043055548270977,0.34199032265932117,1.554282698798827e-05,7.116680496487076e-05,0.11014031038246214,0.00014111842370895648
tet_1.05,5.0,9,9,0.9977284876207099,8,8.566983277384505,X1+Y2+Z2,0.11683634326556526,7.1333258989285e-05,0.3852107049526839,0.36917244587705295,8.33431713352357e-06,2.7478334981834853e-05,0.11683634326556526,7.1333258989285e-05
tet_1.05,5.0,10,10,0.9738315666688738,9,9.121339950054013,X1+Y2+Z2,0.13852861287603313,6.390726357118861e-05,0.4578155005916707,0.4007004692761104,8.852984575219801e-06,2.9257735863287552e-05,0.13852861287603313,6.390726357118861e-05
tet_1.05,5.0,11,11,0.973659374734751,10,9.121339950054109,X1+Y1+Z2,0.13584331674033578,8.745704046612738e-05,0.4578155005916711,0.4007004692761104,1.1880454449212506e-05,4.003918876126614e-05,0.13584331674033578,8.745704046612738e-05
tet_1.05,5.0,8,8,0.9974112831162134,11,9.848783958520169,X1+Y1+Z2,0.10567284228574926,0.00025297870539947446,0.9165518990165156,0.4426182657176618,2.673297883733169e-05,0.00023186811284462797,0.10567284228574926,0.00025297870539947446
tet_1.05,5.0,13,13,0.8995166747573541,12,11.092026791361787,X1+Y1+Z1,0.20607565888510987,0.00015860743807352373,0.25067052043949123,0.48297439420655003,3.2685132305080665e-05,3.975820904746457e-05,0.20607565888510987,0.00015860743807352373
tet_1.05,5.0,12,12,0.8995166747534485,13,11.092026791361805,X1+Y2+Z2,0.20917035956943275,0.00014533467348126354,0.2506705204399587,0.4829743942068901,3.0399705909981996e-05,3.6431118239519796e-05,0.20917035956943275,0.00014533467348126354
tet_1.05,5.0,14,14,0.8921052670587709,14,11.43649512827995,X1+Y1+Z2,0.11374336841349272,0.0001336546693367196,0.4207536553387083,0.5013284123345191,1.5202332294550047e-05,5.623569067651114e-05,0.11374336841349272,0.0001336546693367196
tet_1.05,5.0,15,15,0.8925048736319099,15,11.436495128280166,X1+Y2+Z1,0.11342490777232497,0.000130361736232951,0.4207536635312446,0.5013283940141235,1.478626790926262e-05,5.485017810430792e-05,0.11342490777232497,0.000130361736232951
tet_1.05,5.0,17,17,0.8881765893537742,16,11.646383464031297,X1+Y1+Z2,0.16083891929008445,0.0001506747274977231,0.3725705611461587,0.5145024178028585,2.423436033506175e-05,5.613696777437124e-05,0.16083891929008445,0.0001506747274977231
tet_1.05,5.0,16,16,0.8881765897389782,17,11.646383464031308,X1+Y2+Z1,0.16171323973474142,0.00013894937093675435,0.3725705609756783,0.5145024176078528,2.2469952933286867e-05,5.176844507712418e-05,0.16171323973474142,0.00013894937093675435
tet_1.05,5.0,18,18,0.9965992772473177,18,13.617070305339139,X1+Y2+Z1,0.10636314840899537,0.0002255752084326808,0.8330870360821431,0.5967763425366587,2.3992889371915293e-05,0.0001879237818067937,0.10636314840899537,0.0002255752084326808
tet_1.05,5.0,19,19,0.9967899332399133,19,13.6564951845725,X1+Y1+Z1,0.11477672536315929,0.0002415493533959629,0.37309703337810574,0.5580330509014223,2.7724243796377144e-05,9.012134716643343e-05,0.11477672536315929,0.0002415493533959629
tet_1.05,5.0,20,20,0.03936064360989148,20,13.961538642257311,X1+Y2+Z2,0.19784397190169253,0.0002438354966012382,0.32961119007166256,0.6151303606642549,4.824138313821062e-05,8.037090821644896e-05,0.19784397190169253,0.0002438354966012382
tet_1.05,7.0,1,1,0.9985170453826474,1,2.656044311983835,X1+Y2+Z1,0.1210969975347504,5.5614702707082254e-05,0.9146487581318722,0.0649720832886819,6.7347735166154155e-06,5.086791876490605e-05,0.1210969975347504,5.5614702707082254e-05
tet_1.05,7.0,2,2,0.997509438777061,2,5.124591753836274,X1+Y1+Z2,0.1192468310961888,0.00010447059830565019,0.422524150341342,0.12321253246738124,1.2457787790671657e-05,4.414135078474649e-05,0.1192468310961888,0.00010447059830565019
tet_1.05,7.0,4,4,0.9155762316219036,3,5.3553107162964695,X1+Y2+Z2,0.15813765797121915,0.00011084071616602667,0.42121860729270827,0.13139372921483183,1.7528091262348107e-05,4.668817209478013e-05,0.15813765797121915,0.00011084071616602667
tet_1.05,7.0,3,3,0.9155762316219032,4,5.355310716296497,X1+Y1+Z2,0.1579212115400708,0.00010963067299523827,0.4212186072927081,0.13139372921483153,1.731300870136135e-05,4.6178479395616565e-05,0.1579212115400708,0.00010963067299523827
tet_1.05,7.0,5,5,0.9962003548794349,5,7.823858158148846,X1+Y2+Z2,0.21805095243038589,0.00021891685425651607,0.2663056198161575,0.18963417839353097,4.7735028573697305e-05,5.829878856098493e-05,0.21805095243038589,0.00021891685425651607
tet_1.05,7.0,6,6,0.9962003548794348,6,7.823858158148887,X1+Y1+Z1,0.2140140501517025,0.00023376735366969028,0.2663056198161575,0.18963417839353094,5.002949815209587e-05,6.225356001178978e-05,0.2140140501517025,0.00023376735366969028
tet_1.05,7.0,7,7,0.9964083665492097,7,8.054577120609139,X1+Y1+Z2,0.11677825860825136,0.00019395306032433477,0.5050323998906543,0.197815375140981,2.2649500636416942e-05,9.795257952173563e-05,0.11677825860825136,0.00019395306032433477
tet_1.05,7.0,9,9,0.9958713080463306,8,9.134073175521014,X1+Y2+Z2,0.11434924792721296,7.642023400454685e-05,0.38351041850188305,0.2166749210226476,8.738596284841558e-06,2.9307955925095597e-05,0.11434924792721296,7.642023400454685e-05
tet_1.05,7.0,11,11,0.7793405442443536,9,9.74003944478515,X1+Y1+Z2,0.16753111218231317,0.00010571634381604081,0.5986915255237083,0.23753829341917299,1.771077665534912e-05,6.329147915201432e-05,0.16753111218231317,0.00010571634381604081
tet_1.05,7.0,10,10,0.7804830103827528,10,9.7400394447852,X1+Y2+Z1,0.20419585181431568,6.960222589916157e-05,0.5986915255237104,0.23753829341917326,1.4212485805651722e-05,4.167026280341495e-05,0.20419585181431568,6.960222589916157e-05
tet_1.05,7.0,8,8,0.9954028878178836,11,10.523124562461508,X1+Y1+Z1,0.11499526530184989,0.0003643351716184827,0.9146984586733249,0.2560558243196805,4.189681971906243e-05,0.0003332568199199074,0.11499526530184989,0.0003643351716184827
tet_1.05,7.0,13,13,0.9370074740131661,12,11.833339579833691,X1+Y1+Z2,0.21452995839721098,0.00017508646181884214,0.23316681421790053,0.28309656694876,3.7561291369911076e-05,4.08243525149835e-05,0.21452995839721098,0.00017508646181884214
tet_1.05,7.0,12,12,0.9370074740065489,13,11.833339579833725,X1+Y2+Z2,0.21942168645251964,0.00015791256315413527,0.23316681410123105,0.2830965668745097,3.4649440919320376e-05,3.681996925720916e-05,0.21942168645251964,0.00015791256315413527
tet_1.05,7.0,15,15,0.7498128840392507,14,12.20858688663755,X1+Y2+Z1,0.20285471908391853,0.00012853512360933809,0.6829351880115484,0.2957787425650928,2.6073956392189022e-05,8.778115880823092e-05,0.20285471908391853,0.00012853512360933809
tet_1.05,7.0,14,14,0.7489441004309266,15,12.208586886637702,X1+Y1+Z1,0.165466431014289,0.00019921826979684687,0.6829351838072837,0.2957787457737074,3.296393609612598e-05,0.00013605316570147865,0.165466431014289,0.00019921826979684687
tet_1.05,7.0,17,17,0.8333698570107659,16,12.439305849097783,X1+Y1+Z1,0.1736680972344579,0.00020036528692720157,0.3200219010502754,0.3039599454888105,3.4797058132483296e-05,6.412128002692694e-05,0.1736680972344579,0.00020036528692720157
tet_1.05,7.0,16,16,0.8333698563754078,17,12.439305849097822,X1+Y2+Z2,0.1976997073458377,0.00013515118896225447,0.320021910391783,0.30395993937548493,2.671935050527972e-05,4.3251341683421536e-05,0.1976997073458377,0.00013515118896225447
tet_1.05,7.0,19,19,0.9936689885685933,18,14.531658717525842,X1+Y2+Z1,0.11731532969514215,0.0002751350468647381,0.3706443073479616,0.3399987595847505,3.227755873362513e-05,0.00010197723887232981,0.11731532969514215,0.0002751350468647381
tet_1.05,7.0,18,18,0.993768216508916,19,14.532605984146299,X1+Y1+Z1,0.11027535640251071,0.0002665111478514789,0.8302398535218382,0.3495182128749468,2.938961181456406e-05,0.00022126817635414878,0.11027535640251071,0.0002665111478514789
tet_1.05,7.0,20,20,0.809068677405271,20,14.907853290950195,X1+Y2+Z1,0.1437625514544135,0.00026270912139273156,0.6103792907879638,0.36220038852402126,3.776773358176633e-05,0.00016035220719922457,0.1437625514544135,0.00026270912139273156
tet_1.05,10.0,1,1,0.9989724831919411,1,2.798098099343336,X1+Y1+Z2,0.12117827076766713,6.588931865438853e-05,0.9125870361524894,0.034485649881039644,7.984353696598594e-06,6.012973802491536e-05,0.12117827076766713,6.588931865438853e-05
tet_1.05,10.0,2,2,0.9982194328232711,2,5.394288722709044,X1+Y2+Z1,0.12094542635303998,0.0001281775976289021,0.42192999064543474,0.06548604165862547,1.5502494194135973e-05,5.4081972568516966e-05,0.12094542635303998,0.0001281775976289021
tet_1.05,10.0,4,4,0.9943588320022656,3,5.643385493940441,X1+Y2+Z2,0.17966061157914762,0.0001383559382852077,0.3817051365200582,0.07005174230927008,2.485711248792722e-05,5.281117231151595e-05,0.17966061157914762,0.0001383559382852077
tet_1.05,10.0,3,3,0.9943588320022694,4,5.643385493940475,X1+Y1+Z2,0.1783993997218195,0.00013766898442568067,0.3817051365200582,0.07005174230927033,2.456006418185395e-05,5.254895849478221e-05,0.1783993997218195,0.00013766898442568067
tet_1.05,10.0,5,5,0.9974107341194693,5,8.239576117306292,X1+Y2+Z2,0.22549852412866042,0.0002743637456089969,0.2651284424582136,0.10105213408685637,6.186861970924004e-05,7.27416325403149e-05,0.22549852412866042,0.0002743637456089969
tet_1.05,10.0,6,6,0.9974107341194715,6,8.23957611730632,X1+Y1+Z1,0.22072081603161264,0.000289963668371962,0.265128442458213,0.10105213408685627,6.400101750257937e-05,7.687761576492808e-05,0.22072081603161264,0.000289963668371962
tet_1.05,10.0,7,7,0.9973657774166002,7,8.488672888537664,X1+Y2+Z1,0.12040016453067308,0.0002473444758083812,0.5065649855906599,0.10561783473750104,2.978031558308218e-05,0.00012529605082380193,0.12040016453067308,0.0002473444758083812
tet_1.05,10.0,9,9,0.9969139013077061,8,9.610275110738455,X1+Y1+Z2,0.11210779478757113,9.221025325340292e-05,0.3837330187355641,0.11583104814025791,1.0337488149042458e-05,3.538411883929917e-05,0.11210779478757113,9.221025325340292e-05
tet_1.05,10.0,11,11,0.8844361224955465,9,10.26388150437751,X1+Y1+Z1,0.16761959436253807,0.00010709630235212746,0.5058448702469358,0.1278079424328579,1.7951438757991336e-05,5.417411516723852e-05,0.16761959436253807,0.00010709630235212746
tet_1.05,10.0,10,10,0.885207734981601,10,10.263881504377576,X1+Y2+Z1,0.17784051038431012,9.037338496718809e-05,0.5058448702469289,0.1278079424328579,1.6072048907722468e-05,4.571491319250302e-05,0.17784051038431012,9.037338496718809e-05
tet_1.05,10.0,8,8,0.996613938222805,11,11.08486351190343,X1+Y1+Z1,0.12016882225866295,0.0004811708687138875,0.9127060585952304,0.13661822651508704,5.782173659852559e-05,0.0004391675670946953,0.12016882225866295,0.0004811708687138875
tet_1.05,10.0,13,13,0.7860516584690936,12,12.455562505335623,X1+Y1+Z2,0.11260173390842504,0.00017865517563157786,0.3837196695886681,0.15139714056561124,2.0116882547829873e-05,6.855350496365453e-05,0.11260173390842504,0.00017865517563157786
tet_1.05,10.0,12,12,0.7860516584843359,13,12.455562505335653,X1+Y2+Z1,0.11259280376153803,0.00017865831929337982,0.3837196695911749,0.1513971405684999,2.011564108456572e-05,6.855471124897033e-05,0.11259280376153803,0.00017865831929337982
tet_1.05,10.0,15,15,0.9560466567888627,14,12.86007212774333,X1+Y2+Z2,0.1833331346698405,0.00017500228716644945,0.5295511727135147,0.15880833421121096,3.208371788061678e-05,9.267266639654057e-05,0.1833331346698405,0.00017500228716644945
tet_1.05,10.0,14,14,0.9553055122867997,15,12.860072127743475,X1+Y1+Z2,0.1708156309482155,0.00021156713558621813,0.5295511704022096,0.15880833431003366,3.613897375306651e-05,0.00011203562426832477,0.1708156309482155,0.00021156713558621813
tet_1.05,10.0,17,17,0.708580922530869,16,13.109168898974703,X1+Y1+Z2,0.12295737693728143,0.0001947144142808871,0.43513113381793833,0.1633740348610637,2.3941573631857008e-05,8.472630385673817e-05,0.12295737693728143,0.0001947144142808871
tet_1.05,10.0,16,16,0.7085809218901251,17,13.10916889898482,X1+Y2+Z2,0.12042625868739416,0.00016171437629871886,0.4351306187760922,0.163374028628056,1.947465731362012e-05,7.036687662385136e-05,0.12042625868739416,0.00016171437629871886
tet_1.05,10.0,19,19,0.9949741869462115,18,15.284041889527572,X1+Y2+Z2,0.11945434010692127,0.0003008272958277044,0.3719579360403133,0.1835910683917194,3.593512610924802e-05,0.00011189510006066167,0.11945434010692127,0.0003008272958277044
tet_1.05,10.0,18,18,0.9953105064698076,19,15.30084989993278,X1+Y1+Z1,0.1113885507674702,0.00034615165585117534,0.8300795365297934,0.1869632329967195,3.855733129102252e-05,0.0002873334060579642,0.1113885507674702,0.00034615165585117534
tet_1.05,10.0,20,20,0.29959005219020196,20,15.705359522340514,X1+Y2+Z1,0.11708937759874107,0.00032437508776446996,0.8527527942432209,0.19437442663867477,3.7980877134878794e-05,0.00027661176247404176,0.11708937759874107,0.00032437508776446996
tet_1.10,0.0,1,1,1.0,1,2.670086374223482e-14,Y1,1.5589876278345502e-21,3.694318513654312e-18,0.8264462809917354,1.8181818179752027,5.7593968560671964e-39,3.0531557964085215e-18,1.5589876278345502e-21,3.694318513654312e-18
tet_1.10,0.0,2,2,1.0,2,0.7939966775524502,Y1+Z2,3.264865029747855e-21,3.638100623229137e-18,0.5144914480059631,2.375446181777352,1.1877907499484688e-38,1.871771657636556e-18,3.264865029747855e-21,3.638100623229137e-18
tet_1.10,0.0,3,3,1.0,3,0.9607359798384328,X1,8.484990057303897e-22,2.4304198699883392e-18,0.608762137869076,2.431172618157565,2.0622088431924887e-39,1.4795475959735831e-18,8.484990057303897e-22,2.4304198699883392e-18
tet_1.10,0.0,4,4,1.0,4,0.9607359798384641,X1+Y1,3.102655625542009e-21,5.005400029641412e-18,0.6087621378690753,2.4311726181575657,1.5530032560055065e-38,3.0470980229344387e-18,3.102655625542009e-21,5.005400029641412e-18
tet_1.10,0.0,5,5,1.0,5,1.7547326573909372,Y1,3.132821749319986e-21,3.3610267347050637e-18,0.4542719040372999,2.988436981959718,1.0529497654529958e-38,1.526820014294738e-18,3.132821749319986e-21,3.3610267347050637e-18
tet_1.10,0.0,6,6,1.0,6,1.754732657390965,X1+Z1,1.1893870410100757e-21,3.2287641085708366e-18,0.45427190403729917,2.98843698195971,3.840250189212602e-39,1.4667368192877669e-18,1.1893870410100757e-21,3.2287641085708366e-18
tet_1.10,0.0,7,7,1.0,7,1.9214719596769432,X1+Y2,2.5344889258554522e-21,4.169409882292057e-18,0.7532669290255334,3.0441634183399238,1.0567323174021503e-38,3.140678577882848e-18,2.5344889258554522e-21,4.169409882292057e-18
tet_1.10,0.0,8,8,1.0,8,2.715468637229419,Y1,0.15139921439940968,0.00011271220073669349,0.8264462809917249,3.6014277821420664,1.706453864476396e-05,9.315057912123309e-05,0.15139921439940968,0.00011271220073669349
tet_1.10,0.0,9,9,1.0,9,3.145473863169955,X1+Y1+Z1,2.372100580185343e-21,4.2324040362952656e-18,0.7196259518931979,2.343113370478784,1.0039688070074787e-38,3.0457477834155934e-18,2.372100580185343e-21,4.2324040362952656e-18
tet_1.10,0.0,10,10,1.0,10,3.806023374435658,X1+Y1+Z2,8.85887821569196e-19,6.838504813862274e-17,0.8509277264891256,2.3956065257291517,6.05814813234291e-35,5.819073353844766e-17,8.85887821569196e-19,6.838504813862274e-17
tet_1.10,0.0,11,11,1.0,11,3.8060233744356835,Z1,6.754419192499664e-21,5.162007010111541e-18,0.8509277264890962,2.3956065257291406,3.48663592209152e-38,4.392494889234991e-18,6.754419192499664e-21,5.162007010111541e-18
tet_1.10,0.0,12,12,1.0,12,4.10620984300838,X1+Y1+Z2,8.153107076674384e-16,2.0502925649695184e-15,0.15315596680676127,2.9561041706611224,1.6716254820705855e-30,3.14014540024621e-16,8.153107076674384e-16,2.0502925649695184e-15
tet_1.10,0.0,13,13,1.0,13,4.106209843008461,X1+Y1+Z2,9.466215617920669e-20,2.090552605641147e-17,0.15315596680671717,2.9561041706611544,1.9789621725604975e-36,3.201806054772716e-18,9.466215617920669e-20,2.090552605641147e-17
tet_1.10,0.0,14,14,1.0,14,4.600020051988121,X1+Y1+Z2,8.803725813876106e-10,2.135737933840779e-12,0.5145859363100522,2.952870890954469,1.8802451179828486e-21,1.0990207043983537e-12,8.803725813876106e-10,2.135737933840779e-12
tet_1.10,0.0,15,15,1.0,15,4.600020051988121,X1+Y1+Z2,7.649898399445123e-15,6.2963354630382916e-15,0.5145859365325549,2.95287088954692,4.8166326581066195e-29,3.240005680970697e-15,7.649898399445123e-15,6.2963354630382916e-15
tet_1.10,0.0,16,16,1.0,16,4.76675935427412,X1+Y1+Z2,1.7204893159842555e-08,9.451166204183537e-12,0.4321303683077606,3.008597326807962,1.6260630477889245e-19,4.084135932751691e-12,1.7204893159842555e-08,9.451166204183537e-12
tet_1.10,0.0,17,17,1.0,17,4.7667593542741775,X1+Y1+Z2,1.5466560492011885e-11,2.8337228196345755e-13,0.4321303681805446,3.0085973259456056,4.382794540747265e-24,1.2245376853703003e-13,1.5466560492011885e-11,2.8337228196345755e-13
tet_1.10,0.0,18,18,1.0,18,5.0669458228469155,Z1,0.4149556841819929,0.00021123997096642624,0.8650808804899882,3.569094970843511,8.765522667895772e-05,0.00018273966007831556,0.4149556841819929,0.00021123997096642624
tet_1.10,0.0,19,19,1.0,19,5.56075603182659,Y1,0.3322292122990622,0.00021691234025692397,0.4488906393288864,3.565861689850585,7.206461594150401e-05,9.736991909625555e-05,0.3322292122990622,0.00021691234025692397
tet_1.10,0.0,20,20,1.0,20,5.560756031826596,X1,0.3315744785028136,0.0002224304644360274,0.4488906393894256,3.5658616896621327,7.37522652485144e-05,9.984695340037523e-05,0.3315744785028136,0.0002224304644360274
tet_1.10,0.25,1,1,0.9951915324332365,1,0.40721906349054926,X1+Y1+Z2,0.11683592326887351,1.441957378046484e-07,0.8344042669632301,1.4546539820670001,1.6847242157842505e-08,1.2031753890210978e-07,0.11683592326887351,1.441957378046484e-07
tet_1.10,0.25,2,2,0.9959458296595949,2,1.338854231770775,X1+Y1,0.2001136227353699,1.185725800509559e-06,0.4870754615509189,1.995403425987474,2.3727988551076436e-07,5.775379415560263e-07,0.2001136227353699,1.185725800509559e-06
tet_1.10,0.25,3,3,0.9251122542536319,3,1.5195961300533973,X1+Z2,0.16986699663868257,1.4326286250164795e-06,0.26739740029676984,2.051925749961663,2.4335632183015473e-07,3.8308116992014255e-07,0.16986699663868257,1.4326286250164795e-06
tet_1.10,0.25,4,4,0.9251122542536269,4,1.5195961300534089,Y1+Z1,0.1650789862238111,1.4319253873134258e-06,0.2673974002967695,2.0519257499616614,2.3638079128583838e-07,3.8289312598655485e-07,0.1650789862238111,1.4319253873134258e-06
tet_1.10,0.25,6,6,0.7447019562608432,5,2.451231298333597,Y1,0.2397207481440806,1.2103796065319456e-05,0.19582432224634036,2.5926751938821324,2.9015310481617588e-06,2.3702176610991035e-06,0.2397207481440806,1.2103796065319456e-05
tet_1.10,0.25,5,5,0.7447019562608406,6,2.4512312983336364,X1,0.24520263582104165,1.1731444159089809e-05,0.19582432224634025,2.5926751938821324,2.8765810297961845e-06,2.297302101424549e-06,0.24520263582104165,1.1731444159089809e-05
tet_1.10,0.25,7,7,0.9964739593115302,7,2.6319731966161855,Z1,0.3450777033562418,1.1746009772082395e-05,0.7033849285733583,2.6491975178563214,4.0532860757501665e-06,8.261966244558145e-06,0.3450777033562418,1.1746009772082395e-05
