geometry,beta,variant,criterion,local_mode_index,eigenvalue,dominant_q,q_family,q_contrast,mean_abs_xyz,field_anisotropy,boundary_ratio,criterion_value
cubic,1.5,base_avg12,q_only,8,6.541409519150221,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.20865370656775878,5.12872758303962e-05,0.6247762829820178,1.3309442037500137,0.20865370656775878
cubic,1.5,base_avg12,xyz_only,10,6.853473097594045,X1,"1-axis:(1,)",0.04895680692614655,0.0002813692029189557,0.999999999999993,1.801786249160297,0.0002813692029189557
cubic,1.5,base_r1,score_q,6,5.107888636671203,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.11755020280500708,5.626350839372586e-05,0.2438048694625013,1.3968630042311019,6.613786822203693e-06
cubic,1.5,base_r1,score_iso,10,6.853473097594045,X1,"1-axis:(1,)",0.04895680482788102,7.075993741760353e-05,0.999999999999993,1.801786249160297,7.075993741760303e-05
cubic,1.5,base_r1,q_only,8,6.541409519150221,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.2086530045942527,1.2865164550290335e-05,0.6247762829820178,1.3309442037500137,0.2086530045942527
cubic,1.5,base_r1,xyz_only,10,6.853473097594045,X1,"1-axis:(1,)",0.04895680482788102,7.075993741760353e-05,0.999999999999993,1.801786249160297,7.075993741760353e-05
cubic,1.5,base_r2,score_q,6,5.107888636671203,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.11755022763934916,0.0004054988417973348,0.2438048694625013,1.3968630042311019,4.766648116076914e-05
cubic,1.5,base_r2,score_iso,10,6.853473097594045,X1,"1-axis:(1,)",0.048956807021473564,0.0004919784684203079,0.999999999999993,1.801786249160297,0.0004919784684203044
cubic,1.5,base_r2,q_only,8,6.541409519150221,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.20865373829795889,8.970938711050208e-05,0.6247762829820178,1.3309442037500137,0.20865373829795889
cubic,1.5,base_r2,xyz_only,10,6.853473097594045,X1,"1-axis:(1,)",0.048956807021473564,0.0004919784684203079,0.999999999999993,1.801786249160297,0.0004919784684203079
cubic,1.5,x+_r1,score_q,7,5.107888636671732,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.11716133764580793,5.616679266649088e-05,0.2639300111059555,1.3968630039077936,6.580576560080826e-06
cubic,1.5,x+_r1,score_iso,10,6.853473097594045,Y1,"1-axis:(1,)",0.048956804827883074,7.075993741760092e-05,0.999999999999993,1.801786249160297,7.075993741760042e-05
cubic,1.5,x+_r1,q_only,8,6.541409519150221,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.20865300459425784,1.286516455029053e-05,0.6247762829820178,1.3309442037500137,0.20865300459425784
cubic,1.5,x+_r1,xyz_only,10,6.853473097594045,Y1,"1-axis:(1,)",0.048956804827883074,7.075993741760092e-05,0.999999999999993,1.801786249160297,7.075993741760092e-05
cubic,1.5,xy+_r1,score_q,6,5.107888636671203,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.11565502827142425,4.9221291488277304e-05,0.2438048694625013,1.3968630042311019,5.692689858632725e-06
cubic,1.5,xy+_r1,score_iso,10,6.853473097594045,Y1,"1-axis:(1,)",0.04895680482788061,7.075993741760507e-05,0.999999999999993,1.801786249160297,7.075993741760456e-05
cubic,1.5,xy+_r1,q_only,8,6.541409519150221,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.20865300459426042,1.2865164550290987e-05,0.6247762829820178,1.3309442037500137,0.20865300459426042
cubic,1.5,xy+_r1,xyz_only,10,6.853473097594045,Y1,"1-axis:(1,)",0.04895680482788061,7.075993741760507e-05,0.999999999999993,1.801786249160297,7.075993741760507e-05
cubic,1.5,xyz+_r1,score_q,6,5.107888636671203,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.11755020280532716,5.6263508393802195e-05,0.2438048694625013,1.3968630042311019,6.613786822230675e-06
cubic,1.5,xyz+_r1,score_iso,10,6.853473097594045,Y1,"1-axis:(1,)",0.0489568048278841,7.075993741760311e-05,0.999999999999993,1.801786249160297,7.075993741760261e-05
cubic,1.5,xyz+_r1,q_only,8,6.541409519150221,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.20865300459427294,1.2865164550290158e-05,0.6247762829820178,1.3309442037500137,0.20865300459427294
cubic,1.5,xyz+_r1,xyz_only,10,6.853473097594045,Y1,"1-axis:(1,)",0.0489568048278841,7.075993741760311e-05,0.999999999999993,1.801786249160297,7.075993741760311e-05
cubic,1.5,xz+_r1,score_q,4,3.362304175748394,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.1916457171218931,2.9086867212819302e-05,0.2379516970193276,0.9919397593019079,5.5743735258300355e-06
cubic,1.5,xz+_r1,score_iso,10,6.853473097594045,Y1,"1-axis:(1,)",0.048956804827883504,7.075993741760073e-05,0.999999999999993,1.801786249160297,7.075993741760023e-05
cubic,1.5,xz+_r1,q_only,8,6.541409519150221,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.20865300459422725,1.2865164550290643e-05,0.6247762829820178,1.3309442037500137,0.20865300459422725
cubic,1.5,xz+_r1,xyz_only,10,6.853473097594045,Y1,"1-axis:(1,)",0.048956804827883504,7.075993741760073e-05,0.999999999999993,1.801786249160297,7.075993741760073e-05
cubic,1.5,y+_r1,score_q,4,3.362304175748394,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.19164571712187412,2.9086867212820258e-05,0.2379516970193276,0.9919397593019079,5.574373525829666e-06
