x,y,u_abs,u_abs_norm,carrier_ge_075,transition_077_085
0.09090909090909091,0.2262857142857143,0.00012944069317893437,0.43658669245286025,0,0
0.09090909090909091,0.23657142857142854,0.00010282843397641756,0.34682698908149534,0,0
0.09090909090909091,0.24685714285714289,6.816176588585727e-05,0.22990080776773555,0,0
0.09090909090909091,0.2571428571428571,4.727447265871393e-05,0.1594506731124337,0,0
0.09090909090909091,0.26742857142857146,7.28138145568535e-05,0.24559156538437124,0,0
0.09090909090909091,0.2777142857142857,0.00011621694011242705,0.39198468614917825,0,0
0.09090909090909091,0.28800000000000003,0.00015547326541599788,0.5243911867729615,0,0
0.09090909090909091,0.29828571428571427,0.00018245592270389784,0.6154001949109871,0,0
0.09090909090909091,0.3085714285714285,0.00019279878395346068,0.6502853262599312,0,0
0.09090909090909091,0.31885714285714284,0.00018451818368278775,0.6223559340810758,0,0
0.09090909090909091,0.32914285714285707,0.00015786520470995586,0.5324588881986141,0,0
0.09090909090909091,0.3394285714285714,0.00011520644339220778,0.38857641159516965,0,0
0.09090909090909091,0.34971428571428564,6.073618271893557e-05,0.20485527753483984,0,0
0.09090909090909091,0.36,0.0,0.0,0,0
0.10101010101010102,-0.36,0.0,0.0,0,0
0.10101010101010102,-0.3497142857142857,5.785107983456468e-05,0.19512419919510574,0,0
0.10101010101010102,-0.3394285714285714,0.00011001811840585442,0.371076863427336,0,0
0.10101010101010102,-0.3291428571428571,0.00015151522205370573,0.5110412191724376,0,0
0.10101010101010102,-0.31885714285714284,0.00017866776022852282,0.6026232135384308,0,0
0.10101010101010102,-0.30857142857142855,0.0001895853070664205,0.6394466849414149,0,0
0.10101010101010102,-0.29828571428571427,0.00018447789081783912,0.6222200314664856,0,0
0.10101010101010102,-0.288,0.00016586007835858643,0.5594245614896947,0,0
0.10101010101010102,-0.2777142857142857,0.00013880949094605255,0.46818643383984115,0,0
0.10101010101010102,-0.2674285714285714,0.00011155777316926035,0.3762699195224966,0,0
0.10101010101010102,-0.2571428571428571,9.537692623055704e-05,0.3216940186016868,0,0
0.10101010101010102,-0.24685714285714283,9.718781507460438e-05,0.3278019121196047,0,0
0.10101010101010102,-0.23657142857142857,0.0001095210882057245,0.36940044493949664,0,0
0.10101010101010102,-0.22628571428571428,0.00012001184661133803,0.4047844142396103,0,0
0.10101010101010102,-0.216,0.00012113138892084913,0.4085604854423102,0,0
0.10101010101010102,-0.2057142857142857,0.0001100241351280678,0.37109715705205343,0,0
0.10101010101010102,-0.19542857142857142,8.71303720471451e-05,0.2938794594653869,0,0
0.10101010101010102,-0.18514285714285714,5.6134804608828086e-05,0.1893354251570425,0,0
0.10101010101010102,-0.17485714285714285,3.094145993572687e-05,0.1043615367103127,0,0
0.10101010101010102,-0.16457142857142856,4.814834782991802e-05,0.1623981408773449,0,0
0.10101010101010102,-0.15428571428571428,8.406067734206593e-05,0.2835257768234225,0,0
0.10101010101010102,-0.144,0.00011667181429921333,0.393518917864213,0,0
0.10101010101010102,-0.1337142857142857,0.0001400384497440603,0.47233155268620997,0,0
0.10101010101010102,-0.12342857142857142,0.0001513871945253227,0.510609398901803,0,0
0.10101010101010102,-0.11314285714285716,0.0001497521231056861,0.5050945147838963,0,0
0.10101010101010102,-0.10285714285714287,0.0001357462034266521,0.4578543618052886,0,0
0.10101010101010102,-0.09257142857142858,0.00011136205158685853,0.3756097759756421,0,0
0.10101010101010102,-0.0822857142857143,7.969322208359527e-05,0.26879491592563903,0,0
0.10101010101010102,-0.07200000000000001,4.4736721542297536e-05,0.15089116729571808,0,0
0.10101010101010102,-0.06171428571428572,1.4824327225322895e-05,0.05000053562905288,0,0
0.10101010101010102,-0.051428571428571435,2.980731575960511e-05,0.1005362153028231,0,0
0.10101010101010102,-0.04114285714285715,5.690069113539868e-05,0.19191866121069556,0,0
0.10101010101010102,-0.03085714285714286,7.96781983466923e-05,0.26874424280699555,0,0
0.10101010101010102,-0.020571428571428574,9.707048637224247e-05,0.3274061776033876,0,0
0.10101010101010102,-0.010285714285714287,0.00010828764376959489,0.3652401966167393,0,0
0.10101010101010102,0.0,0.00011221601118716498,0.3784900710994543,0,0
0.10101010101010102,0.010285714285714287,0.00010828764376959442,0.36524019661673773,0,0
0.10101010101010102,0.020571428571428574,9.70704863722417e-05,0.327406177603385,0,0
0.10101010101010102,0.03085714285714286,7.967819834669133e-05,0.2687442428069923,0,0
0.10101010101010102,0.04114285714285715,5.6900691135397625e-05,0.19191866121069198,0,0
0.10101010101010102,0.051428571428571435,2.9807315759604195e-05,0.10053621530282,0,0
0.10101010101010102,0.06171428571428572,1.4824327225323192e-05,0.05000053562905388,0,0
0.10101010101010102,0.07200000000000001,4.473672154229789e-05,0.15089116729571928,0,0
0.10101010101010102,0.0822857142857143,7.969322208359522e-05,0.2687949159256388,0,0
0.10101010101010102,0.09257142857142858,0.00011136205158685794,0.3756097759756401,0,0
0.10101010101010102,0.10285714285714287,0.00013574620342665113,0.45785436180528527,0,0
0.10101010101010102,0.11314285714285716,0.0001497521231056849,0.5050945147838922,0,0
0.10101010101010102,0.12342857142857144,0.0001513871945253213,0.5106093989017984,0,0
0.10101010101010102,0.13371428571428567,0.0001400384497440588,0.4723315526862049,0,0
0.10101010101010102,0.14400000000000002,0.00011667181429921186,0.39351891786420806,0,0
0.10101010101010102,0.15428571428571425,8.406067734206452e-05,0.2835257768234178,0,0
0.10101010101010102,0.1645714285714286,4.814834782991651e-05,0.16239814087733978,0,0
0.10101010101010102,0.17485714285714282,3.0941459935725763e-05,0.10436153671030898,0,0
0.10101010101010102,0.18514285714285716,5.61348046088279e-05,0.18933542515704188,0,0
0.10101010101010102,0.1954285714285714,8.713037204714503e-05,0.2938794594653867,0,0
0.10101010101010102,0.20571428571428574,0.00011002413512806777,0.3710971570520534,0,0
0.10101010101010102,0.21599999999999997,0.00012113138892084911,0.4085604854423102,0,0
0.10101010101010102,0.2262857142857143,0.00012001184661133812,0.40478441423961065,0,0
0.10101010101010102,0.23657142857142854,0.00010952108820572468,0.3694004449394972,0,0
0.10101010101010102,0.24685714285714289,9.718781507460464e-05,0.3278019121196056,0,0
0.10101010101010102,0.2571428571428571,9.537692623055718e-05,0.3216940186016873,0,0
0.10101010101010102,0.26742857142857146,0.00011155777316926016,0.376269919522496,0,0
0.10101010101010102,0.2777142857142857,0.00013880949094605192,0.46818643383983904,0,0
0.10101010101010102,0.28800000000000003,0.00016586007835858548,0.5594245614896914,0,0
0.10101010101010102,0.29828571428571427,0.00018447789081783798,0.6222200314664819,0,0
0.10101010101010102,0.3085714285714285,0.00018958530706641937,0.6394466849414111,0,0
0.10101010101010102,0.31885714285714284,0.0001786677602285218,0.6026232135384273,0,0
0.10101010101010102,0.32914285714285707,0.00015151522205370492,0.511041219172435,0,0
0.10101010101010102,0.3394285714285714,0.00011001811840585381,0.3710768634273339,0,0
0.10101010101010102,0.34971428571428564,5.785107983456436e-05,0.19512419919510465,0,0
0.10101010101010102,0.36,0.0,0.0,0,0
0.11111111111111112,-0.36,1.1308797960684818e-46,3.814311076384551e-43,0,0
0.11111111111111112,-0.3497142857142857,5.222111341571148e-05,0.17613505167848992,0,0
0.11111111111111112,-0.3394285714285714,9.95850459629134e-05,0.33588746140761633,0,0
0.11111111111111112,-0.3291428571428571,0.0001378922381871525,0.46509265909005787,0,0
0.11111111111111112,-0.31885714285714284,0.00016417847579664377,0.5537527338556761,0,0
0.11111111111111112,-0.30857142857142855,0.00017716243799611355,0.5975459566234448,0,0
0.11111111111111112,-0.29828571428571427,0.00017754107996341284,0.5988230669360304,0,0
0.11111111111111112,-0.288,0.00016812322887214417,0.5670578750402587,0,0
0.11111111111111112,-0.2777142857142857,0.0001537323434137402,0.5185192823500347,0,0
0.11111111111111112,-0.2674285714285714,0.00014049332571131618,0.4738657904065381,0,0
0.11111111111111112,-0.2571428571428571,0.00013359699226786633,0.4506053509405216,0,0
0.11111111111111112,-0.24685714285714283,0.00013388563478919065,0.4515789047788964,0,0
0.11111111111111112,-0.23657142857142857,0.0001372104041749965,0.4627929212807312,0,0
0.11111111111111112,-0.22628571428571428,0.00013793599286569846,0.46524023795352476,0,0
0.11111111111111112,-0.216,0.00013221991301747666,0.4459606409933801,0,0
0.11111111111111112,-0.2057142857142857,0.00011923066991423579,0.40214960642119374,0,0
0.11111111111111112,-0.19542857142857142,0.00010166598624964271,0.34290620346363393,0,0
0.11111111111111112,-0.18514285714285714,8.663008148028452e-05,0.2921920441828599,0,0
0.11111111111111112,-0.17485714285714285,8.43970161292259e-05,0.28466020398866326,0,0
0.11111111111111112,-0.16457142857142856,9.809271165345174e-05,0.33085401107448864,0,0
0.11111111111111112,-0.15428571428571428,0.00011916986535963699,0.4019445205341639,0,0
0.11111111111111112,-0.144,0.0001382757144094617,0.46638607471864113,0,0
0.11111111111111112,-0.1337142857142857,0.00014969729042586927,0.5049095712570065,0,0
0.11111111111111112,-0.12342857142857142,0.00015058136983050124,0.5078914565795798,0,0
0.11111111111111112,-0.11314285714285716,0.00014015605818153287,0.472728230712723,0,0
0.11111111111111112,-0.10285714285714287,0.00011930410008969565,0.40239727689207067,0,0
0.11111111111111112,-0.09257142857142858,9.022811844191378e-05,0.3043277568233149,0,0
0.11111111111111112,-0.0822857142857143,5.615610929136929e-05,0.1894072830917923,0,0
0.11111111111111112,-0.07200000000000001,2.191269170930532e-05,0.07390867092221161,0,0
0.11111111111111112,-0.06171428571428572,1.9927244426509473e-05,0.0672120143998528,0,0
0.11111111111111112,-0.051428571428571435,4.8771630670741445e-05,0.16450039316953213,0,0
0.11111111111111112,-0.04114285714285715,7.523606413105535e-05,0.2537614994593862,0,0
0.11111111111111112,-0.03085714285714286,9.883665829764387e-05,0.3333632467466142,0,0
0.11111111111111112,-0.020571428571428574,0.00011971939787520373,0.4037980225316766,0,0
0.11111111111111112,-0.010285714285714287,0.00013525140531675753,0.45618547186870445,0,0
0.11111111111111112,0.0,0.00014113545876048457,0.4760316220099239,0,0
0.11111111111111112,0.010285714285714287,0.00013525140531675726,0.4561854718687035,0,0
0.11111111111111112,0.020571428571428574,0.00011971939787520327,0.40379802253167507,0,0
0.11111111111111112,0.03085714285714286,9.88366582976432e-05,0.333363246746612,0,0
0.11111111111111112,0.04114285714285715,7.52360641310546e-05,0.2537614994593837,0,0
0.11111111111111112,0.051428571428571435,4.8771630670740754e-05,0.1645003931695298,0,0
0.11111111111111112,0.06171428571428572,1.9927244426509022e-05,0.06721201439985128,0,0
0.11111111111111112,0.07200000000000001,2.1912691709305112e-05,0.07390867092221091,0,0
0.11111111111111112,0.0822857142857143,5.615610929136868e-05,0.18940728309179025,0,0
0.11111111111111112,0.09257142857142858,9.022811844191267e-05,0.3043277568233112,0,0
0.11111111111111112,0.10285714285714287,0.00011930410008969414,0.4023972768920655,0,0
0.11111111111111112,0.11314285714285716,0.00014015605818153105,0.47272823071271686,0,0
0.11111111111111112,0.12342857142857144,0.0001505813698304992,0.5078914565795729,0,0
0.11111111111111112,0.13371428571428567,0.00014969729042586707,0.5049095712569992,0,0
0.11111111111111112,0.14400000000000002,0.00013827571440945956,0.4663860747186339,0,0
0.11111111111111112,0.15428571428571425,0.00011916986535963494,0.401944520534157,0,0
0.11111111111111112,0.1645714285714286,9.809271165344976e-05,0.3308540110744819,0,0
0.11111111111111112,0.17485714285714282,8.439701612922419e-05,0.2846602039886575,0,0
0.11111111111111112,0.18514285714285716,8.663008148028337e-05,0.292192044182856,0,0
0.11111111111111112,0.1954285714285714,0.00010166598624964206,0.34290620346363176,0,0
0.11111111111111112,0.20571428571428574,0.00011923066991423544,0.4021496064211926,0,0
0.11111111111111112,0.21599999999999997,0.00013221991301747647,0.44596064099337945,0,0
0.11111111111111112,0.2262857142857143,0.00013793599286569843,0.4652402379535247,0,0
0.11111111111111112,0.23657142857142854,0.00013721040417499647,0.4627929212807311,0,0
0.11111111111111112,0.24685714285714289,0.00013388563478919062,0.4515789047788963,0,0
0.11111111111111112,0.2571428571428571,0.0001335969922678661,0.4506053509405209,0,0
0.11111111111111112,0.26742857142857146,0.00014049332571131553,0.4738657904065359,0,0
0.11111111111111112,0.2777142857142857,0.00015373234341373905,0.5185192823500309,0,0
0.11111111111111112,0.28800000000000003,0.0001681232288721426,0.5670578750402534,0,0
0.11111111111111112,0.29828571428571427,0.00017754107996341108,0.5988230669360245,0,0
0.11111111111111112,0.3085714285714285,0.00017716243799611168,0.5975459566234386,0,0
0.11111111111111112,0.31885714285714284,0.00016417847579664217,0.5537527338556707,0,0
0.11111111111111112,0.32914285714285707,0.00013789223818715118,0.46509265909005343,0,0
0.11111111111111112,0.3394285714285714,9.958504596291245e-05,0.3358874614076131,0,0
0.11111111111111112,0.34971428571428564,5.2221113415711e-05,0.1761350516784883,0,0
0.11111111111111112,0.36,1.1308797960684818e-46,3.814311076384551e-43,0,0
0.12121212121212122,-0.36,0.0,0.0,0,0
0.12121212121212122,-0.3497142857142857,4.37921712094856e-05,0.14770532136481324,0,0
0.12121212121212122,-0.3394285714285714,8.373212489704943e-05,0.2824176119817157,0,0
0.12121212121212122,-0.3291428571428571,0.0001165688543063562,0.3931716471440669,0,0
0.12121212121212122,-0.31885714285714284,0.00014017704120242744,0.47279900372440153,0,0
0.12121212121212122,-0.30857142857142855,0.00015394980282179536,0.519252744767254,0,0
0.12121212121212122,-0.29828571428571427,0.00015900715847403158,0.5363105503347455,0,0
0.12121212121212122,-0.288,0.0001581208321636709,0.5333210864901771,0,0
0.12121212121212122,-0.2777142857142857,0.00015514267660173076,0.5232761535215305,0,0
0.12121212121212122,-0.2674285714285714,0.00015368799393939073,0.5183696973173627,0,0
0.12121212121212122,-0.2571428571428571,0.00015537932331674106,0.5240743322398981,0,0
0.12121212121212122,-0.24685714285714283,0.00015902938900159654,0.5363855310248417,0,0
0.12121212121212122,-0.23657142857142857,0.00016170612818013097,0.5454138255728309,0,0
0.12121212121212122,-0.22628571428571428,0.0001606376073921356,0.5418098433537065,0,0
0.12121212121212122,-0.216,0.00015460665877289008,0.5214682348118723,0,0
0.12121212121212122,-0.2057142857142857,0.0001446033160968706,0.4877282556357825,0,0
0.12121212121212122,-0.19542857142857142,0.00013390487191406957,0.4516437891094491,0,0
0.12121212121212122,-0.18514285714285714,0.00012720981093129115,0.4290622155837201,0,0
0.12121212121212122,-0.17485714285714285,0.00012799060144314266,0.43169572084930613,0,0
0.12121212121212122,-0.16457142857142856,0.00013545108365552904,0.4568589610423001,0,0
0.12121212121212122,-0.15428571428571428,0.0001449873066709849,0.48902340610638356,0,0
0.12121212121212122,-0.144,0.000151344996649556,0.5104670709324676,0,0
0.12121212121212122,-0.1337142857142857,0.0001506799086475907,0.5082238152465087,0,0
0.12121212121212122,-0.12342857142857142,0.00014104344309199987,0.47572126507833634,0,0
0.12121212121212122,-0.11314285714285716,0.00012226043788057288,0.41236862134484076,0,0
0.12121212121212122,-0.10285714285714287,9.567492072369182e-05,0.32269911542967605,0,0
0.12121212121212122,-0.09257142857142858,6.398994098732406e-05,0.21582978273524972,0,0
0.12121212121212122,-0.0822857142857143,3.243769072555877e-05,0.10940812936704263,0,0
0.12121212121212122,-0.07200000000000001,2.4144582188083496e-05,0.08143654842438011,0,0
0.12121212121212122,-0.06171428571428572,4.9454498753008584e-05,0.1668036187634071,0,0
0.12121212121212122,-0.051428571428571435,7.67340042023204e-05,0.2588138573009977,0,0
0.12121212121212122,-0.04114285714285715,0.000100519505145277,0.33903927119510224,0,0
0.12121212121212122,-0.03085714285714286,0.00012049383912816325,0.4064101125693996,0,0
0.12121212121212122,-0.020571428571428574,0.0001365511709953228,0.46056941315202343,0,0
0.12121212121212122,-0.010285714285714287,0.00014748285813787735,0.49744057797111035,0,0
0.12121212121212122,0.0,0.00015143061175218494,0.5107558395844487,0,0
0.12121212121212122,0.010285714285714287,0.00014748285813787719,0.4974405779711098,0,0
0.12121212121212122,0.020571428571428574,0.00013655117099532245,0.46056941315202227,0,0
0.12121212121212122,0.03085714285714286,0.00012049383912816275,0.40641011256939785,0,0
0.12121212121212122,0.04114285714285715,0.0001005195051452765,0.3390392711951006,0,0
0.12121212121212122,0.051428571428571435,7.673400420231998e-05,0.25881385730099626,0,0
0.12121212121212122,0.06171428571428572,4.9454498753008374e-05,0.1668036187634064,0,0
0.12121212121212122,0.07200000000000001,2.4144582188083293e-05,0.08143654842437942,0,0
0.12121212121212122,0.0822857142857143,3.243769072555773e-05,0.10940812936703913,0,0
0.12121212121212122,0.09257142857142858,6.398994098732253e-05,0.21582978273524456,0,0
0.12121212121212122,0.10285714285714287,9.567492072368986e-05,0.32269911542966945,0,0
0.12121212121212122,0.11314285714285716,0.00012226043788057052,0.41236862134483276,0,0
0.12121212121212122,0.12342857142857144,0.0001410434430919973,0.4757212650783277,0,0
0.12121212121212122,0.13371428571428567,0.000150679908647588,0.5082238152464996,0,0
0.12121212121212122,0.14400000000000002,0.00015134499664955328,0.5104670709324585,0,0
0.12121212121212122,0.15428571428571425,0.00014498730667098243,0.48902340610637524,0,0
0.12121212121212122,0.1645714285714286,0.00013545108365552682,0.4568589610422926,0,0
0.12121212121212122,0.17485714285714282,0.0001279906014431408,0.4316957208492998,0,0
0.12121212121212122,0.18514285714285716,0.00012720981093128982,0.42906221558371566,0,0
0.12121212121212122,0.1954285714285714,0.00013390487191406863,0.45164378910944586,0,0
0.12121212121212122,0.20571428571428574,0.00014460331609687002,0.4877282556357805,0,0
0.12121212121212122,0.21599999999999997,0.0001546066587728897,0.5214682348118711,0,0
0.12121212121212122,0.2262857142857143,0.0001606376073921354,0.5418098433537059,0,0
0.12121212121212122,0.23657142857142854,0.00016170612818013083,0.5454138255728305,0,0
0.12121212121212122,0.24685714285714289,0.0001590293890015963,0.5363855310248408,0,0
0.12121212121212122,0.2571428571428571,0.0001553793233167405,0.5240743322398962,0,0
0.12121212121212122,0.26742857142857146,0.0001536879939393897,0.5183696973173593,0,0
0.12121212121212122,0.2777142857142857,0.00015514267660172917,0.5232761535215251,0,0
0.12121212121212122,0.28800000000000003,0.00015812083216366893,0.5333210864901704,0,0
0.12121212121212122,0.29828571428571427,0.00015900715847402935,0.5363105503347381,0,0
0.12121212121212122,0.3085714285714285,0.000153949802821793,0.519252744767246,0,0
0.12121212121212122,0.31885714285714284,0.00014017704120242538,0.4727990037243946,0,0
0.12121212121212122,0.32914285714285707,0.0001165688543063545,0.39317164714406116,0,0
0.12121212121212122,0.3394285714285714,8.37321248970482e-05,0.28241761198171156,0,0
0.12121212121212122,0.34971428571428564,4.379217120948496e-05,0.1477053213648111,0,0
0.12121212121212122,0.36,0.0,0.0,0,0
0.13131313131313133,-0.36,0.0,0.0,0,0
0.13131313131313133,-0.3497142857142857,3.275163809776349e-05,0.11046703318985862,0,0
0.13131313131313133,-0.3394285714285714,6.275572910515677e-05,0.21166694591640975,0,0
0.13131313131313133,-0.3291428571428571,8.780505212972875e-05,0.29615506799686964,0,0
0.13131313131313133,-0.31885714285714284,0.00010669549576580141,0.359870087620871,0,0
0.13131313131313133,-0.30857142857142855,0.00011953720267960578,0.40318350173552364,0,0
0.13131313131313133,-0.29828571428571427,0.00012780426405516415,0.4310672289747657,0,0
0.13131313131313133,-0.288,0.00013394386137947824,0.45177529552621204,0,0
0.13131313131313133,-0.2777142857142857,0.00014041407004245364,0.47359847130095356,0,0
0.13131313131313133,-0.2674285714285714,0.00014845961699095782,0.5007350590691138,0,0
0.13131313131313133,-0.2571428571428571,0.00015749274779209692,0.5312026392566802,0,0
0.13131313131313133,-0.24685714285714283,0.00016560899706769593,0.558577696816503,0,0
0.13131313131313133,-0.23657142857142857,0.00017073372978699443,0.5758627565042675,0,0
0.13131313131313133,-0.22628571428571428,0.00017162239928768597,0.5788601236263233,0,0
0.13131313131313133,-0.216,0.0001684075611896069,0.568016891119282,0,0
0.13131313131313133,-0.2057142857142857,0.00016267368994443674,0.5486772860816383,0,0
0.13131313131313133,-0.19542857142857142,0.00015698294741218962,0.5294831486064929,0,0
0.13131313131313133,-0.18514285714285714,0.00015373060219010722,0.5185134094282505,0,0
0.13131313131313133,-0.17485714285714285,0.00015367381632725303,0.5183218780679593,0,0
0.13131313131313133,-0.16457142857142856,0.0001552554554694283,0.5236565420347361,0,0
0.13131313131313133,-0.15428571428571428,0.0001554059240368609,0.5241640530234382,0,0
0.13131313131313133,-0.144,0.0001510022883965554,0.5093111603839433,0,0
0.13131313131313133,-0.1337142857142857,0.00013992352660074884,0.4719439318090931,0,0
0.13131313131313133,-0.12342857142857142,0.00012149027568962589,0.40977096402904606,0,0
0.13131313131313133,-0.11314285714285716,9.655461384172933e-05,0.3256662063756943,0,0
0.13131313131313133,-0.10285714285714287,6.766342434283082e-05,0.22821996629015623,0,0
0.13131313131313133,-0.09257142857142858,4.085965479548106e-05,0.13781432333080143,0,0
0.13131313131313133,-0.0822857142857143,3.409485720312603e-05,0.11499753725351547,0,0
0.13131313131313133,-0.07200000000000001,5.392864768701656e-05,0.18189434360941656,0,0
0.13131313131313133,-0.06171428571428572,7.885862240275e-05,0.2659799193026006,0,0
0.13131313131313133,-0.051428571428571435,0.00010120000884811296,0.3413345220433991,0,0
0.13131313131313133,-0.04114285714285715,0.00011963001591148062,0.40349654874512275,0,0
0.13131313131313133,-0.03085714285714286,0.00013437475581228197,0.4532286466370105,0,0
0.13131313131313133,-0.020571428571428574,0.00014566940658915039,0.4913240407822391,0,0
0.13131313131313133,-0.010285714285714287,0.00015306100219725357,0.516254935381435,0,0
0.13131313131313133,0.0,0.00015567337829053336,0.5250661415794065,0,0
0.13131313131313133,0.010285714285714287,0.0001530610021972535,0.5162549353814346,0,0
0.13131313131313133,0.020571428571428574,0.00014566940658915017,0.4913240407822384,0,0
0.13131313131313133,0.03085714285714286,0.00013437475581228172,0.4532286466370097,0,0
0.13131313131313133,0.04114285714285715,0.00011963001591148032,0.40349654874512175,0,0
0.13131313131313133,0.051428571428571435,0.00010120000884811277,0.3413345220433984,0,0
0.13131313131313133,0.06171428571428572,7.885862240275004e-05,0.26597991930260073,0,0
0.13131313131313133,0.07200000000000001,5.392864768701672e-05,0.18189434360941711,0,0
0.13131313131313133,0.0822857142857143,3.409485720312571e-05,0.11499753725351439,0,0
0.13131313131313133,0.09257142857142858,4.085965479547941e-05,0.13781432333079588,0,0
0.13131313131313133,0.10285714285714287,6.766342434282853e-05,0.22821996629014848,0,0
0.13131313131313133,0.11314285714285716,9.65546138417267e-05,0.32566620637568544,0,0
0.13131313131313133,0.12342857142857144,0.00012149027568962303,0.4097709640290364,0,0
0.13131313131313133,0.13371428571428567,0.00013992352660074597,0.4719439318090834,0,0
0.13131313131313133,0.14400000000000002,0.00015100228839655259,0.5093111603839339,0,0
0.13131313131313133,0.15428571428571425,0.00015540592403685827,0.5241640530234293,0,0
0.13131313131313133,0.1645714285714286,0.00015525545546942604,0.5236565420347286,0,0
0.13131313131313133,0.17485714285714282,0.0001536738163272512,0.518321878067953,0,0
0.13131313131313133,0.18514285714285716,0.0001537306021901059,0.518513409428246,0,0
0.13131313131313133,0.1954285714285714,0.00015698294741218872,0.5294831486064899,0,0
0.13131313131313133,0.20571428571428574,0.00016267368994443612,0.5486772860816362,0,0
0.13131313131313133,0.21599999999999997,0.00016840756118960653,0.5680168911192808,0,0
0.13131313131313133,0.2262857142857143,0.00017162239928768567,0.5788601236263223,0,0
0.13131313131313133,0.23657142857142854,0.00017073372978699422,0.5758627565042668,0,0
0.13131313131313133,0.24685714285714289,0.00016560899706769556,0.5585776968165018,0,0
0.13131313131313133,0.2571428571428571,0.00015749274779209614,0.5312026392566775,0,0
0.13131313131313133,0.26742857142857146,0.0001484596169909566,0.5007350590691096,0,0
0.13131313131313133,0.2777142857142857,0.0001404140700424519,0.4735984713009477,0,0
0.13131313131313133,0.28800000000000003,0.00013394386137947602,0.45177529552620455,0,0
0.13131313131313133,0.29828571428571427,0.00012780426405516163,0.4310672289747572,0,0
0.13131313131313133,0.3085714285714285,0.00011953720267960318,0.40318350173551487,0,0
0.13131313131313133,0.31885714285714284,0.000106695495765799,0.35987008762086287,0,0
0.13131313131313133,0.32914285714285707,8.780505212972674e-05,0.29615506799686286,0,0
0.13131313131313133,0.3394285714285714,6.275572910515532e-05,0.21166694591640486,0,0
0.13131313131313133,0.34971428571428564,3.275163809776276e-05,0.11046703318985615,0,0
0.13131313131313133,0.36,0.0,0.0,0,0
0.14141414141414144,-0.36,0.0,0.0,0,0
0.14141414141414144,-0.3497142857142857,1.960015735976862e-05,0.0661087920892685,0,0
0.14141414141414144,-0.3394285714285714,3.755400548643693e-05,0.1266647963713805,0,0
0.14141414141414144,-0.3291428571428571,5.272965170284025e-05,0.17785028545320616,0,0
0.14141414141414144,-0.31885714285714284,6.493617789253233e-05,0.2190213172563963,0,0
0.14141414141414144,-0.30857142857142855,7.512102196002982e-05,0.2533734771172067,0,0
0.14141414141414144,-0.29828571428571427,8.509309361748913e-05,0.2870079831980317,0,0
0.14141414141414144,-0.288,9.66144754459357e-05,0.32586811181318487,0,0
0.14141414141414144,-0.2777142857142857,0.00011030860427054739,0.37205663462413646,0,0
0.14141414141414144,-0.2674285714285714,0.00012529387561271185,0.4226000139132157,0,0
0.14141414141414144,-0.2571428571428571,0.00013974637258129093,0.4713464142471086,0,0
0.14141414141414144,-0.24685714285714283,0.00015176727124279605,0.5118913484408915,0,0
0.14141414141414144,-0.23657142857142857,0.00016005717514180605,0.5398521205530873,0,0
0.14141414141414144,-0.22628571428571428,0.00016428168428385347,0.5541008427150875,0,0
0.14141414141414144,-0.216,0.00016512548493679267,0.5569468730252547,0,0
0.14141414141414144,-0.2057142857142857,0.00016400130890686373,0.553155172883762,0,0
0.14141414141414144,-0.19542857142857142,0.0001624011874674251,0.5477581705222118,0,0
0.14141414141414144,-0.18514285714285714,0.0001610741487281705,0.5432822407376958,0,0
0.14141414141414144,-0.17485714285714285,0.00015949254037848963,0.5379476806300142,0,0
0.14141414141414144,-0.16457142857142856,0.00015600860334508815,0.5261968122688246,0,0
0.14141414141414144,-0.15428571428571428,0.00014858532631026756,0.5011590603208071,0,0
0.14141414141414144,-0.144,0.00013562238300633532,0.4574367315652411,0,0
0.14141414141414144,-0.1337142857142857,0.00011654837268758412,0.39310256529680404,0,0
0.14141414141414144,-0.12342857142857142,9.219265645178556e-05,0.31095388907634763,0,0
0.14141414141414144,-0.11314285714285716,6.53613150274881e-05,0.22045524974726025,0,0
0.14141414141414144,-0.10285714285714287,4.341676638165881e-05,0.1464391295043821,0,0
0.14141414141414144,-0.09257142857142858,4.2373230894216347e-05,0.1429194194678336,0,0
0.14141414141414144,-0.0822857142857143,6.148764666688224e-05,0.20738986809886034,0,0
0.14141414141414144,-0.07200000000000001,8.413584688322072e-05,0.28377931394949923,0,0
0.14141414141414144,-0.06171428571428572,0.00010367038087729349,0.3496667669260579,0,0
0.14141414141414144,-0.051428571428571435,0.00011854391523019371,0.39983327182293904,0,0
0.14141414141414144,-0.04114285714285715,0.0001291553145391366,0.43562414726412446,0,0
0.14141414141414144,-0.03085714285714286,0.00013665573877381468,0.4609221067248692,0,0
0.14141414141414144,-0.020571428571428574,0.00014201263217535314,0.47899021432351463,0,0
0.14141414141414144,-0.010285714285714287,0.00014545997576665302,0.49061765774421406,0,0
0.14141414141414144,0.0,0.00014668269234935317,0.4947417224068653,0,0
0.14141414141414144,0.010285714285714287,0.00014545997576665288,0.49061765774421356,0,0
0.14141414141414144,0.020571428571428574,0.00014201263217535293,0.47899021432351385,0,0
0.14141414141414144,0.03085714285714286,0.0001366557387738144,0.4609221067248683,0,0
0.14141414141414144,0.04114285714285715,0.00012915531453913646,0.435624147264124,0,0
0.14141414141414144,0.051428571428571435,0.00011854391523019368,0.39983327182293893,0,0
