geometry,beta,criterion,target,same_sector,carrier_vs_space_sector,same_sector_z,carrier_space_z,transition_combo_z,transition_combo_exc,bw_selected,inner_r,outer_r,gap
ortho_1.05_1.20,2.0,xyz_only,0.69,0.6633186769485774,-0.20500140727195992,20.057166487755975,2.4374074714430387,11.247286979599506,1.0,0.01,8.170067319184096,9.836157786453,1.666090467268905
ortho_1.05_1.20,2.0,xyz_only,0.7,0.6682886564753399,-0.19832933456872848,8.605862250951013,-0.09711198317598821,4.254375133887512,0.75,0.003,7.851663452921889,9.836157786453,1.9844943335311118
ortho_1.05_1.20,2.0,xyz_only,0.71,0.9517274081827398,0.0158084451610907,2.3450186333176495,0.9578933520454422,1.6514559926815457,0.75,0.007,7.533259586659682,10.712142642814275,3.178883056154593
ortho_1.05_1.20,2.0,xyz_only,0.72,0.8701937552584712,-0.0754770049779443,3.034473096139212,-1.9492117857374238,0.542630655200894,0.5,0.003,7.851663452921889,10.473443694021817,2.6217802410999287
ortho_1.05_1.20,2.0,xyz_only,0.73,0.9459786091169878,0.02791153697550175,5.708898242602454,12.167179221477271,8.938038732039862,1.0,0.003,7.185328376124177,10.23474474522936,3.0494163691051828
ortho_1.05_1.20,2.0,xyz_only,0.74,0.9333576650234191,-0.008119814090743471,219704425320.55444,20071138745.299866,119887782032.92715,1.0,0.005,6.837397165588672,10.712142642814275,3.874745477225603
ortho_1.05_1.20,2.0,xyz_only,0.75,0.8122074002451843,-0.11182693613171957,11.432232198572576,3.137429765701347,7.2848309821369615,1.0,0.01,9.019253624139086,10.23474474522936,1.215491121090274
ortho_1.05_1.20,2.0,xyz_only,0.76,0.9805656286026027,0.011605280703905319,1.8913007553711882,1.4131604389882386,1.6522305971797135,1.0,0.003,6.06217782649107,9.175453737006647,3.1132759105155765
ortho_1.05_1.20,2.0,xyz_only,0.77,0.9619683395538859,0.004048958965222504,200089564015.73907,28243413887.876656,114166488951.80786,1.0,0.01,6.06217782649107,9.019253624139088,2.9570757976480175
ortho_1.05_1.20,2.0,xyz_only,0.78,0.686239937036519,-0.20363910416316122,247957471006.3958,128298455227.31604,188127963116.85593,1.0,0.007,8.645808232895291,9.205976319760984,0.5601680868656924
ortho_1.05_1.20,2.0,xyz_only,0.79,0.8329151868201182,-0.06203558318941971,213377228695.51456,148814769824.5146,181095999260.0146,1.0,0.005,8.645808232895291,9.205976319760984,0.5601680868656924
